id,input,prediction,ground_truth
373,". تقع الاعضاء التالية خلف البريتوان ماعدا

الاختيارات:
A. المعدة
B. الكلية اليسرى
C. الكظر
D. الكلية اليمنى",B,A
374,"عضلات لها منشأ عظمي وترتكز على باطن جلد الوجه:

الاختيارات:
A. العضلات الماضغة
B. عضلات الوجه التعبيرية
C. عضلات العنق
D. لا شئ مما سبق",B,B
375,". تاتي التروية الرئيسية للمعدة من

الاختيارات:
A. فروع الشريان المساريقي العلوي
B. فروع الجذع الزلاقي
C. فروع شريان المساريقي السفلي
D. فروع تاتي من الابهر مباشرة",B,B
376,"أطول أجزاء أنبوب الهضم هي:

الاختيارات:
A. المري
B. المعي الدقيق
C. الكولون
D. البلعوم",B,B
377,"كل مما يلي من مميزات القصبات عدا:

الاختيارات:
A. تتشكل بعد التفرع العاشر للقصبات.
B. لا تحوي نسيج غضروفي ولا غدد في مخاطيتها
C. تبطن القصيبات الانتهائية الصغيرة بظهارة مطبقة كاذبة اسطوانية.
D. تحوي نسيج ضام كثيف مرتبط بالعضلات الملساء.",A,C
378,"ينشأ الجذع الرئوي من :

الاختيارات:
A. البطين الأيمن
B. الأذينة اليسرى
C. الأذينة اليمنية
D. البطين الأيسر",B,A
379,"رفع الخصية والصفن للأعلى يدعى المنعكس

الاختيارات:
A. السلخي
B. المشمري
C. الخصيوي
D. الذكري",C,B
380,"عدد الأضلاع الحقيقية:

الاختيارات:
A. 12 ضلع
B. 7 أشفاع
C. 10 أشفاع
D. 3 أشفاع",D,B
381,"ترتبط العضلات العميقة التالية للمثلث الخلفي للعنق بالعظم القذالي ما عدا:( 2014 ثانية)

الاختيارات:
A. المستقيمة الرأسية الأمامية.
B. المستقيمة الرأسية الجانبية.
C. المستقيمة الرأسية الخلفية الصغيرة.
D. المستقيمة الراسية الخلفية الكبيرة.
E. المنحرفة الرأسية السفلية.",A,E
382,"فيما يتعلق بالشريان الكلوي

الاختيارات:
A. الأيمن أطول من الأيسر
B. يسير الشريان الكلوي الأيمن أمام الوريد الأجوف السفلي
C. ينشأ بشكل متعامد مع الأبهر البطني
D. D - A + C صحيحتان",D,D
383,"العضلة التي تبعد الطيتين الصوتيتين:

الاختيارات:
A. Thyro arytenoid
B. Crico thyroid
C. Lateral cricoarytenoid
D. Oblique arytenoid
E. Posterior cricoarytenoid",E,E
384,"Regional Anatomy

الاختيارات:
A. التشريح الناحي
B. التشريح الوصفي
C. التشريح السريري
D. التشريح الجهازي",A,A
385,"على وجهه السفلي تلم لمرور وتر الشظية الطويلة :

الاختيارات:
A. النردي
B. العقب
C. الزورقي
D. القعب",B,A
386,"العضلات التي تقوم بالبسط في الذراع ما عدا:

الاختيارات:
A. الألياف الأمامية للدالية
B. مثلثة الرؤوس العضدية
C. الصدرية الكبيرة
D. المدورة الكبيرة",C,A
387,". عدد اشفاع الاعصاب الرقيبة

الاختيارات:
A. 8 ازواج من اشفاع الاعصاب
B. 12 زوج من اشفاع الاعصاب
C. 5 ازواج من اشفاع الاعصاب
D. زوج واحد من اشفاع الاعصاب",B,A
388,"المنطقة المتوسطة من نواح البطن:

الاختيارات:
A. الشرسوفية
B. الخثلية
C. السرية
D. المغبنية",B,C
389,"في الظهارية التنفسية:

الاختيارات:
A. الخلايا الفرشاتية تسمى خلايا كولشيسكي
B. الخلايا الفرشاتية مستقبلات حسية كيميائية
C. الخلايا القاعدية هي خلايا جذعية
D. الاجابتان A+B
E. الاجابتان B+C",D,E
390,"يصل بين الأذينة اليسرى والبطين الأيسر :

الاختيارات:
A. فوهة مثلث الشرف
B. فوهة التاجي
C. الفوهة الرئوية
D. الفوهة الأبهرية",C,B
391,"يعطي الرباط الحرقفي القطني منشأ ل:

الاختيارات:
A. العضلة المربعة القطنية.
B. العضلة الحرقفية.
C. العضلة الإليوية الوسطى.
D. العضلة رباعية الرؤوس الفخذية.
E. كل ما سبق خاطئ.",B,A
392,"يمتد مباشرة على عظم العضد: (2007 أولى)

الاختيارات:
A. العصب الزندي .
B. العصب العضلي الجلدي .
C. العصب الكعبري .
D. الشريان العضدي العميق .",D,B
393,"يتألف اللب الكلوي من :

الاختيارات:
A. ٦ أهرام
B. ٨ أهرام
C. ۱۲ هرم
D. ١٤ هرم",C,C
394,"طول البوق

الاختيارات:
A. 10سم
B. 30سم
C. 15سم
D. 50سم",B,A
395,"يحفز ACTH إفراز :

الاختيارات:
A. الألدستيرون
B. الكوتيزون
C. الأندروجين
D. الكالسيتونين",B,B
396,"أكثر أقسام الإحليل قابلية للتمدد وأعرضها

الاختيارات:
A. الموثي
B. الغشاني
C. البصلي
D. الإسفنجي",D,A
397,"يتكون الزنار الحضي:

الاختيارات:
A. من العظمين الوركيين و العجز.
B. من العظمين الوركيين والعظمين الفخذيين.
C. من العجز و العظمين الفخذيين.
D. من العظمين الوركيين.",B,A
398,"تقع الباحة الحركية الأولية:

الاختيارات:
A. أمام التلفيف الجانبي.
B. في التلفيف أمام المركزي .
C. خلف شق رولاندو.
D. في قص الجزيرة.",B,B
399,"- ليست من عضلات الوجه التعبيرية :

الاختيارات:
A. الدويرية الفموية
B. الماضغة
C. الوجنية
D. خافضة صوار الفم",C,C
400,"كل ما يلي صحيح عن جذر القضيب عدا :

الاختيارات:
A. يتألف من ثلاث كتل من النسيج الناعظ
B. تقع بصلة القضيب على الخط الناصف
C. ينغطى السطح الخارجي للبصلة بالعضلتين الاسكيتين الكهفيتين
D. تتمادى البصلة نحو الأمام ضمن جسم القضيب وتشكل الجسم الأسفنجي",B,C
401,". من عضلات الطبقة الخلفية للساعد

الاختيارات:
A. الكابة المربعة
B. المابة الكدورة
C. المرفقية
D. الراحية الطويلة",C,C
402,"المجاورات الأمامي للكلية اليسرى كل مما يلي عدا:

الاختيارات:
A. المعدة.
B. العفج.
C. الطحال.
D. المعثكلة.
E. الكولون النازل.",B,B
403,"ما يلي صحيح بالنسبة للقلب :

الاختيارات:
A. ألياف بيركنجي هي محاوير العصبونات تقع اجسامها في العقدة الجيبية الأنينية
B. الياف بيركنجي تنقل التنبيهات بشكل أسرع من الخلايا العضلية القلبية
C. ينظم إيقاع ضربات القلب الجهاز العصبي الذاتي ( اللاإرادي) الودي ونظير الودي
D. الإجابتان الثانية والثالثة صحيحتان
E. كل ما سبق خطأ",D,D
404,"العظام المسطحة (الخاطئة):

الاختيارات:
A. بين صفيحتيها عظم كثيف.
B. عظم الكتف مثال اخر.
C. تنمو باتجاهين.
D. من الأمثلة عليها عظام القحف.",A,A
405,"في القضيب:

الاختيارات:
A. جسمين كهفيين محاطين بغلالة بيضاء من نسيج ضام كثيف
B. القلفة تحوي عضلة مخططة
C. النسيج الناعظ يحوي عضلات ملساء
D. كل ما سبق صحيح
E. A+C",D,E
406,". تاتي اهمية الضلع الاولى من علاقته مع

الاختيارات:
A. الشريان والوريد تحت الترقوة
B. الشريان السباتي الخارجي
C. الشريان السباني المشترك
D. العضلة الاخمعية الخلفية",A,A
407,". عضلة مسؤولة عن قبض الفخذ وقبض الساق

الاختيارات:
A. الخياطية
B. الرشيقة
C. المقربة الكبيرة
D. المقربة الطويلة",C,A
408,"يتوضع الكولون السيني في:

الاختيارات:
A. الناحية المغبثية اليمنى
B. الناحية المغبثية اليسرى
C. الخثلية
D. لا شيء مما سبق",B,B
409,"- يقع في مستوى الفقرة الرقبية السادسة:

الاختيارات:
A. الغضروف الدرقي
B. الغضروف الحلقي
C. الغضروف الطرجهالي
D. غضروف الفلكة",C,A
410,"المصطلح الموافق للمجارة هو :

الاختيارات:
A. NOSE
B. CHOANA
C. UVALS
D. VESTIBULUM",B,B
411,"اختار الجواب الصحيح اذا كان هناك جوابا صحيحا واحدا فقط أو اختر الجواب الأكثر شمولا وتكاملا اذا كان هناك أكثر من جواب صحيح

الاختيارات:
A. نسبة الخلية الدموية المتعادلة 55 إلى 68%
B. نسبة الخلية القاعدية 2-5 %
C. نسبة الخلية الحمضية 8-10%
D. نسبة احادية النواة 4-15%
E. نسبة الخلية اللمفاوية 20-30 %",D,A
412,"كل ما يلي عن تروية المفصل الفكي الصدغي صحيح عدا :

الاختيارات:
A. الشريان الصدغي السطحي.
B. الشريان الأذني الخلفي.
C. الشريان الأذني الصدغي.
D. الشريان الصدغي العميق.",B,C
413,"طول الأسهر

الاختيارات:
A. 45 سم
B. 15سم
C. 6أمتار
D. 1أمتار",D,A
414,"توجد في الغدد المعدية الأنواع الخلوية التالية عدا :

الاختيارات:
A. خلايا مخاطية
B. خلايا جدارية
C. خلايا غدية صماوية
D. كل ما سبق صحيح",C,D
415,"تتوضع تحت الطية اللسانية الغدة

الاختيارات:
A. النكفية
B. تحت الفك السفلى
C. تحت اللسان
D. الثانوية",C,C
416,"تكثر الألياف الشبكية في :

الاختيارات:
A. الطحال.
B. العقد اللمفية.
C. نقي العظم الأحمر.
D. كل ما سبق صحيح.
E. الأول والثاني.",D,D
417,"تحوي الخاصرة اليسرى:

الاختيارات:
A. الكولون النازل
B. الطحال
C. الفص الكبدي الأيسر
D. المعدة",B,A
418,"يحوي سرير الظفر على :

الاختيارات:
A. الطبقة الشالكة والمتقربة
B. الطبقة القاعدية والشالكة والمتقربة
C. الطبقة القاعدية والشالكة فقط
D. كل ما سبق خطأ",B,C
419,"يتوضع السرج التركي:

الاختيارات:
A. على الوجه السفلي لجسم العظم الوتدي.
B. على الوجه العلوي لجسم العظم الوتدي.
C. على الوجه الأمامي لجسم العظم الصدغي.
D. على الوجه الخلفي لجسم العظم الوتدي.",A,C
420,"جذوع الضفيرة العضدية

الاختيارات:
A. توضع تحت قاعدة المثلث الخلفى للرقبة
B. اتقسامتها الخلفية تعطى الحبل الخلفى
C. انقسامتها الأمامية تعطى الحبل الأنسى
D. الجذع الأوسط يتابع مشكلاً الحبل الخلفى",D,A
421,"القسم مع الضلع الواقع بين الرأس والحدبية:

الاختيارات:
A. الجسم
B. الميزابة
C. العنق
D. الرأس",C,C
422,"من وظائف الحجرة :

الاختيارات:
A. حماية الطرق الهوائية أثناء البلع
B. الحفاظ على إنفتاح الطرق الهوائية أثناء التنفس
C. التصويت
D. كل ما سبق صحيح",D,D
423,"بالنسبة لعنق الرحم :

الاختيارات:
A. تتألف مخاطية باطن عنق الرحم من ظهارة بسيطة اسطوانية.
B. الصفيحة المخصوصة تحوي غدد عنقية تحوي شرايين حلزونية.
C. سماكتها متغيرة مع تغيرات الدورة المبيضية.
D. كل ما سبق صحيح.",D,A
424,"تنصف الوحدة الوظيفية للرئتين بـ:

الاختيارات:
A. تحت انقسام من الرئة.
B. تتوضع الشجرة القصبية والوريد الرئوي مركزيا.
C. توزع الشريان الرئوي محيطية.
D. نصاب مرضياً مع مجاوراتها.
E. ولا واحدة مما علا.",B,E
425,"فيما يخص العصب الكعبري كل مما يلي صحيح ماعدا:

الاختيارات:
A. العصب الساعدي الجلدي الوحشي هو فرع منه
B. يسير في الأخدود الحلزوني للعضد مع الشريان العضدي العميق
C. هو فرع من الحبل الخلفي للضفيرة العضدية
D. يعصب العضلة العضدية الكعبرية
E. أذيته تسبب هبوط اليد drop hand",E,A
426,"أي البنى توجد بالمنصف الخلفي مباشرة خلف التامور:

الاختيارات:
A. المري
B. العصبين المبهمين
C. الشريان الرئوي الأيمن
D. الوريد الفرد
E. القناة الصدرية",B,B
427,"تتألف الأصابع جميعها من ثلاث سلاميات عدا :

الاختيارات:
A. الإبهام.
B. البنصر.
C. الوسطى.
D. الخنصر.",A,A
428,"تفرز الخلايا الجدارية كل مما يأتي ما عدا :

الاختيارات:
A. حمض كلور الماء
B. بعض الكهارل
C. هيستامين
D. عامل معدي داخلي",D,C
429,"كل ما يلي صحيح عن pericytes ما عدا:

الاختيارات:
A. تساعد على تقلُّص الشعيرات.
B. تعوِّض وترمِّم الأنسجة المتأذية
C. تنقسم وتكوِّن أوعية دموية جديدة باستمرار.
D. تحيط جزئي ا بالخلايا البطانية.",C,C
430,"ظهارية نفير فالوب.

الاختيارات:
A. simple columnar epithelium
B. stratified squamous epithelium (keratinized)
C. simple squamous epithelium
D. pseudostratified ciliated columnar epithelium
E. كل ما أعلاه خطأ.",D,A
431,"من صفات كرة العين ما عدا:

الاختيارات:
A. تُسمى المقلة
B. قطرها 2.4 سم
C. تشغل نصف الحجاج
D. تتألف من 3 غلالات",C,C
432,"يحوي الوجه السفلي لصخري للعظم الصدغى ما يلي عدا :

الاختيارات:
A. المسم السمعي الباطن.
B. الثقبة الخارجية للنفق السباتي.
C. الناتئ الابري.
D. الحفرة الوداجية .",B,A
433,". كل مايلي صحيح عن القضيب ماعدا

الاختيارات:
A. يعطي الجسم الكهفي في الامام الحشفة
B. يتركب جسم القضيب من ثلاث اسطوانات من النسيج الناعظ
C. القلفة هي طية جلدية تشبه القلنسوة تغطي الحشفة
D. تقع بصلة القضيب على الخط الناصف",D,A
434,"الخاطئ عن البنكرياس

الاختيارات:
A. تفرز خلايا الفا هرمون الغلوكاغون
B. تفرز الخلايا بيتا هرمون الانسولين
C. تفرز الخلايا دلتا هرمون الغلوكاغون
D. B,a صحيح",D,C
435,"عضلات جدار البطن الخلفي عدا:

الاختيارات:
A. المنحرفة الباطنة
B. القطنية
C. الحرقفية
D. الرابعة القطنية",C,A
436,"كل ما يأتي من الهرمونات المتحكمة بنمو الاشعار في فروة الراس والوجه ماعدا:

الاختيارات:
A. هرمونات الغدة الدرقية
B. هرمونات الغدة النخامية
C. الهرمونات الجنسية.
D. هرمونات غدة الكظر.",B,B
437,"العصب الناصف في العضد: (2007 أولى)

الاختيارات:
A. ينشأ من الحبل الخلفي للضفيرة العضدية .
B. يمتد خلف الشريان الإبطي .
C. يمتد بالأعلى وحشي الشريان العضدي .
D. يعطي فروعا للعضلة العضدية .",C,C
438,"عدد شدف النخاع الشوكي :

الاختيارات:
A. 31
B. 31 شفعا
C. 12
D. 15",A,A
439,"يسير في المنصف العلوي خلف القص مباشرة:

الاختيارات:
A. القوس الأبهرية.
B. الوريد العضدي الراسي الأيسر.
C. الشريان السباني الأصلي الأيسر.
D. الرغامي.
E. العصب الحجابي الأيسر.",C,B
440,"يشمل وتر أشيل وتر العضلة:

الاختيارات:
A. التوأمية الساقية
B. النعلية
C. ثنائية الرؤوس الفخذية
D. A + B",D,D
441,". خطأ حول الحجاب الحاجز:

الاختيارات:
A. له قسيم عضلي ينشأ من القص والاضلاع السفلية والفقرات القطنية
B. لها قسم وتري محيطي
C. من اهم عضلات التنفس
D. يعصبه العصب الحجابي",D,B
442,"ما يلي من طبقات جدار الصفن ماعدا:

الاختيارات:
A. لفافة كولس
B. اللفافة المنوية الداخلية
C. الغلاف البيضاء
D. اللفافة المنوية الخارجية",C,C
443,"- التشريح الناحي يعتمد على:

الاختيارات:
A. التشريح الوصفي
B. التشريح السريري
C. التشريح التقني
D. التشريح الجهازي",A,A
444,"العضلة الموسعة المسؤولة عن فتح الحنجرة :

الاختيارات:
A. الحلقية الطرجهالية الوحشية
B. الحلقية الطرجهالية الخلفية
C. الطرجهالية المستعرضة
D. الطرجهالية المائلة",C,B
445,"تشاهد دسامات كيركرينغ في

الاختيارات:
A. الصائم
B. العفج
C. الدقاق.
D. كل ما سبق صحيح",D,D
446,". اختر الاجابة الخاطئة المتعلقة بالخصية:

الاختيارات:
A. توجد الزائدة الخصوية على القطب السفلي
B. يحيط بها محفظة ليفية
C. تتركب من فصيصات فيها نبيبات منوية
D. تدعى tests",D,A
447,"القسم العلوي المتسع من الحالب بدعى

الاختيارات:
A. الحويضة
B. النفرون
C. القشر
D. اللب",A,A
448,"تحوي الطبقة النووية الداخلية للشبكية العصبية أنوية :

الاختيارات:
A. خلايا العصي
B. خلايا المخاريط.
C. الخلايا عديمة التغصنات
D. كل من a و .b",D,C
449,"يوجد في لنهايه العلويه لعظم الفخذي :

الاختيارات:
A. المدور الكبير.
B. المدور الصغير.
C. العرف بين المدورين.
D. كل ما سبق صحيح.",D,D
450,"ما يلي صحيح بالنسبة للصفيحات ماعدا:

الاختيارات:
A. لها دور في تخثر الدم
B. أكبر من الكريات الحمر
C. زيادتها تسبب خثرات
D. نقصها يسبب نزوف",A,B
451,"كل ما يلي من عظام الصف العلوي أو الداني للرسغ عدا:

الاختيارات:
A. المربعي.
B. الهلالي.
C. الحمصي.
D. الزورقي.",B,A
452,"في المفاصل ( اتحاد العظام ) (الخاطئة):

الاختيارات:
A. المفصل الزليلي .Synostosis
B. المفاصل بالإغريقية .Arthron
C. التهاب المفاصل. Arthritis
D. المفاصل باللاتينية .Articulates",C,A
453,"اختر العبارة الخاطئة بالنسبة للشعيرات الدموية:

الاختيارات:
A. قطرها (7 ل 9) ميكرون.
B. طولها لا يتجاوز 50 ميكرون.
C. جدرانها في المقطع العرضي مؤلفة من أجزاء 3ل5 خاليا.
D. مجموع اطوالها حوالي 96000 كم.",B,C
454,"يصبح الشريان الإبطي عضدياً بعد تجاوزه وتر

الاختيارات:
A. ذات الرأس
B. المدورة الكبيرة
C. المدورة الصغيرة
D. ثلاثية الرؤوس",D,B
455,"أفضل عبارة تصف الشدفة القصبية الرئوية هي:

الاختيارات:
A. تتوضع الشجرة القصبية والوريد الرئوي مركزياً.
B. يتوزع الشريان الرئوي والوريد الرئوي مركزياً.
C. يتوزع الشريان الرئوي والوريد الرئوي محيطياً.
D. تتزود الشدفة بقصيبة انتهائية.
E. ولا واحدة مما علا.",C,E
456,"ما يلي صح في الجناحين الصغيرين للوتدي ما عدا:

الاختيارات:
A. يوجد فيهما النفق البصري
B. الحافة الأمامية مسننة للتمفصل مع العظم الغربالي
C. صفيحة أفقية مثلثة
D. وجهه السفلي حجاجي",B,B
457,") تتواجد continuous capillaries في كل من النسج التالية ما عدا :

الاختيارات:
A. Muscular Tissue
B. Connective Tissue
C. Endocrine Glands
D. Nervous Tissue",D,C
458,"من صفات الخلايا البطانية في الحاجز الهوائي الدموي :

الاختيارات:
A. قليلة الثخانة بشكل كبير
B. من النوع المستمر.
C. تتميز هيولاها في الأجزاء المسطحة بوجود العديد من الحويصلات الاحتسائية.
D. كل ما سبق صحيح",D,D
459,"فروع الأبهر النازل الصدري ماعدا: -

الاختيارات:
A. الشرايين الوربية الخلفية
B. الشريان تحت الضلعي
C. الجذع الزلاقي
D. الفروع القصبية والتامورية والنخاعية",D,C
460,". الفتحة العميقة الواقعة امام ووحشي واسفل جوف الانف هي

الاختيارات:
A. Aperture piriform
B. Cgoana
C. Nartina
D. Nasal septum",A,A
461,"كل مايلي صحيح عن التهاب البوق عدا:

الاختيارات:
A. salpingitis هو.
B. الأضرار المخاطية تؤدي إلى العقم(Infertility)اوالحمل خارج الرحم (octopi).
C. ال تؤدي إلى الموت في حال حدوث الحمل البوقي.
D. اسمه الاخر salpinges.",D,C
462,"نقطة التعظم البدئية في لوح الكتف توجد في :

الاختيارات:
A. الحفرة تحت الكتف
B. الحفرة تحت الشوك
C. الحفرة فوق الكتف
D. الحفرة فوق الشوك",B,B
463,"يستمر الشريان تحت الترقوة بالشريان:

الاختيارات:
A. الابطي
B. المأبضي
C. العضدي
D. القاعدي",B,A
464,"اختار الجواب الصحيح اذا كان هناك جوابا صحيحا واحدا فقط أو اختر الجواب الأكثر شمولا وتكاملا اذا كان هناك أكثر من جواب صحيح

الاختيارات:
A. يتكون الحاجز الدماغي الدموي من الخلية البطانية وغشائها القاعدى
B. زائدا الخلية الدبقية
C. زائدا الخلية الدبقية وغشائها القاعدي
D. ن الخلية الدبقية وغشائها القاعدي فقط
E. من الخلية البطانية والدبقية فقط",C,B
465,"النسيج الضام تحت الظهاري في الشفاه:

الاختيارات:
A. نسيج ضام كثيف غير منتظم كولاجيني
B. نسيج ضام كثيف منتظم كولاجيني
C. يحوي غدد ذات غالبية لعابية وأقلية مخاطية
D. يحوي غدد مخاطية فقط.",A,A
466,"يؤدي تفعيل الجملة نظيرة الودية لما يلي عدا :

الاختيارات:
A. تضيق الحدقة
B. توسع القصبات
C. تباطؤ القلب
D. تباطؤ التنفس",B,B
467,"العضلات الماضغة تشمل:

الاختيارات:
A. الجناحية الانسية
B. الجناحية الوحشية
C. الصدغية والماضغة
D. كل ما سبق",D,D
468,"الشعور بالنبض عند الحافة السفلية للفك السفلي أمام العضلة الماضفة للشريان: (2015 أولى)

الاختيارات:
A. اللساني .
B. الوجهي.
C. الوجهي المعترض.
D. الفكي .
E. الصدغي السطحي.",D,B
469,". التضيق الثاني للحالب

الاختيارات:
A. عند اتصاله بالحويضة
B. عندما يثقب جدار المثانة
C. عند عبوره الشريان الحرقفي المشترك
D. كل ماسبق خطأ",A,C
470,"يشبه بشكله خاتمًا ذا فص كبير:

الاختيارات:
A. الحلقي
B. الطرجهالي
C. الدرقي
D. القريني",A,A
471,"من جدران الفم ما عدا:

الاختيارات:
A. برزخ الحلق
B. الشدقان
C. الحنك
D. الشفتان",B,A
472,"كل ما يلي من هرمونات النخامي الخلفية عدا :

الاختيارات:
A. PRL
B. الفازوبريسين
C. الأوكسيتوسين
D. ADH",A,A
473,"تصرف البنى التالية على العقد اللمفية الرقبية السطحية عدا:

الاختيارات:
A. المنطقة القذالية.
B. الأسنان واللثة.
C. الأذن الظاهرة.
D. الغدة النكفية.
E. الجبهة.",D,E
474,"يمتاز بان ال matrix فيه مطاطية القوام

الاختيارات:
A. Adipose tissue
B. Cartilage
C. Bone
D. Fibrous connective tissue
E. Cartilage + bone",B,B
475,"طول حنجرة الرجل:

الاختيارات:
A. 4.5 سم
B. 6 سم
C. 3سم
D. 9سم",B,A
476,"من ميزات الفقرات العصعصية ماعدا :

الاختيارات:
A. تحوي الأولى قرني العصعص
B. الأولي لها بعض خصائص الفقرات
C. عددها 7
D. تلتحم مع بعضها لدى المسنين",D,C
477,"تقوم ال Fibroblasts بتصنيع:

الاختيارات:
A. بروتين الكولاجين.
B. بروتين الإيلاستين.
C. Glycoproteins
D. كل ما سبق صح
E. كل ما سبق خطأ .",D,D
478,"اجسام الخلايا للالياف الحاسيه الناقله للذوق من الثلثين الاماميين للسان توضع فى

الاختيارات:
A. العقدة الجناحية الحنكية
B. االعقدة الاذينيه
C. عقدة ثلاثى التوائم
D. العقدة تحت الفك
E. ولا واحدة مما علا",C,E
479,"الخيار المناسب للبنى التالية Corpus Albicans :

الاختيارات:
A. Lung
B. Small intestine
C. Ovary
D. Liver
E. كل ما سبق خطأ",C,C
480,"أاي الفقرات الصدرية التي ليس لها وجيهات مفصلية على النواتئ المستعرضة :

الاختيارات:
A. و 8 7
B. 11 و 12 .
C. 9 و 10
D. 3 و 4.",B,B
481,"عمل العضلات العرقوبية :

الاختيارات:
A. قبض الساق على الفخذ
B. بسط الفخذ على الحوض
C. قبض الفخذ على الحوض
D. A+B",D,D
482,"تشمل عضلات أرضية الحوض ما عدا:

الاختيارات:
A. الكمثرية
B. السدادية الظاهرة
C. رافعة الشرج
D. العصعصية",B,B
483,"الشريان المخي الخلفي فرع:

الاختيارات:
A. القاعدي
B. السباتي الظاهر
C. الفقري
D. السباتي الباطن",C,A
484,"تفرز الخلايا العينية في البنكرياس:

الاختيارات:
A. insulin
B. glucagon
C. lipase
D. somatostatine",B,C
485,"تنتج الوذمة edema في الحالات الالتهابية عن:

الاختيارات:
A. ارتفاع الضغط الحلولي في النهاية الوريدية.
B. ارتفاع الضغط المائي السكوني في النهاية الوريدية.
C. انخفاض الضغط الرشحي في النهاية الوريدية.
D. ارتفاع الضغط المائي السكوني في النهاية الشريانية.",B,B
486,"يحوي الجيب العجاني السطحي الذكري كل مما يلي عدا:

الاختيارات:
A. الغدد البصلية الإحليلية.
B. ساقا القضيب.
C. بصلة القصيب.
D. الجسم العجاني.
E. الإحليل القضيبي.",B,A
487,"مايلي صحيحي عن الحؤول الحرشفي : عدا squamous metaplasia

الاختيارات:
A. هو تحول الظهارة التنفسية إلى بسيطة حرشفية
B. يسبقه انعدام في حركة اهداب خلايا الظهارة
C. يتبعه تشكل نسيج ما قبل سرطاني.
D. هو تحول الظهارة التنفسية إلى مطبقة حرشفية",D,D
488,"لا نجد غدد عرقية في :

الاختيارات:
A. الشقة
B. حشفة القضيب
C. الابط
D. A+B",C,D
489,"إن أكثر البروتينات وفرة في الجسم هو الكولاجين ويشكل

الاختيارات:
A. %10 من الوزن الجاف للجسم.
B. %30 من الوزن الجاف للجسم
C. 50% من الوزن الجاف للجسم.
D. %70 من الوزن الجاف للجسم
E. %80 من الوزن الجاف للجسم.",B,B
490,". يوجد الخط الاليوي الامامي على

الاختيارات:
A. Ischium
B. Pupis
C. Ilium
D. Sacrum",C,C
491,"مفصل الركبة (الخاطئة):

الاختيارات:
A. لا يشارك عظم الشظية في هذا المفصل.
B. تغيب المحفظة المفصلية في الخلف.
C. يقوم هلالا مفصل الركبة بتعميق السطوح المفصلية للقمتي الظنبوب.
D. يرتكز الغشاء الزليل على حافتي الغضروفين الهلاليين.",C,B
492,"في المعدة في منطقة ال Cardia تقوم الغدد بشكل أساسي بافراز

الاختيارات:
A. Mucus
B. Lysozme
C. Pepsin and Lipase
D. Mucus and Lysozyme",A,D
493,"تمخلب أصابع اليد:

الاختيارات:
A. يشمل الأصابع الأربعة الأنسية
B. يحدث فرط بسط للمفاصل بين السلامية
C. يحدث عجز فى تقريب الابهام
D. يحدث عجز حركى فقط فى اليد",A,C
494,"كل ما يلي من صفات الحالب

الاختيارات:
A. نهايته العلوية تشكل الحويضة
B. عضو داخل البريتوان
C. فيه ثلاثة تضيقات
D. طوله 25 سم",A,B
495,"أكبر أعضاء الجسم وزناً ومساحة :

الاختيارات:
A. الكبد
B. الجلد
C. المعي الدقيق
D. الكولون",B,B
496,"اختر الإجابة الصحيحة :

الاختيارات:
A. مرض عمى الألوان يصيب المخاريط.
B. القطعة الخارجية للمخاريط تكون أقصر من القطعة الخارجية للعصي.
C. يحدث توسف الأقراص الغشائية بتكرار أقل في المخاريط منه في العصي.
D. كل ما سبق صحيح.",D,D
497,"لا يوجد فيه Perichondrium إطلاقا في كل توضعاته

الاختيارات:
A. Hyalin cartilage
B. Elastic cartilage
C. fubrocartilage
D. كل ما سبق صحيح
E. كل ما سبق خطأ.",E,C
498,"تدعم أحشاء الحوض بشكل أساسي:

الاختيارات:
A. العضلة الكمثرية.
B. العضلة الرافعة للشرج.
C. العضلة السدادية الباطنة.
D. العضلة العصعصية.
E. كل ما سبق خاطئ.",C,A
499,"يشكل نصفي الكرة المخية مع الدماغ البيني:

الاختيارات:
A. المخ
B. الدماغ
C. المخيخ
D. جذع الدماغ",D,A
500,"يسير ضمن مسم السمع الباطن:

الاختيارات:
A. العصب السابع
B. العصب الثامن
C. العصب التاسع
D. A+B",B,D
501,"اختر العبارة الخاطئة بالنسبة للشعيرات الدموية:

الاختيارات:
A. قطرها (7 ل 9) ميكرون.
B. طولها لا يتجاوز 50 ميكرون.
C. جدرانها في المقطع العرضي مؤلفة من أجزاء 3ل5 خاليا.
D. مجموع اطوالها حوالي 96000 كم.",B,C
502,". ليست من العضلات الامامية للساق:

الاختيارات:
A. Anterior tibialis
B. Gracilis
C. Extensor digitorum longus
D. Extensor halluces longus",A,B
503,". الاجابة الصحيحة المتعلقة بالعرف الوتدي

الاختيارات:
A. يتمفصل مع الصفيحة العمودية للعظم الغربالي
B. يسهم في تشكيل سقف الانف
C. يشكل مسكن الغدة النخامية
D. يقع على جانبيه ثقينا النفق البصري",D,A
504,"من الفؤاد إلى البواب الحافة اليسرى للمعدة:

الاختيارات:
A. الانحناء الصغير
B. الثرب الصغير
C. الانحناء الكبير
D. الجسم",C,C
505,". الخاطئ عن المعثكلة

الاختيارات:
A. تقع امام المعدة
B. غدة داخلية وخارجية الافراز
C. ذات قوام متين
D. تفرز الاميلاز",A,A
