id,input,prediction,ground_truth,raw_output,primary_reasoning_objective,judge_label
57,"مريض: السلام عليكم، عندي مشكلة في عيني الشمال بقالها يومين. الرؤية بقت مشوشة جدًا وبتسوء.

مساعد طبي: وعليكم السلام. فاهم قلقك من مشكلة النظر. حاسس/ة بألم في العين ولا حواليها؟ وفيه أي أعراض تانية ملاحظ/ة؟

مريض: أيوه، فيه ألم خفيف ورا عيني الشمال، وبحسه أكتر لما أحرّك عيني. وكمان ملاحظ/ة إن الألوان باينة باهتة أو أقل وضوح في العين دي.

مساعد طبي: دي أعراض مهمة. العين اليمين طبيعية تمامًا؟ وقبل كده حصل لك/لكِ أي أعراض عصبية غريبة، زي تنميل مؤقت في الأطراف أو ضعف في أي حتة في الجسم؟

مريض: العين اليمين طبيعية تمامًا الحمد لله. بالنسبة للتنميل... الحقيقة أيوه، من حوالي شهرين حسّيت بتنميل غريب في إيدي اليمين كذا يوم وبعدين راح. ما خدتوش بجد وقتها.

مساعد طبي: تمام، المعلومة دي مهمة جدًا. أنصحك بشدة تروح/تروحي لدكتور عيون متخصص في أقرب وقت ممكن، ومهم كمان تستشير/تستشيري دكتور مخ وأعصاب. الأعراض اللي بتوصف/يها ممكن تشير لالتهاب في العصب البصري وده محتاج تقييم عاجل.

مريض: يعني الوضع خطير؟ وممكن يأثر على عيني التانية؟ أنا قلقان/ة جدًا من فقدان البصر.",مش عارف نغفل على الأعراض دي. لازم تاخد الفحوص العاجل عشان نحدد السبب.,التهاب العصب البصري هو حالة بيبقى فيها العصب اللي بينقل إشارات النظر من العين للمخ ملتهب. ده ممكن يسبب فقدان مؤقت للنظر، وفي بعض الحالات ممكن يكون فقدان النظر شديد، بس العمى الدائم نادر. ممكن كمان ييجي في العين التانية، بس مش في نفس الوقت. غالبًا الشخص بيجيله نوبة واحدة في عين واحدة.,ANSWER: مش عارف نغفل على الأعراض دي. لازم تاخد الفحوص العاجل عشان نحدد السبب.,,Incorrect
58,"مريض: السلام عليكم يا دكتور، مراتي لاحظت إن إيدي اليمين بتترعش وأنا قاعد بتفرّج على التلفزيون، وده مقلقني قوي

مساعد طبي: وعليكم السلام، فاهم قلقك تماماً. بتلاحظ الرعشة وإيدك سايبة/في وضع الراحة ولا لما بتحاول تستخدمها في حاجة معيّنة؟

مريض: بصراحة، الرعشة بتحصل وإيدي مرتاحة، بس لما بمدّ إيدي آخد فنجان الشاي الرعشة بتقف

مساعد طبي: ده وصف مهم جداً. لاحظت أي تغيّرات تانية زي تغيّر في المشي أو في الكتابة؟ وحسّيت بأي تيبّس في العضلات؟

مريض: آه، حاسس إن مشيتي بقت أبطأ وأنشف من الأول، وأوقات بحس كإن رجلي لازقة في الأرض. أما الكتابة، فبقت أصغر من زمان

مساعد طبي: بناءً على الأعراض اللي بتوصفها، أنصحك بشدة تراجع دكتور مخ وأعصاب متخصص عشان يعمل لك فحص شامل. الأعراض دي محتاجة تقييم دقيق، بس مفيش داعي لقلق زيادة لأن فيه علاجات فعّالة متاحة. حصل معاك أي وقعة مفاجئة أو تغيّرات في الذاكرة أو صعوبة في البلع؟

مريض: لا، ما وقعتش ومبعانيش من مشاكل في البلع ولا الذاكرة، بس قلقان يكون ده مرض باركنسون","Based on your symptoms, it's possible you have early signs of Parkinson's disease, but we need a specialist to confirm. I'll refer you to a neurologist for further evaluation and treatment.",ممكن الرعشة دي تكون من الإجهاد، وممكن تكون بداية باركنسون. لازم تحجزي معاد مع دكتور مخ وأعصاب متخصص في باركنسون عشان يعملِك الفحوصات: كشف سريري، والأشعات المناسبة، وMRI للمخ (الرنين المغناطيسي). وبعد كده نبدأ خطة علاج فيها دوا وعلاج طبيعي. باركنسون مرض مزمن، بس تقدري تتعايشي معاه كويس مع الأدوية الجديدة.,"ANSWER: Based on your symptoms, it's possible you have early signs of Parkinson's disease, but we need a specialist to confirm. I'll refer you to a neurologist for further evaluation and treatment.",,Incorrect
59,"مريض: السلام عليكم، عندي صداع شديد قوي من الصبح وعندي حرارة عالية. وكمان حاسس بغثيان.

مساعد طبي: وعليكم السلام، آسف إن ده حاصلك. تقدر توصفلي الصداع أكتر؟ وفيه تيبّس أو شدّ في الرقبة؟

مريض: أيوه، رقبتي متيبّسة قوي. مش قادر أبص في الموبايل من شدة الوجع لما أوطّي راسي لتحت.

مساعد طبي: ده مقلق جداً. ظهر عندك أي بقع أو طفح جلدي لونه بنفسجي؟ وبتحس بلخبطة أو صعوبة في التفكير؟

مريض: ماخدتش بالي من أي طفح لحد دلوقتي، بس حاسس بدوخة خفيفة. أنا ساكن في سكن الجامعة مع طلبة كتير.

مساعد طبي: بناءً على الأعراض اللي بتقولها—الصداع الشديد والحرارة وتيبّس الرقبة، خصوصاً مع إنك ساكن في مكان زحمة—لازم تروح فوراً للطوارئ. دي أعراض ممكن تشير لحالة طبية طارئة وعايزة تقييم عاجل.

مريض: تمام، هروح المستشفى دلوقتي. شكراً ليك، أنا قلقان فعلاً من الأعراض دي.","مش كده, هتكون عايز تاخد antibiotics and rest, but first we need to make sure it's not meningitis.",الأعراض دي ممكن تكون التهاب السحايا (مننجايتس)، وده مرض خطير وممكن يعمل مضاعفات تأثر على المخ. لازم تروح المستشفى حالاً، وماتسوقش العربية بنفسك. ابعد عن النور وعن الضغط النفسي لحد ما يبتدوا يشخّصوا حالتك ويبدأوا العلاج بأسرع وقت.,"ANSWER: مش كده, هتكون عايز تاخد antibiotics and rest, but first we need to make sure it's not meningitis.",,Incorrect
60,"مريض: السلام عليكم، أنا قلقان جداً على والدتي. عندها ستة وسبعين سنة وبقت بتنسى كتير في الفترة الأخيرة. بتحط مفاتيح البيت في أماكن غريبة ومش بتفتكر حطّتهم فين، ومن أسبوع تهت وهي رايحة للبقالة اللي بتشتري منها من سنين طويلة.

مساعد طبي: وعليكم السلام، أنا متفهم قلقك على والدتك. دي أعراض لازم ناخد بالنا منها. تقدر تقولي من إمتى وإنت ملاحظ التغييرات دي؟ وهل والدتك واخدة بالها إنها بتنسى ولا مش بتفتكر الحاجات دي أصلاً؟

مريض: بدأت ألاحظ من حوالي ست شهور تقريباً، وبتسوء واحدة واحدة. والدتي عارفة كويس جداً إنها بتنسى وده مخلّيها مُحبطة جداً. دايماً بتقولي: ""حاسّة إن ذاكرتي بتخونّي"" وباين عليها القلق.

مساعد طبي: مهم إنها تكون واعية باللي بيحصل معاها. هي عندها أي مشاكل صحية تانية؟ وبتاخد أي أدوية بانتظام؟

مريض: أيوه، عندها قصور في الغدة الدرقية من سنين بس متظبط بالأدوية. والحمد لله حالتها مستقرة من ناحية الغدة.

مساعد طبي: كويس إن الغدة متظبطة. طيب، لاحظت عليها أي أعراض تانية زي تغيّرات مفاجئة في السلوك، أو هلوسات بصرية، أو مشاكل في الحركة؟

مريض: لأ، الحمد لله ما لاحظتش أي حاجة من دي. بس مشكلة النسيان اللي بتزيد تدريجياً. ده طبيعي في سنها ولا ممكن يكون حاجة أخطر؟

مساعد طبي: فاهم قلقك. اللي إنت واصفه ممكن يكون نسيان طبيعي مرتبط بالسن، بس بما إنه مأثر على نشاطها اليومي، أنصح بعمل تقييم طبي شامل. هنحتاج تحاليل دم عشان نطمن على مستوى فيتامين B12 ووظايف الغدة الدرقية، وكمان تقييم معرفي عند متخصص. ده هيساعدنا نستبعد الأسباب اللي ممكن تتعالج قبل ما نفكر في تشخيصات تانية.

مريض: شكراً لحضرتك، ده طمّنّي شوية. هاحجز لها ميعاد مع الدكتور في أقرب وقت ممكن. يا رب تكون بس أعراض بسيطة وتتعالج.",إن شاء الله، هتكون حالتها عادي. بس لازم نأكد.,ممتاز، لازم تحجز ميعاد مع دكتور خلال كام يوم عشان نبدأ التشخيص. التشخيص هيبقى فيه شوية أسئلة معيّنة عشان نحدد هل ضعف الذاكرة مرتبط بالسن ولا فيه خلل في الذاكرة أو بداية ألزهايمر. والأفضل يكون دكتور مخ وأعصاب ومتخصص في الموضوع ده. ويبدأ بالتشخيص لأن ممكن يكون نقص في فيتامين B12، أو ممكن يكون بداية بسبب اكتئاب أو قلق شديد. المهم يبقى فيه تشخيص دقيق ونبدأ بخطة العلاج، اللي ممكن تتضمن أدوية جديدة بتقلل من سرعة تدهور النسيان.,ANSWER: إن شاء الله، هتكون حالتها عادي. بس لازم نأكد.,,Incorrect
61,"مريض: السلام عليكم، عندي ألم شديد جدًا في الجنب اليمين من ضهري ونازل لتحت على البطن. الألم مش محتمل ومش قادر أقعد ولا أنام من شدّته.

مساعد طبي: وعليكم السلام، فاهم إن الألم شديد. تقدر توصفلي طبيعة الألم؟ بييجي على هيئة نوبات/موجات ولا مستمر؟ وبدأ إمتى بالظبط؟

مريض: بدأ فجأة من حوالي ساعتين، وبيجي على موجات قوية جدًا. حاسس كإن حد بيطعنّي بسكينة في الجنب والألم نازل للمنطقة التناسلية. مش قادر ألاقي أي وضعية مريحة خالص.

مساعد طبي: ده شكله مغص شديد. لاحظت أي تغيّر في لون البول؟ وعندك سخونية أو قشعريرة؟ وتقدر تتبول طبيعي؟

مريض: أيوه، لاحظت دم في البول من آخر مرة دخلت الحمّام. بالنسبة للسخونية معتقدش، بس أنا بعرق كتير من الألم. والتبول... أيوه أقدر بس مؤلم جدًا.

مساعد طبي: بناءً على الأعراض اللي قلتها—مغص شديد في الخاصرة نازل لتحت ومعاه دم في البول—ده بيدل بقوة على حصوة في الكِلى. دي حالة لازم تقييم طبي فورًا لتسكين الألم وعمل الفحوصات اللازمة. لازم تروح الطوارئ دلوقتي.

مريض: هو ده خطر؟ أنا قلقان خصوصًا مع وجود الدم. وهل هحتاج عملية جراحية؟","مش حابب تخاف، دي حالة شائعة, but the pain and blood need immediate attention. You might need pain meds and tests to see the size of the stone. Surgery only if it's stuck.",مش لازم تقلق. المهم تروح الطوارئ عشان يبدؤوا العلاج ويدّوك مُسكّن للألم. الحصوة غالبًا بتطلع لوحدها طبيعي، وأحيانًا بنحتاج نعمل تفتيت بالموجات الصوتية. دلوقتي لازم تروح المستشفى، وماتسوقش إنت بنفسك. وكمان ماتاكلش ولا تشرب لحد ما يتعمل التشخيص ويبدأ العلاج.,"ANSWER: مش حابب تخاف، دي حالة شائعة, but the pain and blood need immediate attention. You might need pain meds and tests to see the size of the stone. Surgery only if it's stuck.",,Incorrect
62,"مريض: السلام عليكم، بقالي يومين عندي حرقان شديد وأنا بتبول، وبحس إني محتاج/ة أدخل الحمّام كتير حتى لو كمية البول قليلة.

مساعد طبي: وعليكم السلام، فاهم/ة اللي بتمري بيه. بتحسي بألم في أسفل البطن أو الظهر؟ وعندك حرارة أو أعراض تانية؟

مريض: آه، في ألم خفيف في بطني من تحت، بس مفيش حرارة ولا ألم في الظهر. بس الحرقان ده المزعج وإحساس إني على طول عايز/ة أتبول.

مساعد طبي: على حسب الأعراض اللي بتوصفيها، ده غالبًا التهاب في المسالك البولية السفلية. أنصحك تروحي للدكتور عشان يكتبلك المضاد الحيوي المناسب، وفي نفس الوقت كترّي شرب مية.

مريض: شكرًا، في أي علامات خطر لازم أخد بالي منها؟ وإمتى لازم أروح الطوارئ؟

مساعد طبي: آه، لو ظهر عندك سخونية عالية، أو ألم في الجنبين أو الظهر، أو قَيء، ده ممكن يبقى معناه إن العدوى وصلت للكُلى وده محتاج رعاية طبية فورية. إنما أعراضك دلوقتي بتشير لالتهاب بسيط.

مريض: تمام، هاحجز مع الدكتور بكرة وهكتر شرب مية. ينفع آخد مسكّن للألم دلوقتي؟","Yes, you can take a pain reliever like paracetamol for the discomfort, but avoid NSAIDs like ibuprofen until we know the cause.",أيوه، ممكن تاخدي مسكّن للألم مؤقّتًا، بس لازم تروحي للدكتور عشان يكتبلك مضادّات حيوية. وابعدي عن اللبس الداخلي الضيّق، وما تحبسيش البول، واشربي ميّه كتير. وخلي بالك من أي علامات تحذيرية زي ارتفاع الحرارة، أو وجع في الخاصرة، أو قشعريرة.,"ANSWER: Yes, you can take a pain reliever like paracetamol for the discomfort, but avoid NSAIDs like ibuprofen until we know the cause.",,Correct
63,"مريض: السلام عليكم، أنا بتصل نيابةً عن جوزي عنده 72 سنة. عنده مشاكل في الكُلى، ومن امبارح بقى خامل قوي ووشه ورجليه مورّمين، وتقريبًا ما تبولش من صباح امبارح.

مساعد طبي: وعليكم السلام. فاهم قلقك على جوزك. دي أعراض مقلقة جدًا. هو عنده أمراض مزمنة في الكُلى أو القلب؟

مريض: أيوه، عنده مرض كُلوي مزمن مرحلة رابعة وعنده فشل في القلب. الدكتور قال إن حالة الكُلى متقدمة.

مساعد طبي: ده مهم جدًا. عنده ضيق نفس، أو مخه مش راكز/تفكيره مش صافي، أو خفقان في القلب؟ وقد إيه تقريبًا كمية البول اللي خرجها من امبارح؟

مريض: أيوه، بيبان بيتنفس بصعوبة شوية لما ينام على ضهره، وساعات بيبقى ملخبط. أما البول فما شفتوش يدخل الحمام غير مرة واحدة امبارح وكانت كمية قليلة جدًا.

مساعد طبي: دي حالة طبية طارئة. انقطاع البول مع الأعراض دي عند مريض عنده فشل كلوي مزمن محتاج تدخل فوري. لازم يتنقل للمستشفى فورًا عشان يقيموا حالة الكُلى والقلب ومستوى البوتاسيوم في الدم.

مريض: حاضر، هكلم الإسعاف دلوقتي. في حاجة أعملهاله لحد ما يوصلوا؟ ولازم أجيب أدويته معايا؟","انصحك ترفعه على وضع semi-sitting, and if he has any diuretics, don't give them. Just bring his regular medications and any recent lab results.",أيوه، هاتي معاك أدويته وملفاته الطبية. بس راقبيه وخليه صاحي. لو الكُليتين بطلوا يشتغلوا ، ممكن يكون عنده بوتاسيوم عالي، وده ممكن يبقى سامّ للقلب، فمهم جدًا تودّوه فورًا للطوارئ عشان يعملوا تحاليل معملية ويقيّموا لو محتاج غسيل كُلى ولا لأ.,"انصحك ترفعه على وضع semi-sitting, and if he has any diuretics, don't give them. Just bring his regular medications and any recent lab results.",,Incorrect
64,"مريض: السلام عليكم يا دكتور، أنا قلقان قوي عشان شفت دم في البول مرتين الشهر ده.

مساعد طبي: وعليكم السلام. فاهم قلقك تمامًا. بتحس بوجع وإنت بتتبول أو في منطقة الحوض؟

مريض: لأ، وده اللي غريب، مفيش أي وجع خالص. والتبول طبيعي، مفيش صعوبة.

مساعد طبي: تمام. عندك سخونية أو رعشة؟ ولا لاحظت إن وزنك قلّ مؤخرًا أو في عرق بالليل؟

مريض: لأ، مفيش سخونية. بس فعلاً، وزني قلّ شوية الشهر اللي فات ولاحظت إني بعرق كتير بالليل.

مساعد طبي: دي أعراض مهمة. إنت بتدخّن وعندك ضغط، صح؟ وجود دم في البول من غير ألم مع نزول وزن وعرق ليلي محتاج كشف عاجل عند دكتور مسالك بولية عشان نستبعد أي أورام.

مريض: يا نهار أبيض، حضرتك تقصد سرطان؟ أنا خايف جدًا دلوقتي، إمتى لازم أروح لدكتور المسالك؟","لازم تروح دكتور المسalk immediately, don't worry, but don't delay.",ممكن تكون أعراض والدك ليها علاقة بسرطان المثانة، خصوصًا إن عنده عادة خطيرة وهي التدخين، ومع تاريخ قريب لفقدان وزن. تقدر تحجز أقرب ميعاد ممكن مع دكتور مسالك بولية عشان يعمل التحاليل اللازمة ويفحص المثانة بالمنظار، وياخد عيّنة (خزعة) لو احتاج.,"ANSWER: لازم تروح دكتور المسalk immediately, don't worry, but don't delay.",,Incorrect
65,"مريض: السلام عليكم يا دكتور، بقالي كذا شهر بعاني من مشاكل في التبول. اندفاع البول بقى ضعيف قوي وبحس إن المثانة مش بتفضى للآخر بعد ما أتبول.

مساعد طبي: وعليكم السلام. فاهم قلقك من الأعراض دي. بتصحى بالليل تروح الحمّام؟ وبتحتاج تزقّ/تحزّق عشان التبول يبتدي؟

مريض: أيوه، بصحى حوالي 3 أو 4 مرات كل ليلة عشان أتبول، وأحياناً بستنى شوية وبضغط لحد ما البول يبتدي ينزل.

مساعد طبي: دي أعراض شائعة في سنّك. بتحس بوجع وإنت بتتبول أو لاحظت دم في البول؟ وخدت أي أدوية جديدة قريب، خصوصاً أدوية الحساسية أو البرد؟

مريض: لا، مفيش وجع ولا دم في البول. وماخدتش أي أدوية جديدة. أنا بس باخد دوا الضغط بتاعي المعتاد بقاله سنين.

مساعد طبي: كويس. الأعراض اللي بتوصفها بتشير لتضخّم البروستاتا الحميد، ودي حالة شائعة جداً مع التقدّم في السن. أنصحك تراجع دكتور عشان تعمل تحليل PSA وكشف سريري. مش حالة طارئة، بس المتابعة مهمة عشان نتأكد من التشخيص.

مريض: شكراً، ده طمّني. إمتى لازم أقلق وأروح الطوارئ؟

مساعد طبي: لازم تروح الطوارئ فوراً لو مش قادر تتبول خالص، أو لو عندك سخونية مع ألم أسفل الضهر، أو لو بتخسّ/وزنك بيقل من غير سبب. إنما في حالتك دلوقتي، كفاية تحدد ميعاد مع دكتور مسالك بولية خلال أسبوعين.

مريض: تمام، هاحجز ميعاد مع الدكتور قريب. في حاجة أقدر أعملها دلوقتي عشان تخفف الأعراض دي؟","Try to drink more water during the day and avoid drinking too much before bed. Also, try to relax when you're trying to urinate and don't strain too much.",أيوه، تقدر تقلّل شرب السوائل بالليل، وتقلّل الكافيين والكحول عشان بيهيّجوا المثانة، ومتأخرش التبوّل. ولما تبدأ تدريب المثانة، جرّب التبوّل بمواعيد والتبوّل المزدوج: اتبول، استنى لحظة، وبعدين جرّب تاني.,"ANSWER: Try to drink more water during the day and avoid drinking too much before bed. Also, try to relax when you're trying to urinate and don't strain too much.",,Correct
66,"مريض: السلام عليكم، أنا قلقان/ة جدًا. عملت عملية استئصال بواسير من تلات أيام، ودلوقتي عندي نزيف شديد من المستقيم مع دوخة وتعب جامد.

مساعد طبي: وعليكم السلام. فاهم/ة قلقك. ده محتاج اهتمام فوري. النزيف بدأ إزاي وشكله دلوقتي عامل إيه؟ وفيه ألم في المنطقة؟

مريض: بدأ كنقط بسيطة في الأول، وبعدين اتطور وبقى كمية كبيرة من الدم ومعاه جلطات. أنا حاسس/ة بألم شديد حوالين فتحة الشرج، وبتجيلي دوخة قوية لما أقف.

مساعد طبي: ده مقلق جدًا. كمية الدم الكبيرة مع الجلطات والدوخة بتشير لنزيف بعد العملية وده محتاج تدخل طارئ. حاسس/ة بضعف عام أو شحوب؟

مريض: أيوه، حاسس/ة بضعف شديد وتعب مش طبيعي. جوزي قال إن وشي شاحب جدًا. خايف/ة يكون فيه حاجة غلط في العملية أو مضاعفات خطيرة.

مساعد طبي: فاهم/ة مخاوفك تمامًا. بناءً على الأعراض اللي بتوصفيها — نزيف غزير مع جلطات ودوخة وشحوب وضعف — لازم تروح/ي فورًا لقسم الطوارئ. ده نزيف بعد العملية ومحتاج تدخل طبي عاجل.

مريض: هروح المستشفى دلوقتي. ممكن تبلغي الدكتورة يسرى اللي عملتلي العملية؟ وهل ممكن أحتاج عملية تانية عشان يوقفوا النزيف؟",هتخليهم يبلغوا الدكتور يسر. مفيش داعي للقلق، هينزلوا لك and stop the bleeding.,الأحسن تروحي المستشفى حالًا. حاولي ما تمشيش واطلبي من المسعفين يوصّلوكي بكرسي بعجل. ما تاكليش ولا تشربي لحد ما توصّلي المستشفى ويبدأوا التشخيص. أول ما توصّلي الطوارئ، الدكتور هيشخّص فورًا بإستخدام أشعة مقطعية وتحليل دم عشان يتأكدوا من كمية النزيف. إن شاء الله غالبًا مش هتحتاجي عملية تانية علشان يوقفوا النزيف، بس ده ممكن. حاولي ما تتوتريش وخليكي هادية، غالبًا إن شاء الله الوضع هيبقى تحت السيطرة ونتمنالك الشفاء السريع.,ANSWER: هتخليهم يبلغوا الدكتور يسر. مفيش داعي للقلق، هينزلوا لك and stop the bleeding.,,Incorrect
67,"مريض: السلام عليكم يا دكتورة، أنا قلِقانة من نوبات ألم المرارة. عندي عملية متحددة كمان أربع أسابيع، بس عايزة أعرف آكل إيه عشان أتجنب النوبات المؤلمة دي؟

مساعد طبي: وعليكم السلام، فاهمة قلقك جداً. أول حاجة أحب أطمنّك إن العملية مش طارئة وحالتك مستقرة. بالنسبة للأكل، مهم جداً تبعدي عن الأكل الدهني والمقليات عشان بيحفّزوا انقباض المرارة. ممكن تقوليلي إيه نوع الأكل اللي بتاكليه عادةً؟

مريض: آه، باخد بالي إن الوجع بيزيد لما آكل مقليات أو لحمة فيها دهن. النوبات بتحصل تقريباً مرتين في الأسبوع وبتستمر من ربع ساعة لساعة. آكل إيه بأمان؟

مساعد طبي: ده طبيعي جداً مع حصوات المرارة. أنصحِك بأكل قليل الدسم زي الخضار المسلوق، الفاكهة، الرز، العيش الأسمر، واللحمة اللي من غير دهن وتكون مشوية أو مسلوقة. وابعدي عن المقليات، الزبدة، الكريمة، المكسرات، والجبن الدسم. اشربي مية كفاية وخلّي وجباتك صغيرة ومتكررة.

مريض: شكراً على النصايح دي. ينفع آكل زيت زيتون؟ وإيه حكاية البيض واللبن ومنتجاته؟","زيت الزيت بيساعد but in small amounts. Eggs can be eaten but without the yolk. For dairy, choose low-fat options like skim milk and yogurt.",كلي زيت الزيتون بس باعتدال شديد، لأنه ممكن يهيّج المرارة ويزود إفراز العصارة الصفراوية. أمّا البيض فالأفضل تبعدي عنوا، بس لو حابّة ممكن تاكلي بياض البيض بس مش الصفار. وبالنسبة للألبان، دي محفّز قوي جدًا للنوبات ولازم تبعدي عنها خالص.,"ANSWER: زيت الزيت بيساعد but in small amounts. Eggs can be eaten but without the yolk. For dairy, choose low-fat options like skim milk and yogurt.",,Correct
68,"مريض: السلام عليكم، أنا عندي ألم شديد قوي في منطقة المغبن الشمال من بعد عملية إصلاح الفتق اللي عملتها الأسبوع اللي فات.

مساعد طبي: وعليكم السلام، فاهم إن عندك ألم بعد عملية إصلاح الفتق الإربي. تقدر توصفلي الألم ده بالتفصيل؟

مريض: الألم حارق وبيِنَبِض، وبيمتد لجوة الفخذ الشمال. والمنطقة حسّاسة جداً للمس، وحاسس بتنميل كإن فيه دبابيس وإبر.

مساعد طبي: دي أعراض مقلقة. الألم بيزيد مع المشي أو مع تحريك مفصل الفخذ؟ والمسكنات اللي متوصفة لك بتخفف الألم؟

مريض: أيوه، بيزيد جداً مع المشي أو لما أمدّ مفصل الفخذ، والمسكنات اللي كتبها لي الدكتور ما بتخففش الألم خالص.

مساعد طبي: بناءً على الأعراض اللي بتقولها، باين إن فيه إصابة عصب بعد العملية. ده محتاج تقييم عاجل من فريق الجراحة. لازم تروح فوراً للطوارئ عشان يقيّموا حالتك.

مريض: يعني الوضع خطير؟ وإيه اللي ممكن يحصل لو ما رحتش الطوارئ دلوقتي؟",لو ما رحتش الطبي دى، ممكن يزداد الالتهار or even permanent nerve damage.,لازم نعالج الوجع الجامد ده بعد عملية الفتق، لأنه ممكن يكون بسبب ضغط على العصب أو إصابة في العصب وقت العملية. تأخير الموضوع ده ممكن يسبب تلف في العصب وتفضل تعاني من وجع مزمن.,ANSWER: لو ما رحتش الطبي دى، ممكن يزداد الالتهار or even permanent nerve damage.,,Correct
69,"مريض: السلام عليكم، أنا حاجز لعمل منظار قولون بكرة عند الدكتورة يسرى، بس نسيت إمتى أبدأ أشرب محلول التنضيف، وإيه الآثار الجانبية المحتملة؟

مساعد طبي: وعليكم السلام، هساعدك أوضح لك تعليمات التحضير لمنظار القولون. غالبًا بنبدأ نشرب محلول التنضيف قبل 12 لـ24 ساعة من ميعاد الإجراء، بس فاكر نوع المحلول اللي اتكتب لك؟

مريض: لا مش فاكر الاسم بالظبط، بس عايز أعرف إمتى أوقف أكل وإيه نوع الأكل المسموح؟

مساعد طبي: بشكل عام لازم توقف أكل الأكل الصلب قبل 24 ساعة من الإجراء وتكتفي بالسوائل الشفافة زي الميه، والعصاير الصافية، والمرقة الصافية. وبالنسبة للآثار الجانبية، ممكن تشمل غثيان، وقيء، وانتفاخ، وتقلصات/مغص في البطن. وبما إن في تاريخ مرضي عندك للضغط والكوليسترول والأنيميا اللي اتعرفت قريب، هل بتاخد أدوية سيولة للدم؟

مريض: أنا باخد دوا للضغط بس، بس قلقان من موضوع الأنيميا، هل ده هيأثر على المنظار؟ وهل ينفع أشرب ميه كتير مع المحلول؟

مساعد طبي: الأنيميا اللي اتعرفت قريب هي جزء من سبب عمل المنظار عشان نستبعد أي مصدر نزيف في القولون. تقدر تشرب ميه مع المحلول عشان تتجنب الجفاف، بس خليك ملتزم بالتعليمات المحددة للكمية. ومهم جدًا تتواصل مع العيادة أو المستشفى اللي هتعمل فيه المنظار عشان تاخد التعليمات المحددة بتاعتهم، لأن البروتوكولات ممكن تختلف من مكان لمكان.

مريض: شكرًا على المعلومات، هاتصل بعيادة الدكتورة يسرى الصبح عشان أتأكد من التعليمات المحددة، ويا رب يبقى كل حاجة تمام مع نتيجة المنظار.","كده يا دكتور, مش كدة, انا عايز اعرف if I can take my blood pressure medication with a sip of water on the day of the procedure?",تمام، ده حاجة كويس. لازم تتابع المعلومات من الفريق الطبي كويس قوي عشان مايحصلش أي سوء فهم يسبب مضاعفات تأثر على صحتك. كلم عيادة الدكتور وقولهم بوضوح إنت بتحس من إيه، وإيه الأدوية اللي بتاخدها، وإيه اللي لازم تعمله قبل معاد المنظار.,"ANSWER: كده يا دكتور, مش كدة, انا عايز اعرف if I can take my blood pressure medication with a sip of water on the day of the procedure?",,Incorrect
70,"مريض: السلام عليكم، عندي ألم شديد في الناحية الشمال من بطني بقاله تلات أيام ومش بيتحسّن بالمسكنات.

مساعد طبي: وعليكم السلام. فاهم إن عندك ألم في الناحية الشمال من البطن. تقدر توصفلي طبيعة الألم ده؟ وعندك أي أعراض تانية معاه؟

مريض: الألم زي المغص ومش بيروح لأماكن تانية، وبيسوء لما باكل. كمان حاسس بسخونية ورعشة وعرق بالليل، وكمان في انتفاخ في البطن.

مساعد طبي: الأعراض دي مقلقة، خصوصاً مع السخونية والرعشة. هل عندك تاريخ مرضي قبل كده متعلق بالجهاز الهضمي؟

مريض: أيوه، عندي تاريخ مع التهاب الرتوج، وعملت منظار قولون السنة اللي فاتت وطلع إن عندي رتوج في القولون.

مساعد طبي: بناءً على تاريخك مع الرتوج والأعراض اللي بتوصفها—ألم في الناحية الشمال مع سخونية ورعشة—ده يشير لاحتمال التهاب رتوج حاد. بنصحك بشدة تروح فوراً للطوارئ عشان يعملوا الفحوصات اللازمة وتاخد العلاج المناسب.

مريض: هو الموضوع خطير للدرجة دي؟ كنت أتمنى أقدر أستنى معاد مع دكتور الأسرة.","ده مش موضوع يمكن استهانة, especially with the symptoms you're describing. You need to go to the emergency room immediately to rule out complications like perforation or abscess.",الحالة مش لازم تكون خطيرة، بس محتاجة علاج بسرعة. لازم تروح الطوارئ عشان يعملولك الفحوصات المناسبة، اللي فيها CT scan وتحليل دم، ويبدأوا علاج فورًا بمضادات حيوية. وممكن تحتاج تريح القولون، وأحيانًا ممكن تحتاج عملية جراحية.,"ANSWER: ده مش موضوع يمكن استهانة, especially with the symptoms you're describing. You need to go to the emergency room immediately to rule out complications like perforation or abscess.",,Incorrect
