id,input,prediction,ground_truth,raw_output,primary_reasoning_objective,judge_label
52,"مريض: السلام عليكم، احتاج مساعدة عاجلة. عندي صداع قوي وايد، ما حسّيت بمثله في حياتي.

مساعد طبي: وعليكم السلام. فاهم خوفك/توترك. متى بدا هالصداع وكيف كان إحساسك أول ما بدا؟

مريض: بدا فجأة من تقريباً ساعتين. كنت أتمرّن في الجيم وفجأة حسّيت كأنه رعد ضربا راسي. العوار وصل حده في ثواني بس.

مساعد طبي: هالوصف مهم وايد. تحس بأي أعراض ثانية الحين مثل الغثيان أو مشاكل في النظر؟

مريض: هيه، أحس بغثيان قوي وما أقدر أتحمّل الليت أبد. حتى اضاءة التلفون تعور عيني.

مساعد طبي: على حسب الأعراض اللي توصفها—صداع مفاجئ وقوي جداً مع غثيان وحساسية من الضوء—هذي علامات تحتاج تقييم طبي عاجل. لازم تروح على طول للطوارئ عشان نستبعد أشياء خطيرة مثل نزيف تحت العنكبوتية.

مريض: يعني الموضوع لهالدرجة خطير؟ عمري 29 سنة وما عندي أي أمراض مزمنة.",هالأعراض مش عادي، لازم تروح على طول للطوارئ عشان نأكد ما هو.,نعم، الوضع ممكن يكون جدّي وحتى خطير. الأفضل تروحين المستشفى الحين، ولا تسوقين بنفسج. وتجنّبي أي مجهود أو تاكلين شي أو تاخذين مسكنات لين ما تشوفين دكتور الطوارئ، لأن الفريق الطبي بيعمل لج أشعة مقطعية للمخ (CT Scan) وتحاليل دم وتخطيط قلب (EKG). روحي المستشفى الحين، أو طلبي الإسعاف إذا ما عندج طريقة توصلين فيها للمستشفى بسرعة.,ANSWER: هالأعراض مش عادي، لازم تروح على طول للطوارئ عشان نأكد ما هو.,,Incorrect
53,"مريض: السلام عليكم دكتور، أنا أعاني من صداع قوي وايد في الجهة اليسار من راسي، يستويلي تقريباً مرتين بالشهر، وقبل ما يبدأ العوار بحوالي عشرين دقيقة أشوف ليتات تومض

مساعد طبي: وعليكم السلام، فاهم عليك. هالليتات اللي تومض قبل الصداع وايد مهمة. يزيد العوار ويا الأصوات العالية أو الاضاءة القوية؟

مريض: هيه نعم، الأصوات العالية تخليه أخس بوايد، وأضطر أقعد في مكان ظلام وهادي. أنا أداوم ساعات طويلة جدام الكمبيوتر وعندي ضغط كبير فالدوام

مساعد طبي: من وصفك، يبين إن عندك نوبات شقيقة مع أورة بصرية. أنصحك تكتب مذكّرة للصداع عشان نحدد المحفزات المحتملة مثل التوتر أو طول القعدة جدام الشاشات

مريض: هالنوع من الصداع خطير؟ وشو أقدر أسوي عشان أتجنبه؟

مساعد طبي: الشقيقة مع الأورة شي منتشر وغالباً ما تكون خطيرة، بس لازم نتابعها. أنصحك تاخذ بريكات منتظمة من الكمبيوتر، تنظم نومك، وتتجنب التوتر قد ما تقدر. وإذا تغير نمط الصداع أو زادت شدته، راجع الدكتور على طول

مريض: مشكور على النصايح، ببدأ أكتب مذكّرة الصداع وبحاول أنظم ساعات دوامي بشكل أحسن","انا عايز اكمل الفحوصات عشان اطمن على حالك, بس هالصداع مش خطير, بس لازم نتحكم في المحفزات.",نعم، ابدَي بهالتغييرات في نمط حياتج وراقبي إذا الأعراض اتحسّنت ولا لا. إذا الصداع استمر، راجعي دكتور أعصاب عشان يقيّم حالتج ويطلب سونار/أشعة تصويرية إذا احتاج.,"ANSWER: انا عايز اكمل الفحوصات عشان اطمن على حالك, بس هالصداع مش خطير, بس لازم نتحكم في المحفزات.",,Incorrect
54,"مريض: هلا، أنا زميلة سكن المريضة. ربيعتي طاحت فجأة على الأرض من شوي وبدت ترتجف بطريقة غريبة، والحين هي واعية بس شكلها ملخبطة وايد وما تتذكر شي من اللي صار.

مساعد طبي: فاهم خوفج. هالشي يبين أنه حالة طارئة. تقدرين توصفين لي اللي صار بالتفصيل؟ تقريباً كم دقيقة طولت النوبة؟

مريض: طولت تقريباً دقيقة ونص. في البداية جسمها تيّبس بالكامل، عقب بدت تهتزّ بطريقة منتظمة. ولاحظت بعد إنها عضّت لسانها.

مساعد طبي: هذي معلومات مهمة. الحين تتنفس طبيعي؟ وصارت لها نوبة ثانية عقب الأولى؟

مريض: هيه، تتنفس طبيعي وما صارت نوبة ثانية. بس للحين شكلها ملخبطة ووايد نعسانة وما تتذكر أي شي من اللي صار.

مساعد طبي: هالارتباك والنعاس عقب النوبة شي طبيعي. عندها تاريخ قبل مع مشاكل عصبية أو نوبات؟ وكم عمرها؟

مريض: عمرها 24 سنة وما عندها أي تاريخ مع مشاكل عصبية قبل. هذي أول مرة يصير لها شي جي.",هالاعراض تبين انها نوبة صرع. لازم نعمل فحوصات مثل EEG وCT scan عشان نحدد السبب ونبدأ العلاج.,ممكن تكون المريضة ياتها نوبة صرع كبيرة، والحين هي بحالة اللي عقب النوبة. الأفضل تحطّين ربيعتج على جنبها اليمين أو اليسار عشان تحمين النفس، ولا تحطّين أي شي بفمّها، وراقبي تنفّسها لين يوصل الفريق الطبي بعد ما تتصلين بالطوارئ فوراً. الحين لازم تتصلون بالإسعاف أو تروحون لأقرب قسم طوارئ إذا الإسعاف ما كان متوفر.,ANSWER: هالاعراض تبين انها نوبة صرع. لازم نعمل فحوصات مثل EEG وCT scan عشان نحدد السبب ونبدأ العلاج.,,Incorrect
55,"مريض: السلام عليكم دكتور. من فترة احس ب حرقان وخدر في ريولي، خصوصاً فالليل. أحس جني أمشي على قطن.

مساعد طبي: وعليكم السلام. من كلامك أفهم إنك تحس بحرقان وخدر في الريل ويزيد بالليل. هالإحساس في الريلين مع بعض ولا في رِيل وحدة بس؟

مريض: في الريلين مع بعض، ونفس الإحساس تقريباً. وعندي سكر من تقريباً عشر سنين.

مساعد طبي: هالشي مهم وايد. تحس بأي ضعف في الريل أو ب صعوبة انك تمشي وتحافظ على توازنك؟ ولا لاحظت أي تقرّحات أو جروح في الريل ما تلتئم بسرعة؟

مريض: لا، ما أحس بضعف ولا عندي مشاكل بالتوازن. وما لاحظت أي جروح ولا تقرحات. بس هالحرقان والخدر اللي مضايقني.

مساعد طبي: على حسب الأعراض اللي تقولها ومع وجود السكري، شكله عندك اعتلال أعصاب السكري. هالشي منتشر عند مرضى السكر. المهم تتابع سكر الدم وتعتني بريولك يومياً. أنصحك تراجع الدكتور عشان يقيّم مستوى السكر ويوصف لك العلاج المناسب للأعراض.

مريض: مشكور دكتور. بانتبه أكثر لسكر الدم وبفحص ريولي كل يوم. متى لازم اخاف وأروح الطوارئ؟","لو أحس بزيادة في الخدر أو weakness, or if you develop any wounds that don't heal, go to the emergency right away.",إذا تحسّ بألم يزيد، أو لاحظت أي تغيّر بلون ريلك أو صوابع ريلك، أو عندك قرحة ما تلتئم، لازم تراجع عيادة متخصّصة بالقدم أو تروح قسم الطوارئ. دايم خلك حذر وشيّك على رياييلك بشكل منتظم إذا فيها أي جروح أو كدمات بسيطة، لأنها ممكن تسوي التهاب.,"ANSWER: لو أحس بزيادة في الخدر أو weakness, or if you develop any wounds that don't heal, go to the emergency right away.",,Correct
56,"مريض: السلام عليكم، أنا حامل في الاسبوع الستة و ثلاثين، وقمت اليوم الصبح وحسّيت إن في تدلّي في الجهة اليمين من ويهي. ما أقدر أسكّر عيني اليمين بالكامل، والماي ينزل من الجهة اليمين من حلجي لما أشرب.

مساعد طبي: وعليكم السلام، فاهم خوفج خصوصاً بهالمرحلة من الحمل. تحسين بأي ضعف في إيدج أو ريلج؟ ولا لاحظتي أي تغيّر في الكلام أو صعوبة في البلع؟

مريض: لا، ما في أي ضعف لا في إيدي ولا ريلي، وكلامي طبيعي. وما عندي صعوبة في البلع بعد. المشكلة بس في الجهة اليمين من ويهي.

مساعد طبي: زين، هالشي يطمن. الحين تقدرين تحاولين تكرمشين يبهتج أو ترفعين حواجبج؟ وتحسين بدوخة نظر أو ازدواجية في الرؤية؟

مريض: لا، ما أقدر أرفع حاجبي اليمين ولا أكرمش اليبهة من الجهة اليمين، وما في ازدواجية بالرؤية. نظري طبيعي تماماً.

مساعد طبي: على حسب الأعراض اللي توصفينها، الظاهر إن عندج شلل بالعصب الوجهي اللي معروف بشلل بيل، وهاي حالة مب خطيرة تصيب العصب الطرفي. أنصحج تراجعين الدكتور خلال اليومين اليايين عشان يتأكد من التشخيص ويبدأ العلاج المناسب.

مريض: مشكور/ة على التطمين. هالحالة تأثر على الحمل أو على البيبي؟ ومتى أتوقع يتحسن الوضع؟","هالحالة ما بتأثر على الحمل أو على البيبي, وعموما الشلل بيبدأ يتحسن بعد أسبوعين to three weeks with treatment.",إي، هالحالة تعتبر بيلز بالسي. شلل بيلز يأثّر على العصب اللي بالويه. المفروض تتحسّنين خلال أسبوعين لين ثلاث أسابيع، بس التعافي الكامل ممكن ياخذ من ثلاث لين ست شهور. لازم تراجعين دكتور أعصاب إذا ما تحسّنتي، وتروحين فورًا الطوارئ إذا صار عندج ضعف مفاجئ باليد أو الريل، أو صار الكلام ثقيل، أو ياج صداع قوي وايد.,"ANSWER: هالحالة ما بتأثر على الحمل أو على البيبي, وعموما الشلل بيبدأ يتحسن بعد أسبوعين to three weeks with treatment.",,Correct
57,"مريض: السلام عليكم، عندي مشكلة في عيني اليسار من يومين. النظر مستوي وايد مشوّش وقاعد يصير أسوأ.

مساعد طبي: وعليكم السلام. فاهم خوفج من موضوع النظر. تحسين بأي عوار في العين أو حواليها؟ وفيه أي أعراض ثانية ملاحظتنها؟

مريض: هيه نعم، فيه عوار خفيف ورا العين اليسار، وأحس فيه أكثر يوم أحرّك عيني. وبعد ملاحظ إن الألوان تبين باهتة أو مب واضحة عدل في هالعين.

مساعد طبي: هذي أعراض مهمّة. العين اليمين طبيعية تمامًا؟ وسبق ومرّيتي بأي أعراض عصبية غريبة قبل، مثل تنميل مؤقت بالأطراف أو ضعف في اي جزء من الجسم؟

مريض: العين اليمين طبيعية تمامًا، الحمد لله. بالنسبة للتنميل... الصراحة هيه، قبل تقريبًا شهرين حسّيت بتنميل غريب في إيدي اليمين كم يوم وبعدين راح. ما عطيت الموضوع اهتمام وايد وقتها.

مساعد طبي: فهمت. هالمعلومة وايد مهمّة. أنصحج بشدّة تراجعين دكتور عيون تخصصي في اقرب وقت ممكن، ومهم بعد تستشيرين دكتور أعصاب. الأعراض اللي توصفينها ممكن تدل على التهاب في العصب البصري ويحتاج تقييم عاجل.

مريض: الوضع خطير؟ وممكن يأثر على عيني الثانية؟ أنا وايد متخوف/ة من اني اخسر النظر.","لا تهمشين الأعراض، هالأعراض تستاهل تقييم عاجل عشان نضمن حماية النظر. هالظروف ممكن تتطور, بس مع العلاج المبكر نقدر نتحكم في الحالة.",التهاب العصب البصري يعني إن العصب اللي ينقل إشارات النظر من العين للمخ يصير فيه التهاب. هالشي ممكن يسبب فقدان مؤقت للبصر، وأحيانًا ممكن تكون قلة النظر قوية، بس العمى الدائم نادر. ممكن بعد يصيب العين الثانية، بس مو بنفس الوقت. غالبًا الشخص تجيه نوبة وحدة بعين وحدة.,"ANSWER: لا تهمشين الأعراض، هالأعراض تستاهل تقييم عاجل عشان نضمن حماية النظر. هالظروف ممكن تتطور, بس مع العلاج المبكر نقدر نتحكم في الحالة.",,Incorrect
58,"مريض: السلام عليكم دكتور، مرتي لاحظت إن إيدي اليمين ترتجف يوم أكون يالس اطالع التلفزيون، وهذا الشي وايد مخوفني

مساعد طبي: وعليكم السلام،فاهم خوفك تماماً. تلاحظ هالرجفة يوم تكون إيدك مرتاحة ولا يوم تحاول تستخدمها لشي معيّن؟

مريض: الصراحة، الرجفة تستوي يوم تكون إيدي مرتخية، بس يوم أمدّ إيدي آخذ فنيان الشاي توقف الرجفة

مساعد طبي: هالوصف مهم وايد. لاحظت أي تغييرات ثانية مثل تغيّر في المشي أو في الكتابة؟ وحسّيت بأي تيبّس في العضلات؟

مريض: هيه، أحس مشيتي صارت أبطأ وفيها تيبّس أكثر من قبل، وأحياناً أحس جنه ريولي ملصّقة في الأرض. وبالنسبة للكتابة، استوت أصغر عن أول

مساعد طبي: على الأعراض اللي توصفها، أنصحك بقوة تراجع دكتور أعصاب مختص عشان يسوي لك فحص شامل. هالأعراض تحتاج تقييم دقيق، بس لا تشيل هم وايد لأن في علاجات فعّالة موجودة. صارت لك أي طيحة مفاجئة أو تغيّرات في الذاكرة أو صعوبة في البلع؟

مريض: لا، ما طحت، وما عندي مشاكل لا في البلع ولا في الذاكرة، بس أنا خايف يكون هالشي مرض باركنسون","هالأعراض ممكن تكون أول علامات لباركنسون, بس لازم نأكد التشخيص عن طريق فحص عصبي و maybe some imaging. انصحك تراجع دottor متخصص في diseases of the nervous system and start on medication if needed.",ممكن هالرجفة تكون من التعب، أو تكون بداية باركنسون. لازم تحجزين موعد عند دكتور أعصاب متخصص بباركنسون عشان يسوي لج الفحوصات: فحص سريري، والأشعة المناسبة، وMRI للدماغ (الرنين المغناطيسي). وبعدين تبدون خطة علاج فيها دواء وعلاج طبيعي. باركنسون مرض مزمن، بس تقدرين تتعايشين وياه بشكل زين مع الأدوية الجديدة.,"ANSWER: هالأعراض ممكن تكون أول علامات لباركنسون, بس لازم نأكد التشخيص عن طريق فحص عصبي و maybe some imaging. انصحك تراجع دottor متخصص في diseases of the nervous system and start on medication if needed.",,Correct
59,"مريض: السلام عليكم، فيني صداع قوي وايد من اليوم الصبح وعندي حرارة عالية. وبعد أحس بغثيان.

مساعد طبي: وعليكم السلام، آسف على هالشي. تقدر توصف لي الصداع أكثر؟ وتحس برقبتك متيبّسة؟

مريض: هيه، رقبتي متيبّسة وايد. ما أقدر أطالع تلفوني من كثر العوار يوم أنزل راسي تحت.
ى
مساعد طبي: هالشي يخوف وايد. طلعت عليك أي بقع أو طفح جلدي لونه بنفسجي؟ وتحس إنك متلخبط أو ما تقدر تركّز/تفكر زين؟

مريض: ما لاحظت أي طفح للحين، بس أحس بدوخة خفيفة. أنا ساكن فالسكن الجامعي ويا طلبة وايد.

مساعد طبي: على حسب الأعراض اللي تقولها—صداع قوي، وحرارة، وتيبّس فالرقبة، خصوصاً إنك ساكن بمكان زحمة—لازم تروح على طول للطوارئ. هذي أعراض ممكن تدل على حالة طارئة وتحتاج تقييم مستعيل.

مريض: تمام، بروح المستشفى الحين. مشكور، أنا صج خايف من هالأعراض.",هالشي مش عادي، بروح على طول على الطوارئ عشان نأكد ما هو.,هالأعراض ممكن تكون التهاب السحايا (مننجايتس)، وهذا مرض خطير وممكن يسبب مضاعفات تأثر على المخ. لازم تروح المستشفى الحين، ولا تسوق بنفسك. حاول تتجنب الضو والضغط النفسي لين ما يبدون يشخصون حالتك ويعالجونك بأسرع وقت ممكن.,ANSWER: هالشي مش عادي، بروح على طول على الطوارئ عشان نأكد ما هو.,,Incorrect
60,"مريض: السلام عليكم، أنا وايد خايف على الوالدة. عمرها ستة وسبعين سنة ومستوية تنسى وايد هالأيام. تحط مفاتيح البيت ف أماكن غريبة وما تتذكر وين حطّتهم، وقبل أسبوع ضاعت وهي رايحة للدكان اللي تتسوّق منه من سنين طويلة.

مساعد طبي: وعليكم السلام،فاهم خوفك على الوالدة. هاي أعراض لازم نهتم فيها. تقدر تقولي من متى وانت تلاحظ هالتغييرات؟ وهل الوالدة منتبهة إنها تنسى ولا ما تتذكر هالأحداث؟

مريض: بديت ألاحظ من حوالي ست شهور تقريباً، وقاعدة تستوي أخس شوي شوي. الوالدة تدري تماماً إنها تنسى وهذا محبطّنها وايد. دايماً تقول لي: ""أحس ذاكرتي تخونّي"" ويبين عليها الخوف.

مساعد طبي: مهم إنها واعية باللي يصير لها. هل عندها أي مشاكل صحية ثانية؟ وهل تاخذ أي أدوية بانتظام؟

مريض: هيه نعم، عندها قصور ف الغدة الدرقية من سنين بس متسيطر عليه بالأدوية. والحمد لله وضعها مستقر من ناحية الغدة.

مساعد طبي: زين إن الغدة متسيطر عليها. الحين، هل لاحظت عليها أي أعراض ثانية مثل تغيّرات مفاجئة ف السلوك، أو هلوسات بصرية، أو مشاكل ف الحركة؟

مريض: لا، الحمد لله ما لاحظت شي من هالنوع. بس النسيان اللي يزيد تدريجياً. هل هالشي طبيعي بعمرها ولا شي أخطر؟

مساعد طبي: فاهم خوفك. اللي توصفه ممكن يكون نسيان طبيعي مع العمر، بس بما إنه مأثر على نشاطاتها اليومية، أنصح تسوون تقييم طبي شامل. نحتاج تحاليل دم عشان نتأكد من مستوى فيتامين B12 ووظايف الغدة الدرقية، وبعد تقييم معرفي عند مختص. هالسي بيساعدنا نستبعد الأسباب اللي ممكن تتعالج قبل لا نفكر بتشخيصات ثانية.

مريض: مشكور/ة، هالشي ريّحني شوي. بحجز لها موعد عند الدكتور بأقرب وقت. أتمنى تكون بس أعراض بسيطة وتنحل بالعلاج.",هالسي بيساعدنا نستبعد الأسباب اللي ممكن تتعالج قبل لا نفكر بتشخيصات ثانية.,تمام، لازم تحجز موعد مع دكتور خلال كم يوم عشان نبدأ التشخيص. التشخيص بيكون فيه كم سؤال محدّد عشان نعرف هل ضعف الذاكرة مرتبط بالعمر ولا في خلل بالذاكرة أو بداية ألزهايمر. ويفضّل يكون دكتور أعصاب ومتخصّص بهالموضوع. وخلّه يبدأ بالتشخيص لأن ممكن تكون المشكلة نقص فيتامين B12، أو ممكن تكون بداية بسبب اكتئاب أو قلق شديد. الأهم يكون التشخيص دقيق ونبدأ بخطة علاج، وممكن تشمل أدوية يديدة تخفّف من سرعة تدهور النسيان.,ANSWER: هالسي بيساعدنا نستبعد الأسباب اللي ممكن تتعالج قبل لا نفكر بتشخيصات ثانية.,,Incorrect
61,"مريض: السلام عليكم، أحس ب عوار قوي وايد في الجنب اليمين من ظهري، وينزل لتحت البطن. العوار مب قادر اتحمله وما أقدر أقعد ولا أنام من كثره.

مساعد طبي: وعليكم السلام، فاهم عليك إن العوار قوي. تقدر توصف لي العوار كيف؟ يي على شكل نوبات/موجات ولا مستمر؟ ومتى بالضبط بدا؟

مريض: بدا فجأة من تقريباً ساعتين، ويي على شكل موجات قوية وايد. أحس جنه حد يطعنني بسكّين في الجنب وينزل العوار للمنطقة التناسلية. ما أقدر ألقى أي وضعية مريحة أبد.

مساعد طبي: هذا شكله مغص قوي. لاحظت أي تغيير في لون البول؟ وعندك حرارة أو رجفة/قشعريرة؟ وتقدر تتبول بشكل طبيعي؟

مريض: هيه، لاحظت دم في البول من آخر مرة رحت الحمّام. أما حرارة ما أظن، بس أنا أتعرّق وايد من العوار. والتبول... هيه أقدر بس يعور وايد.

مساعد طبي: على الأعراض اللي وصفتها—مغص شديد في الخاصرة وينزل لتحت ومعاه دم في البول—هذا يدل بقوة على حصوة في الكِلى. هذي حالة لازم تنقيّم على طول عشان نخفف العوار ونسوي الفحوصات اللازمة. لازم تروح الطوارئ الحين.

مريض: يعني هالشي خطير؟ أنا خايف خصوصاً من موضوع الدم. وهل بحتاج عملية؟",لا تهمش، هالشي شائعة، بس لازم نعمل الفحوصات. هتاخد أدوية عشان تخفف العوار، وmaybe هتحتاج عملية if the stone is big.,ما عليه خوف. المهم تروح الطوارئ عشان يبدون العلاج ويعطونك مسكن للألم. الحصى غالباً تطلع بروحها بشكل طبيعي، وأحياناً نحتاج نسوي تفتيت بالموجات الصوتية. الحين لازم تتوجه للمستشفى، ولا تسوق بنفسك. ولا تاكل ولا تشرب لين ما ينشخّصون الحالة ويبدون العلاج.,ANSWER: لا تهمش، هالشي شائعة، بس لازم نعمل الفحوصات. هتاخد أدوية عشان تخفف العوار، وmaybe هتحتاج عملية if the stone is big.,,Incorrect
62,"مريض: السلام عليكم، من يومين وأنا فيني حرقة قوية يوم أبول، وأحس لازم أروح الحمّام وايد حتى لو ما فيني بول وايد.

مساعد طبي: وعليكم السلام. فهمت عليج. تحسين بألم تحت البطن أو في الظهر؟ وعندج حرارة أو أعراض ثانية؟

مريض: هيه، أحس بألم خفيف تحت البطن، بس ما عندي حرارة ولا ألم في الظهر. بس هالحرقة اللي تزعّج و أحس أن على طول لازم أبول.

مساعد طبي: من الأعراض اللي تقولينها، يبين إن عندج التهاب في المسالك البولية السفلية. أنصحج تراجعين الدكتور عشان يعطيج المضاد الحيوي المناسب، وبنفس الوقت كثّري شرب الماي.

مريض: مشكور/ة، في علامات خطر لازم أنتبه لها؟ ومتى لازم أروح الطوارئ؟

مساعد طبي: هيه، إذا طلعت عليج حرارة عالية أو ألم في الجنبين أو الظهر أو صار فيج تقيّؤ، ممكن يعني إن الالتهاب وصل للكِلى ويحتاج علاج طبي فوري. بس أعراضج الحين تدل على التهاب بسيط.

مريض: تمام، بحجز موعد عند الدكتور باچر وبكثر شرب الماي. أقدر آخذ مسكّن حق الألم الحين؟",إيش، ممكن تاخدي مسكّن مثل باراسيتامول عشان تخفف الألم، بس تجنب الإيبوبروفين عشان ما يضر على الكلى.,إي، تقدرين تاخذين مسكّن للألم مؤقّتًا، بس لازم تراجعين الدكتور عشان يكتب لج مضادّات حيوية. وتجنّبي تلبسين ملابس داخلية ضيّجة، ولا تحبسين البول، واشربي ماي وايد. وانتبهي لأي علامات تحذيرية مثل إذا ارتفعت حرارتج، أو صار في ألم بالخاصرة، أو رجفة/قشعريرة.,ANSWER: إيش، ممكن تاخدي مسكّن مثل باراسيتامول عشان تخفف الألم، بس تجنب الإيبوبروفين عشان ما يضر على الكلى.,,Correct
63,"مريض: السلام عليكم، أنا داقة عن ريّلي عمره 72 سنة. عنده مشاكل في الكلى، ومن أمس صار خامل وايد وويه وريوله منتفخين، وتقريباً ما بال من صباح أمس.

مساعد طبي: وعليكم السلام. فاهم خوفج على ريّلج. هذي أعراض تخوف وايد. هل عنده أمراض مزمنة في الكلى أو القلب؟

مريض: هيه نعم، عنده مرض كلوي مزمن مرحلة رابعة وعنده فشل في القلب. الدكتور قال إن وضع الكلى متقدم.

مساعد طبي: هذا شي مهم وايد. هل يحس بضيق نفس، أو ما يقدر يركز / تفكيره مش صافي، أو خفقان بالقلب؟ وكم تقريباً كمية البول اللي طلّعها من أمس؟

مريض: هيه، أحس إنه يتنفس بصعوبة شوي يوم يرقد، وساعات يكون مب مركز. وبالنسبة للبول ما شفته يدخل الحمام إلا مرة وحدة أمس وكانت كمية بسيطة وايد.

مساعد طبي: هذي حالة طبية طارئة. انقطاع البول مع هالأعراض عند مريض فيه فشل كلوي مزمن يحتاج تدخل فوري. لازم تنقلونه المستشفى على طول عشان يقيمون حالة الكلى والقلب ومستوى البوتاسيوم بالدم.

مريض: تمام، بتصل بالإسعاف الحين. في شي أقدر أسويه له لين يوصلون؟ ولازم آخذ أدويته معاي؟","لا تاخذ أدوية معاه, but make sure he is comfortable and keep him calm until the ambulance arrives.",نعم، يبي لج أتييبين أدويته وملفاته الطبية وياج. بس راقبيه وخليه واعي. إذا كليتَه وقفن عن الشغل، ممكن يكون عنده بوتاسيوم عالي، وهذا ممكن يكون سامّ للقلب، عشان جي لازم وايد تنقلونه فورًا للطوارئ عشان يسوون له تحاليل بالمختبر ويقيّمون إذا يحتاج غسيل كلى ولا لا.,"ANSWER: لا تاخذ أدوية معاه, but make sure he is comfortable and keep him calm until the ambulance arrives.",,Incorrect
64,"مريض: السلام عليكم دكتور، أنا وايد خايف لأني شفت دم فالبول مرتين هالشهر.

مساعد طبي: وعليكم السلام. فاهم خوفك. تحس بعوار يوم تبول أو فمنطقة الحوض؟

مريض: لا، وهذا اللي مستغربه، ما أحس بأي عوار أبد. والتبول طبيعي، ما فيه صعوبة.

مساعد طبي: زين. عندك حرارة أو رجفة؟ ولا لاحظت إن وزنك نزل الفترة اللي طافت أو تعرّق بالليل؟

مريض: لا، ما عندي حرارة. بس صح، وزني نزل شوي الشهر اللي طاف ولاحظت إني أعرق وايد بالليل.

مساعد طبي: هذي أعراض مهمة. إنت مدخّن وعندك ضغط، صح؟ وجود دم فالبول بدون عوار مع نزول وزن وتعرّق ليلي يحتاج فحص عاجل عند دكتور مسالك بولية عشان نستبعد أي أورام.

مريض: يا الله، تقصد سرطان؟ أنا الحين خفت وايد، متى لازم أراجع دكتور المسالك؟",لازم تراجع دكتور المسالك في أقرب وقت عشان نعمل الفحوصات اللي لازم. ما تهمل.,ممكن تكون أعراض الوالد مرتبطة بسرطان المثانة، خصوصًا إن عنده عامل خطورة اللي هو التدخين، ومع تاريخ قريب بنزول الوزن. تقدرون تحجزون أقرب موعد ممكن عند دكتور المسالك البولية عشان يسوي التحاليل اللازمة ويفحص المثانة بالمنظار، وياخذ خزعة إذا احتاج.,ANSWER: لازم تراجع دكتور المسالك في أقرب وقت عشان نعمل الفحوصات اللي لازم. ما تهمل.,,Correct
65,"مريض: السلام عليكم دكتور، من كم شهر وأنا عندي مشاكل في التبوّل. اندفاع البول مستوي ضعيف وايد وأحس إن المثانة ما تفضى بالكامل عقب ما أبول.

مساعد طبي: وعليكم السلام. أفهم قلقك من هالأعراض. تقوم فالليل تروح الحمّام؟ وهل تحتاجتتعصر عشان يبدأ البول؟

مريض: إي نعم، أقوم تقريباً 3 أو 4 مرات كل ليلة عشان أتبول، وأحياناً لازم أتريه شوي وأضغط لين يبدأ البول ينزل.

مساعد طبي: هالأعراض شائعة بعُمرك. تحس بألم وقت التبوّل أو لاحظت دم في البول؟ وهل بديت أي أدوية يديدة قريب، خصوصاً أدوية الحساسية أو الزكام؟

مريض: لا، ما في عوار ولا دم في البول. وما بديت أي أدوية يديدة. بس عندي دوا الضغط اللي آخذه من سنين.

مساعد طبي: زين. الأعراض اللي تقولها توحي بتضخّم بروستاتا حميد، وهالحالة وايد منتشرة مع التقدّم بالعمر. أنصحك تراجع الدكتور عشان يسوّي فحص PSA وفحص سريري. مب حالة طارئة، بس المتابعة مهمّة عشان نتأكد من التشخيص.

مريض: مشكور، هالكلام يطمنّي. متى لازم أخاف وأروح الطوارئ؟

مساعد طبي: لازم تروح الطوارئ على طول إذا ما قدرت تبول نهائياً، أو إذا يتك حرارة مع عوار صوب الظهر من تحت، أو إذا نقص وزنك بدون سبب. أمّا بحالتك الحين، يكفي تحجز موعد عند دكتور المسالك البولية خلال أسبوعين.

مريض: تمام، بحجز موعد مع الدكتور قريب. في شي أقدر أسويه الحين عشان تخف هالأعراض؟","Try to drink more water during the day and avoid fluids before bedtime. Also, try to relax when you urinate and don't rush. If symptoms worsen, contact your doctor.",نعم، تقدر تقلّل شرب السوائل بالليل، وخفّف الكافيين والكحول لأنهم يهيّجون المثانة، وحاول لا تأخّر التبوّل. وإذا بتبدي تدريب المثانة، جرّب التبوّل بوقت محدد والتبوّل المزدوج: تبول، انتظر شوي، وبعدين جرّب مرة ثانية.,"ANSWER: Try to drink more water during the day and avoid fluids before bedtime. Also, try to relax when you urinate and don't rush. If symptoms worsen, contact your doctor.",,Correct
