id,input,prediction,ground_truth
1025,"تتميز اللقافة السطحية للعنق بكل مما يلي ماعدا:(2017 أولى)

A) تضم مقادير مختلفة من النسج الشحمية .
B) تحتوي عضلة ال .Platysma
C) يتوضع فيها قسم من الوريد الوداجي الظاهر.
D) يوجد ضمنها عقد لمفية رقبية.
E) تطوق كامل العنق.",E,E
1026,". غدة تقع خلف البطين الثالث

A) Pineal glad
B) Pituitary gland
C) Andrenal gland
D) Thyroid gland",A,A
1027,"المقطع السهمي في الرحم ذو شكل

A) مثلثي
B) مجرد شق
C) شبه منحرف
D) دائري",C,B
1028,"الغضروف المرتبط مع الحلقة الرغامية الأولى:

A) الحلقي
B) الطرجهالي
C) الدرقي
D) القريني",B,A
1029,"الخط النعلي : (2016)

A) منشأ للعضلة النعلية.
B) أعلاه تنشأ الظنبوبية الخلفية.
C) أسفله تنشأ الأخمصية.
D) يقع وسط السطح الخلفي للظنبوب.",B,A
1030,"تتوضع المحفظة الداخلية :

A) بين الوطاء والمهاد
B) بين الكرة الشاحبة والأتبة
C) بين النواة العدسية من جهة والنواة المذنبة والمهاد من جهة
D) بين نصفي الكرة المخية",C,C
1031,"النفرونات التي تكثف البول بشكل أساسي

A) تشكل 15 %من النفرونات
B) تشكل 85% من النفرونات
C) تمتد عراها عميقاً ضمن اللب
D) A+C",D,D
1032,"من أشكال الحليمات الذوقية إختر الإجابة الخاطئة :

A) الخيطية
B) الفطرية
C) المختلطة
D) الورقية",D,C
1033,"أبعاد الكلية ماعدا:

A) الطول 12
B) العرض 3 سم
C) الثخانة 3 سم
D) A+C",D,D
1034,"اتصالات الدمعي ما عدا:

A) في الأعلى مع الجبهي
B) في الخلف مع الجناح الكبير للوتدي
C) في الأمام مع الناتئ الجبهي للفك العلوي
D) مع الأسفل مع الفك العلوي",B,B
1035,"المفصل يتألف من سطحين كل منهما محدب في اتجاه ومقعر في اتجاه آخر

A) سرجي saddle
B) كروى ball and socket
C) لقمي condyloid
D) صائري pivot",A,A
1036,"تكون معظم الخلايا في المحضرات النسيجية الأنابيب المنوية هي من نوع :

A) Spermatid
B) type B spermatogonia
C) primary spermatocyte
D) secondary spermatocyte",C,C
1037,"تتواجد اللقمة القذالية على :

A) الوجه السفلي لجسم العظم القذالي.
B) الوجه السفلي للقسم الجانبي للعظم القذالي.
C) القسم الصدفي للعظم القذالي.
D) كل ما سبق صحيح.",D,B
1038,"تحمل الدفعات الألمية عند تعطل تروية القلب:

A) ألياف واردة لاودية
B) ألياف واردة ودية
C) ألياف صادرة لاودية
D) ألياف صادرة ودية
E) ألياف مع العصبين الحجابيين",B,B
1039,"أكبر أعصاب الجسم هو :

A) مثلث القوائم
B) الزندي
C) المبهم
D) الوركي",A,D
1040,"خلايا تفرز هرمون يحفز نشاط الخلايا الرئيسية في المعدة :

A) خلايا ألفا.
B) خلايا بيتا.
C) خلايا سيغما.
D) خلايا pp .",D,D
1041,"عدد العضلات بين العظمية الأخمصية:

A) 3
B) 4
C) 5
D) 6",C,A
1042,"من صفات المثانة عند البالغ عدا:

A) تتوضع خلف عظمي العانة
B) سعتها العظمى 500مل
C) شكل المثانة الممتلئ هرمي
D) عضو خارج الصفاق",B,C
1043,". الاجابة الخاطئة المتعلقة بال occipital one

A) عظم مفرد يشغل القسم الجانبي السفلي من القحف
B) يتكون العظم من جسم وصدفة وقسمين جانبيين
C) يتوضع الجسم امام الثقبة الكبيرة
D) يحتوي الوجه السفلي للجسم الحديبة البلعومية",A,A
1044,"يعبر العصب V2 لمثلث التوائم عبر:

A) الثقبة البيضية
B) الثقبة المدورة
C) الثقة الشوكية
D) الثقبة الأبرية الخشائية",A,B
1045,"تكون معظم الخلايا في المحضرات النسيجية الأنابيب المنوية هي من نوع :

A) Spermatid
B) type B spermatogonia
C) primary spermatocyte
D) secondary spermatocyte",C,C
1046,"من ميزات الفقرات العصعصية ماعدا :

A) تحوي الأولى قرني العصعص
B) الأولي لها بعض خصائص الفقرات
C) عددها 7
D) تلتحم مع بعضها لدى المسنين",C,C
1047,"بطانة الـ Blood vessels

A) simple columnar epithelium
B) stratified squamous epithelium (keratinized)
C) simple squamous epithelium
D) pseudostratified ciliated columnar epithelium
E) كل ما أعلاه خطأ.",C,C
1048,"تمفصلات عظم رصغ القدم : (2017)

A) النردي مع قاعدة المشط الثالث
B) رأس القعب مع العظم الزورقي
C) العقب يقابل أسفل الظنوب
D) الاسفينية تقابل المشط الأول اماميا",A,B
1049,"اي مما يلي ليس على الصف السفلي للرسغ

A) Hamate
B) Lunate
C) Trapezoid
D) Capitate",D,B
1050,"الضفيرة القطنية:

A) LIلا يشارك فى تكوينها
B) ينشأ منها العصب الفخدى والسدادى
C) هى مستقلة عن الضفيرة العجزية
D) تعصب مباشرةً العضلة الحرقفية",A,B
1051,". مكان دخول المرئ للمعدة

A) Pylorus
B) Antrum
C) Cardia
D) Fundus",C,C
1052,"ينتهي الأبهر النازل بمستوى:

A) C4
B) T4
C) L4
D) L2",B,C
1053,"عدد ثقوب حلمة الثدي:

A) 15-20
B) 20-25
C) 2025-05-10 0:00:00
D) 30",A,A
1054,"كل ما يلي صحيح عن الجريبات ما عدا:

A) من بطبقة unilaminar primary follicle يحاط ظهارة بسيطة مكعبة.
B) بطبقة multilaminar primary follicle يحاط الخلايا الحبيبية.
C) تنشأ الخلايا الحبيبية من استمرار انقسام الخاليا الجريبية خيطيا.
D) الخلايا الجريبية تفرز proteases عند اللقاح.",C,D
1055,"بعض خلايا تفرز alkaline phosphatase

A) Adipose tissue
B) Cartilage
C) Bone
D) Fibrous connective tissue
E) Cartilage + bone",C,C
1056,"-تربط الزنار الكتفي بالخذع من الخلف :

A) العريضة الظهرية
B) المعينية الصغيرة
C) الدالية
D) تحت الكتفية",A,A
1057,"القلب من الداخل:

A) المنشأ الجنيني للأذين الأيسر من مصدر واحد
B) يوجد الشريط الوسيط في جدران البطين الأيسر
C) فتحة الوريد الأجوف العلوي مجهزة بصمامين رديمين
D) سماكة جدران البطين الأيسر تساوي ثلاثة أمثال جدران الأذين الأيسر
E) بالمقطع العرضي البطين الأيسر هلالي الشكل",E,A
1058,"اختر الإجابة الخاطئة بالنسبة للبطين الأيمن:

A) أكبر من الأذينة اليسرى
B) يتصل مع الأذينة اليمنى بالدسام مثلث الشرف
C) يحوي القمع
D) يحوي 4 عضلات حليمية",C,D
1059,"تشريح كل ناحية من نواحي الجسم:

A) وصفي.
B) السريري.
C) الشعاعي.
D) التقني.",A,A
1060,"من صفات الأعصاب الحسية عدا:

A) afferent
B) تحمل الأوامر نحو العضلات
C) تحمل المعلومات نحو الجملة المركزية
D) صادرة",B,C
1061,"كل ما يلي صحيح عن الفقرة النموذجية عدا :

A) تتألف من جسم في الأمام وقوس في الخلف.
B) تقع بين الجسم والقوس الثقبة الفقرية.
C) تتألف من خمسة نواتئ.
D) تقع الصفيحة بين الناتئ المستعرض والناتئ الشوكي .",C,C
1062,"المراكز المسؤولة عن تنسيق الفعالية الحركية وضمان الثباتية :

A) النوى القاعدية
B) القشرة المخية
C) جذع الدماغ
D) المادة البيضاء",A,A
1063,"يصل بين الأذينة اليمنى والبطين الأيمن :

A) فوهة مثلث الشرف
B) فوهة الناجي
C) القوهة الرئوية
D) الفوهة الأبهرية",B,A
1064,"الحفرة الإبطية إختر الإجابة الخاطئة :

A) AXILLARY FOSSA
B) بها شكل هرمي
C) ذروتها خلف الترقوة
D) قاعدتها جلد الإبط
E) تظهر بوضوح عند خفض وتقريب الذراع",C,E
1065,"اختر الإجابة الخاطئة بالنسبة للحويصل المنوي

A) طوله 5 سم
B) يتوضع خلف المثانة
C) يتوضع أنسي الحالب
D) يشكل القناة الدافقة",A,C
1066,"وجه العظم الجبهي الذي ينتمي للقحف العصبي:

A) الخارجي
B) الداخلي
C) الانسي
D) الوحشي",A,B
1067,"ما يلي صحيح بالنسبة للرئتين ماعدا

A) الرئة اليمنى تقسم لثلاثة فصوص
B) الرئة اليسرى أثقل من اليمني
C) تطفوان على الماء
D) الرئة اليسرى تقسم إلى فصيين",B,B
1068,"ما يلي من عضلات الساعد الخلفية للسطحية عدا:

A) المرفقية
B) باسطة الخنصر
C) باسطة الأصابع المشتركة
D) باسطة الإبهام القصيرة",D,D
1069,". الصحيح حول عظم الشظية

A) يقع في الاني
B) يساهم بتشكيل مفصل الركبة
C) يساهم بتشكيل مفصل الكاحل
D) يقع الناتئ الابري في نهايته السفلية",B,C
1070,"ينفتح الجيب الفكي على :

A) الصماخ العلوي
B) الصماخ السفلي
C) الصماخ المتوسط
D) كل ما سبق صحيح",C,C
1071,"أكبر أقسام المعثلكة:

A) الرأس
B) العنق
C) الجسم
D) الذيل",C,A
1072,"تمادي القشر ضمن اللب يُدعي:

A) الكؤيسات
B) الحليمة الكلوية
C) الأشعة الليبية
D) العمود الكلوي",C,D
1073,". يضم جدار الصفن كل مايلي عدا

A) الجلد
B) اللفافة المنوية الخارجة
C) لفافة العضلة المشمرة
D) لفافة بوك",D,D
1074,"عظم الزند: (2007)

A) رأس الزند في الأعلى.
B) حافة جسمه الأنسية حادة.
C) يتوضع أنسي الكعبرة.
D) يتمفصل مع العظم المثلثي.",A,C
1075,"- اختر الاجابة الخاطئة حول حركة في الوضع التشريحي:

A) الاحاطة هي تسلسل لحركات بين القبض والبسط والتقريب والتبعيد والدوران
B) الكب و اتجاخ ابهام اليد نحو الوحشي
C) الشتر هو عندما يتجه اخمص القدم نحو الانسي
D) الشنف هو عندما يتجه اخمص القدم نحو الوحشي",B,B
1076,"اختر الإجابة الصحيحة :

A) مرض عمى الألوان يصيب المخاريط.
B) القطعة الخارجية للمخاريط تكون أقصر من القطعة الخارجية للعصي.
C) يحدث توسف الأقراص الغشائية بتكرار أقل في المخاريط منه في العصي.
D) كل ما سبق صحيح.",D,D
1077,"الحجرة الخلفية للعين بين:

A) القزحية في الأمام والعدسة في الخلف
B) القرنية في الأمام والقزحية في الخلف
C) العدسة في الأمام والشبكية في الخلف
D) لا شيء مما سبق",C,A
1078,"منطقة في الشبكية لا تحتوي على طبقات الشبكية المعروفة ما عدا الألياف العصبية:

A) fovea centralis
B) blind spot
C) conjunctiva
D) eyelids",B,B
1079,"ترتكز العضلة الشظوية القصيرة على :

A) قاعدة المشط الخامس
B) قاعدة المشطى الأول
C) الاسفيني الوحشي
D) B+C",D,A
1080,". اي من المعالم الاتية يقع على عظم العجز

A) Promontory
B) Transverse costal facet
C) Olecranon
D) Dens",A,A
1081,"العضلة الكابة المدورة : (الخاطئة) (2007)

A) من عضلات الساعد العميقة.
B) يعصبها الناصف.
C) ترتكز على عظم الكعبرة.
D) تدور الكعبرة نحو الداخل.",A,A
1082,"أي من البنى التالية تمر من الثقوب العجزية الخلفية:

A) الجذور الحسية.
B) الجذور الحركية.
C) الفروع الأولية الأمامية.
D) الأعصاب الشوكية العجزية.
E) ولا واحدة مما علا.",D,E
1083,"منطقة في الحنجرة تشمل الطيتين الصوتيتين والمسافة بينهما:

A) المزمار
B) مشق المزمار
C) البطين الحنجري
D) الحبل الصوتي",D,A
1084,". اي من الاعصاب التالية هو حسي فقط

A) 2
B) 3
C) 4
D) 5",D,A
1085,"الوهدة تقع في البلعوم:

A) الأنفي
B) الفموي
C) الحنجري
D) لا شيء مما سبق",A,B
1086,"تتوضع تحت الطية اللسانية الغدة:

A) النكفية
B) تحت الفك السفلي
C) اللسان
D) الثانوية",C,C
1087,"كل ما يلي صحيح عن النخامي الأمامية عدا :

A) تدعى النخامي الغدية
B) تنتج ستة هرمونات ببتيدية
C) تنتج هرمون النمو
D) تنتج الهرمون المضاد للإبالة ADH",D,D
1088,"ليس من وسائل الارتباط بين الخلايا الظهارية:

A) الحواجز الانتهاية
B) الجسور بين الخلوية
C) المادة اللاصقة ببن الخلايا
D) الياف الكولاجين",A,D
1089,"يتصف عظم الزند بما يلي عدا :

A) نهاية علوية ضخمة.
B) فيه الزج والثلمة البكرية.
C) لجسمه شكل اسطواني.
D) تملك نهايته السفلية ناتئاً إبرياً.",B,C
1090,"تعمل العضلات العرقوبية على :

A) ثني الساق على الفخذ
B) بسط الفخذ على الحوض
C) باسطة لمفصل الركبة
D) A+B",D,D
1091,"ما يلي من أقسام العظم الجبهي ما عدا:

A) الصدفة والقسم الحجاجي
B) الثلمة الغربالية
C) الصفيحة الغربالية العمودية
D) القسم الأنفي",D,C
1092,"تنتج الخلايا الجريبية في الدرق:

A) T3
B) كاليستونين
C) T4
D) a + c",D,D
1093,"كل مما يلي صحيح ما عدا:

A) 7/1 من النفرونات هي نفرونات مجاورة للب
B) 7/6 من النفرونات هي نفرونات قشرية.
C) عروة هانلة تساهم في طرح الماء من الجسم
D) تساهم كل النفرونات في عمليات الرشح وعود الامتصاص والافراز",B,C
1094,"غير صحيح عن الخلية الكبدية :

A) تحوي حوالي الفي ميتاكوندريا
B) تخزن البروتينات ك حبيبات إفرازية في السيتوبلاسما
C) تحوي قطيرات دسمة
D) تقوم بقبط وتحويل وإفراز مكونات الدم لداخل الاقنية الصفراوية",B,B
1095,"اختر العبارة الخاطئة لعضلات المشط:

A) 3 أو 4 عضلات بين عظمية رامية
B) 5 عضلات بين عظمية ظهرية
C) عضلات خراطينية
D) عدد العضلات الخراطينية أربعة",D,B
1096,"الخلايا الفرشاتية في القصيبات الانتهائية:

A) هي خلايا حبيبية صغيرة صماوية ((DNES
B) مستشعرة كيميائية تتحسس مستوى الاكسجين
C) هي ذاتها الخلايا القصبية ذات الإفراز الخارجي
D) كل ما سبق صحيح.",D,B
1097,"تحوي الخاصرة اليسرى

A) المعدة
B) الطحال
C) الفص الكبير الأيسر
D) الكولون النازل",B,D
1098,"أي الخلايا وظيفتها تخزين الوسائط الكيماوية للإرتكاس الإلتهابي:

A) Plasma cells
B) Macrophages
C) Erythrocytes
D) Mast cells
E) كل ما سبق خطأ.",D,D
1099,"طية جلدية ليفية عضلية أمام الحجاجين :

A) الملتحمة
B) الأجفان
C) الشدقين
D) الصلبة",B,B
1100,"تؤدي أذية العصب الفخذي إلى (الخطأ) (2009)

A) غياب المنعكس الرضفي .
B) تنميل و خدر في الوجه الأنسي للساق .
C) عدم إمكانية ثني مفصل الركبة .
D) خلل في حساسية جلد ناحية الفخذ الأمامية .",B,C
1101,"الخلايا التي تقوم بإدخار واحتواء الميلانين المتشكل

A) الأرومات الليفية.
B) خلايا الطبقة اللامعة.
C) الخلايا الظهارية.
D) الخلايا البدينة.",D,C
1102,"ينتقل الحس غير عام (حس الذوق) من الثلث الأمامي للسان عبر: (2014 ثانية)

A) العصب الوجهي.
B) العصب تحت اللساني.
C) العصب اللسانى البلعومى.
D) العصب الفكى السفلي.
E) العصب الفكى.",A,B
1103,"الشعيرات الدموية الموجودة في الأمعاء تتميز بأن :

A) الاتصالات بين خلاياها البطانية مستمرة وصفيحتها القاعدية غير مستمرة.
B) كل من بطانتها وصفيحتها القاعدية غير مستمر.
C) الاتصالات بين خلاياها البطانية غير مستمرة )مثقبة(و صفيحتها القاعدية مستمرة.
D) كل من بطانتها وصفيحتها القاعدية مستمر",C,C
1104,". الاجابة الصحيحة غن الرئتين

A) الرئة اليسرى تحوي ثلاث فصوص
B) اليمنى تحوي فصين
C) اللسين موجود فقط في اليسرى
D) الشق الافقي موجود في الرئتين اليسرى واليمنى",C,C
1105,"ترتكز العضلة ثلاثية الرؤوس العضدية على : (2017 تشرين)

A) الغشاء بين العظمين.
B) جسم عظم الكعبرة.
C) الوجه الخلفي للمحفظة المفصلية للمرفق.
D) جسم عظم الزند.",D,C
1106,"يروي المساريقي العلوي:

A) الأمعاء الدقيقة
B) المعدة
C) المرئ
D) البريتوان",C,A
1107,"خلايا تنشأ في نقي العظم ولها دور في الارتكاسات الجلدية المناعية :-

A) خلايا لانغرهانس.
B) خلايا ميركل.
C) خلايا الميلانين.
D) a+b",A,A
1108,"كل ما يلي صحيح عن عظم الشظية عدا :

A) يسهم في تشكيل مفصل الركبة.
B) يشكل الكعب الوحشي لمفصل الكاحل.
C) نهايته العلوية تحوي ناتنا أبريا.
D) يرتكز على حافته الغشاء بين العظمين.",B,A
1109,"التنبيه نظير الودي للقضيب يؤدي إلى :

A) استرخاء العضلات الملساء.
B) تضيق الفراغات الكهفية.
C) توسع الفراغات الكهفية.
D) a+c",D,D
1110,"المقطع السهمي في الرحم ذو شكل

A) مثلثي
B) مجرد شق
C) شبه منحرف
D) دائري",C,B
1111,"يتكون القحف العصبي من :

A) FRONTAL BONE .
B) PORIETAL BONE .
C) OCCIPITAL BONE .
D) كل ما سبق صحيح .",D,D
1112,"تتميز العضلات رافعات الأضلاع بالتالي ما عدا:

A) تصل الأضلاع بالعمود الفقري.
B) عددها اثنا عشر زوجاً.
C) لها عمل شهيقي.
D) دور هام في التنفس.
E) تتعصب بالأعصاب الوربية.",C,E
1113,"يتصف وريد الباب بكل ما يلي ما عدا:

A) يصل لسرة الكبد وينقسم إلى فرعين إنتهائيين أيمن وأيسر.
B) طوله من 5.5-8 سم.
C) من روافده وريد معدي أيمن.
D) يتشكل خلف عنق المعتكلة.
E) يتكون من اجتماع الوريد المساريقي السفلي مع الطحالي.",E,E
1114,"الجزء الواقع بين رأس الضلع وحديبة الضلع هو:

A) غضروف الضلع.
B) عنق الضلع.
C) جسم الضلع.
D) نهاية الضلع.",B,D
1115,". الغدة التي يخترقها الاحليل الذكري

A) الحويصلان المنويان
B) الموثة
C) غدد جانب الاحليل
D) كل ماسبق خطأ",B,B
1116,"ما يلي من طبقات الجهاز المفرغ العلوي عدا

A) المصلية
B) العضلية
C) المخاطية
D) تحت المخاطية",A,D
1117,"عند الوضعية التشريحية يكون الساعد

A) Pronation
B) Supination
C) Opposition
D) Reposition",A,B
1118,"من محتويات الناحية السرية إجابة واحدة صحيحة :

A) الفص الأيسر للكبد والمعدة
B) الطحال
C) القولون الصاعد والكلية اليمني
D) العرى المعوية",C,D
1119,"خلايا تقوم يتصنيع الـ Antibodies كرد فعل للـ Antigens

A) Plasma cells
B) Macrophages
C) Neutrophils
D) Basophils
E) كل ما سبق خطا.",A,A
1120,"ما يلي صحيح بل نسبة لل غدة النخامية : hypophysis

A) تقع في الدماغ المتوسط .midbrain
B) تزن حوالي Kg .0.5
C) تتطور جزئيا˝ من النسيج العصبي.
D) تتطور كليا˝ من الوريقة الخارجية الفموية.",C,C
1121,"عظم العقب : (نموذج د. جمال)

A) يتمفصل في الأعلى مع القعب
B) لا يتمفصل مع النردي
C) له جسم وعنق ورأس
D) سطحه الوحشي مقعر",A,A
1122,"كل ما هو آت خاطئ في البنكرياس ما عدا:

A) عدم احتوائه على الأقنية المخططة.
B) إفراز الهرمونات المنظمة للنمو.
C) غدة أنبوبية مركبة.
D) تصنيع الانزيمات في جزر لانغرهانس",B,A
1123,"المنطقة الأعمق من قشر الكظر :

A) المنطقة الكبيبية
B) المنطقة الحزمية
C) المنطقة الشبكية
D) كل ما سبق خطأ",C,C
1124,"في حال حدوث كسر في جدل عظم العضد بين الثلث المتوسط والقاصي فإن أكثر الأعصاب تعرضًا للأذية:

A) العصب الزندي
B) العصب العضلي الجلدي musculocutaneous
C) العصب الكعبري
D) العصب الناصف
E) العصب الإبطي",A,A
1125,"من أنواع الأعصاب المحيطية ماعدا :

A) حركية
B) صوارية
C) حاسية
D) حسية",B,B
1126,"- الثقبة الفقرية كبيرة ومثلثية الشكل في:

A) الفقرة الرقبية
B) الفقرة الصدرية
C) الفقرة الصدرية
D) الفقرة القطنية",A,A
1127,"لون قشر الكظر :

A) بني غامق
B) أبيض
C) مائل للصفرة
D) رمادي",C,C
1128,"العظم (الخاطئة):

A) تتشكل العظام المسطحة من صفيحتين من العظم الكثيف يفصل بينهما نسيج عظمي إسفنجي.
B) تحاط كل العظام بسمحاق عظمي يغطي كامل سطوحها.
C) تتشكل العظام القصيرة من طبقة خارجية قشرية من العظم الكثيف تحيط بنسيج اسفنجي.
D) تفصل الصفيجة المشاشية بين جسم العظم الطويل وكل من المشاشتين أثناء فترة النمو.",D,B
1129,"أي الأعصاب الرقبية الاتية يملك وظيفة حركية:

A) تحت القذالي.
B) القذالي الصغير.
C) القذالي الكبير.
D) الأذني الكبير.
E) العنابي المتعرض.",A,A
1130,"نسيج ضام ليفي يرتكز حول السطوح المفصلية:

A) المحفظة المفصلية
B) الأربطة
C) السطوح المفصلية
D) العضلات",A,A
1131,"يتواجد في الغضاريف الضلعية الأمامية

A) Hyalin cartilage
B) Elastic cartilage
C) fubrocartilage
D) كل ما سبق صحيح
E) كل ما سبق خطأ.",D,A
1132,"مايلي صحيح عن التهاب الجيوب الانفية:

A) يحدث نتيجة انسداد فتحات التصريف
B) هو sinusitis
C) هو من نتائج متلازمة انعدام الحركة الهدبية
D) كل ما سبق صحيح.",D,D
1133,"من صفات غشاء الطبل عدا :

A) قطره 1 سم
B) ذو توضع مائل
C) تتثبت قبضة الركاب في وجهه الأنسي
D) يجاور عصب حبل الطبل",A,C
1134,"العظم الغربالي (الخاطئة):

A) تتوضع الصفيحة الأفقية للعظم في الثلمة الغربالية.
B) الصفيحة الأفقية تحوي ثقوباً تمر عبرها ألياف العصب الشمي.
C) الصفيحة العمودية تشكل الجزء السفلي من الوتيرة الأنفية.
D) يبدو عرف الديك كأنه امتداد للصفيحة العمودية.",B,C
1135,"العضلة التي ترتكز على الحافة الضلعية:

A) المستعرضة الصدرية.
B) الوربية الباطنة.
C) المنشارية الأمامية.
D) الصدرية الصغيرة.
E) كل ما سبق خاطئ.",E,B
1136,"كل مما يلي صحيح عن الآفات العصيدية عدا:

A) ثخانة بؤرية موضعية في الطبقة الداخلية.
B) تكاثر الخلايا العضلية الملساء.
C) ترسب الكولسترول في الخلايا العضلية الملساء والبالعات.
D) أكثر الشرايين عرضة الشرايين المخية.",D,D
1137,"عدد شدف النخاع الشوكي:

A) 31
B) 31 شفعًا
C) 12
D) 15",B,A
1138,"يتلقى المستقيم ترويته من:

A) الشريان المستقيمي العلوي.
B) الشريان المستقيمي الأوسط.
C) الشريان المستقيمي السفلي.
D) كل ما سبق صحيح.
E) كل ما سبق خاطي.",D,D
1139,"من ميزات الفقرة الرقبية الأولى ماعدا:

A) جسم الفقرة صغير
B) تتمفصل مع لقمتي القذالي
C) تتمفصل مع الفقرة الرقبية الثانية
D) تحوي ثقبة مستعرضة",D,A
1140,"العضلة النعلية: (2017)

A) تعصب من عصبين.
B) تعمل على عطف الركبة.
C) قد تكون غائبة.
D) ترتكز على الكعب الوحشي.",C,A
1141,"يسهم بتشكيل الضفيرة العضدية الأعصاب النخاعية الرقبية (الخطأ): (2009 أولى)

A) الثالث .
B) الرابع .
C) الخامس.
D) الثامن .",D,A
1142,"مرض هاشتيوتو :

A) نقص نشاط الدرق مناعي ذاتي
B) نقص نشاط درق عند الأطفال
C) ضخامة غدة درقية بنقص اليود
D) C+D
E) كل ما سبق خاطئ",A,A
1143,"الزاوية بين قبضة وجسم القص:

A) لويس
B) مونتغومري
C) بيل
D) لا شيء مما سبق",B,A
1144,"هذه الخلايا تسهل حركة و انتقال السائل الدماغي الشوكي إنها :

A) ال astrocytes
B) ال oligodendrocytes
C) ال microglia
D) . خلايا Schwann
E) ال ependymal cells",E,E
1145,"تفرز الخلايا العنبية في البنكرياس :

A) insulin
B) glucagon
C) lipase
D) somatostatine",B,C
1146,"تتوضع الأحدوبة الظنبوبية عند :

A) اتصال الحافة الأمامية مع النهاية العلوية للظنبوب .
B) اتصال الحافة الأنسية مع النهاية العلوية للظنبوب.
C) اتصال النهاية الأنسية مع النهاية السفلية للظنبوب.
D) اتصال الحافة الأمامية مع النهاية السفلية للظنبوب .",B,A
1147,"تقع اللطخة الصفراء :

A) وحشي البقعة العمياء
B) أنسي البقعة العمياء
C) وحشي كرة العين
D) أنسي كرة العين",A,A
1148,"اختر الإجابة الصحيحة

A) في الأعصاب المحيطية المحاوير ذات القطر الصغير لا تحاط عاده بغمد شوان
B) عقد رانفييه هي انقطاعات على مسار حمد النخاعين
C) المسافة بين عقدتي رانفييه هي من 1-2 سنتيمتر
D) الإجابتان الأولى والثانية صحيحتان
E) كل ما سبق صحيح",A,D
1149,"من المفاصل الليفية ما عدا:

A) الدروز.
B) القرص المشاشي.
C) المفصل الوتدي.
D) المرتبطات.",C,B
1150,"يساهم هذا البروتين في الحفاظ على ارتصاف خيوط جهاز التقلص وعلى مقاومة الشد لألياف العضلات المخططة ، إنه ال :

A) ألفا أكتينين alpha-actinin
B) ميوميسين myomesin
C) تيتين titin
D) استيل كولين acetylcholine
E) . كل ما سبق خطا",C,C
1151,"يكون التصريف اللمفى للثلث للسان مباشرة الى:

A) القعد التكفيه
B) العقد تحت الفكيه
C) العقد اللثويه
D) العقد الحنكية
E) العقد الرقبيه العميقه",B,E
1152,"يمر عبر الجيب الكهفي ما يلي عدا :

A) الشريان السباتي الباطن.
B) العصب الفكي العلوي.
C) العصب الثالث.
D) العصب الثامن.",C,D
1153,"تقوم بإفراز الميلاتونين:

A) الخلايا الكوكبية.
B) الخلايا الدبقية.
C) الخاليا الصنوبرية.
D) a+c",D,C
1154,"تؤدي إصابة العصب الناصف في المرفق إلى: (2007)

A) شلل باسطة الرسغ الكعبرية الطويلة.
B) فقدان تقريب الأصابع.
C) شلل الكابة المدورة.
D) عدم إمكانية ثني الرسغ.",C,C
1155,". الشريانين المبيضيين من فروع

A) Aorta adominis
B) Internal iliac artery
C) External iliac artery
D) Anterior tiial artery",A,A
1156,". الشريان الذي له انطباعات على الوجه الداخلي للعظم الصدغي هو فرع من الشريان

A) الفكي
B) السباتي الداخلي
C) السباتي الخراجي
D) الصدغي السطحي",C,A
1157,". العظم الرابع من عظام الصف الاول لرسغ اليد عند ترتيبها من الوحشي الى الانسي هو العظم

A) Scaphoid
B) Lunate
C) Trapezoid
D) Pisiform",B,D
1158,"أي من الفروع الشريانية الاتية تسير في الأثلام الموجودة على الوجه المخي للقسم الصدفي من العظم الجداري:

A) فروع الشريان الصدغي العميق.
B) فروع الشريان السحائي الأوسط.
C) فروع الشريان الصدغي السطحي.
D) فروع الشريان الوجهي.",B,B
1159,"أي من الفروع الشريانية الآتية تسير في الأثلام الموجودة على الوجه المخير للقسم الصدفي من العظم الصدغي :

A) فروع الشريان الصدغي العميق.
B) فروع الشريان السحائي الأوسط.
C) فروع الشريان الصدغي السطحي.
D) فروع الشريان الوجهي.",B,B
1160,"التصنيف الذي يمكننا من معرفة العضلات التي تشارك في كل مرحلة مفصلية وتطبيق ذلك أثناء الفحص هو تصنيف :

A) وظيفي.
B) جنيني.
C) التوضع.
D) الشكل.",A,A
1161,"أى من الحليمات التالية له دور حسى فقط و لا يتدخل فى حاسة الذوق :

A) الحليمات الخيطية
B) الحليمات الكمنية
C) الحليمات الورقية
D) الحليمات المحوطة",A,A
1162,"الشرايين التي تسير بين الفصوص بإتجاه القشرة على كل جانب من جانبي الهرم الكلوي :

A) الشرايين الفصية
B) الشرايين بين الفصوص
C) الشرايين المقوسة
D) الشرايين بين الفصيصات",B,B
1163,"يتألف الجهاز المفرغ العلوي في الجهاز البولي من ٣ طبقات إختر الإجابة الخاطئة :

A) الفصلية في الخارج
B) تليها تحت المصلية
C) ثم العضلية
D) بعدها المخاطية",D,B
1164,"السطو المهادى النخاعي. اسئلة (11-15) قابل كل تلفيف مخفي تالي مع المركز الوظيفي المسؤول عنه :

A) اللفيف الحزامي
B) المرئ
C) الجسم اللوزي
D) الكره الداخلية",A,ولا بنية مما علا
1165,"التلفيف جار حصان البحر أسئلة (2016) جميع الاحساسات تبدأ بمستقبل وتشكيل نواه والعمل مع مركز فوق نخاعي اختر لكل مستقبل او نواه مما يلي المسار المناسب للترابط معه:

A) مراكز القلام الحركية
B) مراكز الشم
C) مراكز الخركة ( الهرمية )
D) مراكز السمع",B,مراكز الحس
