id,input,prediction,ground_truth
,ما هو الاضطراب الذي يتميز بفرط شديد في بيليروبين المصل غير المرتبط وعوز جزئي في UDPGT؟,ANSW: Syndrome of Gilbert,C
,ما هو سبب الوفاة لدى مرضى التلاسيميا؟,ANSWER: Iron toxicity,C
,ماذا يسبب عوز الثيامين الشديد؟,ANSW: Beriber,D
,كم يبلغ عدد الجينات التي تشفر لجزيئات الرنا الأصغري miRNAs في مجين الإنسان؟,ANSWER: 1048,C
,أين يتم اصطناع الدقائق الكيلوسية؟,ANSW: In the liver,D
,ما هو الإنزيم الذي يتم بوساطته ربط شدف أوكازاكي؟,ANSW: DNA ligase,B
,ما هو أكثر الأنزيمات فعالية تحفيزية في جسم الإنسان؟,ANSW: Catalase,B
,ما هو الشكل الفعال لفيتامين B6؟,ANSWER: Pyridoxal,C
,ما هو الموقع الطبيعي للجين الورمي ABL؟,ANSWER: Chromosome 9,B
,كم عدد طبقات الفوسفولبيد في المذيلة؟,ANSWER: Two,C
,ما هو التركيب الذي يدخل فيه الكولاجين 4؟,ANSW: Basement membrane,B
,ما الذي تؤدي إليه استلة الهيستونات؟,ANSWER: Chromatin condensation,A
,ما هي الخصائص التي تتميز بها شجرة النسب الحاوية على حالة وراثة متعلقة بالمتقدرات والأم فقط فيها مصابة؟,ANSWER: Mitochondrial inheritance,C
,ما هو الحمض الأميني الذي تتم أستلة الهستونات له؟,ANSWER: Lysine,C
,ما هي المكونات التي تتألف منها الفوسفولبيدات بالإضافة إلى حمضين دسمين والفوسفات؟,ANSW: Glycerol,D
,ما هي الوظيفة الوحيدة لسيغما في إنزيم بوليمراز RNA البكتيري؟,ANSWER: Proofreading,D
,ما هي الأجزاء التي تتبادل بينها الإشارات الجزيئية التي يعتمد عليها ضبط النظام الخلوي الجذعي؟,ANSWER: Stem cell niche,C
,ما تدعى البروتينات المشكلة لمعقدات الثقوب النووية؟,ANSW: Nucleoporins,D
,كيف تتم إزالة المتقدرات الحاوية على طفرات بالية؟,ANSWER: Autophagy,B
,ما هو عامل الإطلاق في حقيقيات النوى؟,ANSWER: RNA polymerase,C
,ما هي الروابط التي تربط سلسلتي عديدي النكليوتيد مع بعضهما البعض؟,ANSW: hydrogen bonds,C
,ما هي خصائص الشجرة الوراثية لخلة متنحية فيها الأبوين مصابين؟,ANSWER: All offspring,D
,ما هو أكبر مستوى من المستويات التراتبية للحياة؟,ANSW: Biosphere,B
,ما هو الحمض الأميني الذي تبدأ به جميع عديدات الببتيد في بدائيات النوى؟,ANSWER: formylmethionine,B
,ما الذي يدل عليه تقدير نسبة تنوع النمط الظاهري لخلة ما بسبب الاختلافات الجينية؟,ANSWER: Heritability,A
,ما هي الآلية التي تضمن للخلية الجذعية استمرارها إلى ما لا نهاية؟,ANSWER: Self-renewal,C
,ما هو الحمض الأميني الذي نتج عن ترجمة أول جزيء رنا مرسال صنعي؟,ANSWER: Methionine,C
,ما هي الإنزيمات التي تقوم القلنسوة بحماية سلسلة الرنا من التدرك بها؟,ANSWER: RNA-dependent RNA polymerase,C
,ما هو مقدار المادة الوراثية التي يتشاركها أقرباء من الدرجة الثانية مع المستلفت؟,ANSWER: 12.5,D
,أين يلتحم الغشاءان النوويان؟,ANSW,B
,ما هي النتائج المتوقعة في حال إصابة أب بصفة تخضع لوراثة متنحية مرتبطة بالصبغي X؟,ANSWER: All daughters,D
,ما هي النظرية التي تفسر ظهور المتقدرات والصانعات بإدخال جراثيم داخل الخلايا تقوم بالفسفرة والتركيب الضوئي؟,ANSWER: Endosymbiosis,A
,ماذا يسبب وجود الألائل السائد في الأنماط الجينية المختلفة التالية RRYY و RrYy و RRYy و RrYY؟,ANSWER: Phenotypic variation,A
,ما هو المكان الذي توجد فيه أكبر نسبة للبروتينات في أغشية خلايا الجسم؟,ANSW: plasma membrane,B
,ما هو المسؤول عن إزالة مشراع الرنا قرب انتهاء تنسخ الدنا واستبدالها بنكليوتيدات الدنا؟,ANSWER: DNA polymerase,A
,ما الذي ترتبط به الصبيغيات الشقيقة على أنيبيبات مغزل الانقسام؟,ANSW,C
,ما المميز بشجرة النسب الحاوية على حالة وراثة متعلقة بالمتقدرات والتي تكون فيها الأم فقط مصابة؟,ANSWER: Mitochondrial inheritance,C
,ما هو الاختلاف بين الانترونات والاكسونات؟,ANSWER: Introns are non-coding,D
,ما الذي تمثله الخطوط الأفقية التي ترسم أعلى الدوائر والمربعات في شجرة النسب؟,ANSWER: Autosomal,C
,علام تحتوي الخلايا التي يعبر عنها مصطلح الهيولي المتغايرة؟,ANSWER: Stem cells,A
,ما هي الطرق التي يمكن من خلالها تمييز الصبغيات بعضها عن بعض؟,ANSWER: Banding,C
,ما هو التعبير الذي يُستخدم للطاقة الكامنة المختزنة في مدروج للشحنات الكهربائية؟,ANSW: Energy,A
,ما الذي تتشكل منه الأرجل الصفائحية؟,ANSW: Fibrous tissue,A
,ما هي الرابطة في البنية الثانوية للحمض النووي؟,ANSW: Hydrogen bonds,B
,ما نوع الجينات التي تعد جينات الرنا الريباسي منها؟,ANSWER: genes,A
,ما هو عدد الصبغيات المأشوبة إذا حدث تأشيب في 80 انقسام؟,ANSWER: 16,A
,ما هي العملية التي يتم بها تكوين متعضية تشبه الأبوين من بيضة مخصبة؟,ANSW: Embryogenesis,A
,على من يظهر الاحلال الوراثي في الوراثة الجنسية المناحية؟,ANSWER: Female carriers,C
,ما هو المجهر الذي يدرس السطح الطبوغرافي؟,ANSWER: Microscopy,A
,ما هي البنى السيتوبلازمية المغلفة بغشاء واحد على الأقل؟,ANSW: Organelles,B
,ما هي خصائص شجرة النسب الحاوية على حالة وراثة متعلقة بالمتقدرات والوالدين فيها مصابين؟,ANSWER: Autosomal,C
,ما الذي تختلف به الأحماض الأمينية عن بعضها؟,ANSW: Sequence,B
,ما الذي يشير إليه المربع الصغير المملوء في شجرة الوراثة؟,ANSW: Affected,C
,ما هو سبب حدوث التلاسيميا بيتا؟,ANSWER: Mutation in the HBB gene,B
,ماذا يؤدي وجود التربتوفان في مشغل التيربتوفان؟,ANSW: Trp repressor,A
,ما الذي تساعد عليه حلقة الأكتين المتقلصة؟,ANSW: Muscle contraction,B
,ما الذي يدل عليه المعين في شجرة النسب؟,ANSWER: Autosomal dominant,A
,كم عدد الجينات المسؤولة عن الاصطناع الحيوي للحمض الأميني التربتوفان في جينوم بكتيريا E.Coli؟,ANSWER: 5,D
,ما هي وظيفة حويصلات كوب ٢؟,ANSW: Secretion,B
,ما هو معدل الحاملين في مجتمع إذا كان انتشار مرض التالاسيميا معروفاً في ذلك المجتمع؟,ANSWER: Carrier rate,C
,أين تجري عملية التمثيل الضوئي؟,ANSW,B
,ماذا يحدث عند انخفاض نسبة الكوليسترول في الغشاء الخلوي؟,ANSWER: Decreased membrane fluidity,C
,أين يتحد الغشاءان النوويان الداخلي والخارجي؟,ANSW: At the nuclear pores,A
,كم عدد القواعد الآزوتية اللازمة لإنتاج بروتين الأنسولين المكوّن من 51 حمض أميني إنتاجاً كاملاً؟,ANSWER: 6,D
,ما هي الترسبات الصباغية التي تحوي بروتين الفيرتين؟,ANSW: Melanin,D
,ما هو أول عنصر من عناصر الدراسة العلمية المنهجية؟,ANSWER: Observation,D
,ماذا تشير النجمة بعد رمز الجين؟,ANSW: mutation,B
,ما يُعرف بامتصاص بعض المواد الضوء بطول موجة ومن ثم إصداره بطول موجة أطول؟,ANSWER: Fluorescence,B
,ما يُدعى نوع وترتيب الأحماض الأمينية في البروتين؟,ANSW: Sequence,A
,ماذا ينتج عند حدوث خلل في تنظيم السبيل الإشاري WNT؟,ANSW: Fibrosis,B
,ما هي الشعبة التي ينتمي إليها الإنسان؟,ANSW: Mammalia,B
,ما هي نتيجة التطور التي تؤدي إلى التكيف؟,ANSWER: Natural selection,B
,أين تكثر جزر CpG؟,ANSWER: CpG islands,C
,ما هو الأساس الأزوتي المتمم للتايمين في الرنا؟,ANSW: uracil,B
,ما هو الموقع الذي يبدأ فيه انتساخ الجينات المرمزة للبروتينات بارتباط انزيم الرنا بوليميراز؟,ANSW: 5',B
,أين تقع الجينات المسؤولة عن الزمر الدموية عند البشر؟,ANSWER: Chromosome 9,B
,ما هو الدور الرئيسي في تعرف جسيم التضفير مواقع التضفير؟,ANSW: Recognition,D
,ما هي الصبغيات التي يحدث بينها إزفاء متبادل في حالة ابيضاض الدم النقوي المزمن CML؟,ANSW: 9 and 22,D
,ما هو عدد الأنماط الظاهرية المختلفة في الجيل الثاني في حال التفارز المستقل بين المورثتين A و B؟,ANSWER: 4,D
,ما هو عدد الأنماط الجينية في أعراس فرد متغاير الأليلات AB/ab إذا كان الارتباط بين المورثتين A و B كاملاً؟,ANSWER: 2,B
,ما نوع الوراثة التي يكون فيها والدا الطفل المصاب حاملين متغايري الألائل عديمين الأمراض؟,ANSW: Autosomal recessive,A
,ما هو نمط هذا المرض إذا عانى فرد متخالف الألائل من أعراض مرض وكان موضع الجين على الصبغي 5؟,ANSW: Autosomal recessive,B
,ما هو خطر إصابة الطفل بالورم التليفي العصبي في الحمل التالي لأم مصابة أنجبت ذكرًا مصابًا بالمرض علمًا أن زوجها سليم؟,ANSWER: 50%,C
,ما هو الاحتمال الأول لطراز انتقال هذا المرض الوراثي عندما ينجب أبوان سليمان طفلين (ذكر وأنثى) مصابين بمرض استقلابي بدأت تظاهراته مبكراً؟,ANSWER: Autosomal recessive,B
,ما هو القانون الذي ينص على أن زاوية الورود تساوي زاوية الانعكاس؟,ANSWER: Law of Reflection,A
,ما هي الصيغة التي تعطينا التفاصيل الأقل والنسبة الأبسط للذرات الموجودة في الجزيء؟,ANSW: Formula,B
,ما هو الذي يعطي لأشعة جاما مصدرا آخر للأشعة السينية التي يمكن أن تكون مفيدة وطاقتها قريبة من طاقة أشعة جاما الأصلية بحيث يمكن عدهما أشعة واحدة؟,ANSW: Bremsstrahlung,B
,ما هو التواتر المناسب للأمواج التي يمكن استخدامها للكشف عن المواد غير المرئية بالنسبة للتواتر 500GHz؟,ANSWER: THz,A
,ما هو المجال الذي تكون فيه الأمواج تحت الصوتية أصغر منه؟,ANSW: Audible range,A
,ما هو المقدار الذي يتزايد لدى انتثار فوتون عن الكترون بمفعول كومتون؟,ANSWER: Wavelength,B
,ما الذي يعبر عن شدة الموجة الصوتية؟,ANSW: Amplitude,C
,ما هي خصائص الأشعة السينية؟,ANSWER: Ionizing radiation,A
,ما هي القوة التي تحدث تشوهاً في الجسم وتكون مطبقة على وحدة السطح؟,ANSWER: Stress,B
,ماذا تعتبر درجة حرارة النواة والغلاف في جسم الإنسان؟,ANSW: 37 degrees,B
,ما هو ثابت التناسب بين تدرج السرعة؟,ANSWER: 1.4,B
,ما هو الناتج عندما تتفاعل الألدهيدات مع NaBH5؟,ANSWER: Alcohol,C
,ما هي الطريقة التي يجري بها التبادل الحراري بين الجسم والوسط المحيط؟,ANSW: Radiation,A
,ما هو المعيار الذي يستخدمه العلماء لحساب الكتل الذرية النسبية؟,ANSW: mass spectrometry,C
,ما هي الوحدة التي يقاس بها الضغط في إطار السيارة في الولايات المتحدة؟,ANSWER: Pounds per square inch,A
,ما هو القانون الذي ينص على أن تغير الحقل المغنطيسي يولد حقلا كهربائيا؟,ANSW: Faraday's Law,D
,ما هو وصف جريان المائع المستقر من ناحية سرعته في أي نقطة منه مع الزمن؟,ANSWER: Laminar flow,D
,ما هي المادة التي تتخذ شكل أسفل الوعاء الذي يحتويها ولها حجم خاص بها؟,ANSW: Meniscus,A
,ما تسمى القوى عندما يكون عمر الحالة المثارة طويلا؟,ANSW,C
,ما هو الذي يعطى لأشعة غاما مصدراً آخر للأشعة السينية التي يمكن أن تكون مفيدة وطاقتها قريبة من طاقة أشعة غاما الأصلية بحيث يمكن الحصول على أشعة واحدة؟,ANSWER: Annihilation radiation,B
,ما نوع الكثافة التي تعتبر منها العظام ومستحضرات التباين العائمة مثل اليود والباريوم؟,ANSW: Radiopaque,C
,ما هي طبيعة الأشعة السينية؟,ANSWER: Electromagnetic radiation,D
,ما هو مجموع الكتل الذرية النسبية في مركب أيوني؟,ANSW: The sum of the atomic masses,B
,أين يقع مجال التيراهرتز؟,ANSWER: electromagnetic spectrum,A
,لماذا يُستخدم الماء في درجة معينة كمادة مرجعية للوزن النوعي؟,ANSWER: Standard temperature,B
,ما هي مكونات صمام الأشعة السينية؟,ANSW: The valve,D
,ما الذي تتعلق به الطاقة التي يصدرها الجسم الأسود وفقاً لدراسة تغير تابع إشعاع الجسم الأسود؟,ANSW: Temperature,C
,ما هي قوة اللزوجة بالنسبة لاتجاه جريان المائع؟,ANSW: Viscosity,A
,ما هي الطاقة التي يمكن بها تفكيك رابطة في خلايا النسج؟,ANSW: Energy,C
,ما يجب أن يكون عليه ضغط الهواء داخل القاعة في حالة الثوران بالنسبة لضغط الماء خارجها حيث تتوازن قوة الضغط نحو الخارج مع قوة التوتر السطحي نحو الداخل؟,ANSWER: 2.3 cm of water,B
,ما هو المجال الموجي لأشعة UVC؟,ANSWER: 100-280,C
,ما هي طبيعة الارتباط بين قرينة الانكسار لوسط مادي معين وسرعة الأمواج في ذلك الوسط؟,ANSWER: Inversely proportional,C
,ما هي الخاصية التي يميزها التواتر والطول الموجي؟,ANSW: Sound,A
,ما هي الطاقة التي تحملها الموجة في وحدة الزمن؟,ANSWER: Power,D
,ما هي قابلية العين التي تسمح بالمطابقة لكل أبعاد الجسم عن العين مع الاستمرار بتشكيل خيال على بعد ثابت من العدسة يتحدد بالفاصل بين العدسة والشبكية؟,ANSW: Accommodation,C
,كيف يؤثر الضغط على توازن التفاعلات التي تكون متفاعلاتها ومنتجاتها؟,ANSWER: Le Chatelier's,C
,ما هو التواتر في حالة الأمواج الصوتية؟,ANSWER: Frequency,A
,ما هو شكل الطاقة التي تصدرها أجسامنا حتى في درجات الحرارة العادية؟,ANSW: infrared radiation,B
,ما هي التحولات التي تحافظ على العدد الكتلي؟,ANSW: Translocation,B
,ما هو القانون الذي يربط بين معدل الجريان الحجمي في وعاء دموي من جهة وفارق الضغط بين طرفي الوعاء ونصف قطره الداخلي وطوله ولزوجة الدم؟,ANSWER: Law of Poise,A
,ما نوع الجريان عندما تكون سرعة المائع في أي نقطة منه ثابتة مع مرور الزمن؟,ANSW: Steady flow,B
,ما هي آلية انتقال الحرارة في الموائع؟,ANSWER: Convection,B
,ما هي صفات الخيال في المصورات ذات الثقب؟,ANSWER: Diffuse,C
,ما هي العلاقة التناسبية لقرينة الانكسار لأي وسط معين؟,ANSWER: Ratio of refractive,A
,ما هي الأشعة التي حققت حلم الإنسان القديم في رؤية داخل الجسم من دون بضع؟,ANSWER: X-ray,D
,ما هو المركب الذي يتشكل من تفاعل حمض الآزوت المركز بوجود حمض الكبريت المركز مع نترو البنزين؟,ANSW: Trinitrophen,B
,ما هي التبادلات التي تجري بين الجسم الصلب والمانع المتحرك الذي يختلف عنه في درجة الحرارة؟,ANSW: Heat transfer,B
,ما هي وظيفة الحقل الكهربائي في الأفران الكروية؟,ANSWER: Sterilization,A
,ما هي طبيعة الإشعاعات الكهرومغناطيسية؟,ANSWER: Ionizing,C
,ما هو التفاعل الذي تخضع له هالوجينات الألكانات بالقلويات؟,ANSW: Reaction,A
,ما هي استخدامات الليزر الصباغي؟,ANSWER: Treatment of vascular lesions,B
,ماذا تصدر النظائر المشعة في التصوير بالأصدر البوزتروني؟,ANSWER: positrons,D
,ما هي الأشعة التي ساهمت في تقدم علم البلورات؟,ANSWER: X-ray,D
,ما الذي يتم التحكم في ارتفاع النهاية المدببة للحفاظ عليه عندما نمسح سطح المعدن في مجهر STM؟,ANSWER: Feedback loop,B
,ما هو معدل الإشعاع من سطح إلى معدل الإشعاع من مساحة مساوية من سطح مشع مثالي في درجة الحرارة نفسها؟,ANSW: Emissivity,A
,ما هي الجزئيات التي يمكن الاستفادة من تفاعلها في التصوير؟,ANSWER: Radioactive particles,A
,ما هو الوسط الذي تكون فيه كثافة الأيونات الموجبة والسالبة أكبر من كثافة الأيونات المعتدلة؟,ANSW,B
,ما هو الإجراء المستخدم للاطمئنان على صحة الجنين عند المرأة الحامل؟,ANSWER: Ultrasound,A
,ما يُدعى الضغط الذي يسببه عمود من الزئبق ارتفاعه 1 مم؟,ANSWER: 1 mmHg,A
,ما هي الظاهرة التي تنقسم فيها نواة ذات عدد كتلي كبير إلى نواتين أو أكثر لكل منهما عدد كتلي متوسط؟,ANSWER: fission,B
,ما هو مجال الأشعة الذي يشع فيه جسم الإنسان بشكل قريب جداً من إشعاع الجسم الأسود؟,ANSWER: infrared,A
,ما هي الأشعة التي اشتهرت بانتزاع جزيئات الماء لدى تفاعلها مع النسج؟,ANSWER: X-rays,A
,ما هي الظاهرة التي تنقسم فيها نواة ذات عدد كتلي كبير إلى نواتين أو أكثر لكل منهما عدد كتلي متوسط؟,ANSWER: fission,B
,ما هي طريقة العلاج الفيزيائي التي تستعمل فيها تيارات كهربائية عالية التردد لإحداث الحرارة في الأنسجة العميقة؟,ANSWER: Diathermy,B
,كيف تتولد الأشعة السينية؟,ANSWER: When electrons hit a metal,C
,ما هو الأساس الذي تترتب وفقه العناصر في الجدول الدوري حالياً؟,ANSWER: Atomic number,B
,ما هو الشرط الذي يجب أن تحققه النقطتان لتطبيق معادلة برنولي على جريان أي مائع مثالي؟,ANSWER: Streamline flow,A
,ما هي الأمواج التي تستخدم في تفتيت الحصى؟,ANSW: Shock waves,A
,ما هو المجهر الذي يمسح العينة نقطة فنقطة ولكنه يكشف عن الالكترونات النافذة؟,ANSWER: Scanning electron microscope,D
,من أين تشتق قوة المقاومة من اللزوجة عندما تكون السرعة النسبية بين الجسم والمائع كافية لأن يكون الجريان حول الجسم رقائقياً؟,ANSWER: Viscous drag,B
,ما هي الرابطة التي تبقى صلبة دائماً؟,ANSW,A
,كم عدد العدسات في مجهر SEM؟,ANSWER: Two,B
,ما هي الحالة التي تتولد فيها الأمواج الصادمة بالنسبة لسرعة منبع الأمواج الصوتية؟,ANSWER: Shock wave,B
,ما هو العدد النيوكلوني في نواة ذرة ما؟,ANSWER: The number of neutrons,D
,ما هو سبب تخامد الأشعة السينية في الجسم المدروس؟,ANSW: Absence,B
,ما يُستخدم لقياس درجة التشوه؟,ANSWER: Angle,B
,ما هي الوحدة التي يقيسها الروتنجن؟,ANSWER: Radiation dose,B
,ما تتألف منه الحلقة البنزنية؟,ANSW: Six carbon atoms,D
,ماذا يشير انزياح الضوء من المجرات البعيدة نحو الترددات الأخفض؟,ANSWER: Red shift,B
,ما هي الوحدة التي يقيسها الرونتجن؟,ANSWER: Radiation dose,B
,ما هي النظائر؟,ANSW: Isotopes,D
,ما هي زاوية الورود التي يكون الضوء المنعكس عندها مستقطبا كليا؟,ANSWER: 90 degrees,B
,كيف يمكن توليد الأمواج فوق الصوتية؟,ANSWER: Piezoelectric effect,D
,أين تشكل العين مديدة البصر (العين الطامسة) خيال الجسم القريب؟,ANSW,B
,ما هو الاضطراب الذي يمثل هذه الحالة؟,ANSWER: Autism,B
,متى يأخذ احتمال وجود الالكترون قيمة عظمى في الحالة الأساسية في ذرة هيدروجين؟,ANSW: When the electron is at the Bohr radius,B
,ما ينص عليه قانون الانعكاس الأول؟,ANSWER: The law of reflection,C
,ما هو الانفعال في حالة التشوه التحددي أو الانضغاطي؟,ANSWER: Stress,A
,ما هو وزن الحجم المنغمس من الجسم عندما يكون الجسم مغموساً وليس مغموراً كلياً نتيجة كون كثافة المائع أكبر من كثافة الجسم؟,ANSWER: Weight of the displaced volume,B
,ما اسم الجهاز الذي يصور مقاطع في الجسم البشري بالأشعة السينية والاستعانة بالحاسب؟,ANSWER: CT,B
,ما هو العنصر الأكثر استخداماً في التصوير بالتجاوب المغناطيسي؟,ANSWER: Hydrogen,B
,ما هو سبب تخامد الأشعة السينية في الجسم المدروس؟,ANSW: Absence,B
,ما هي الخطوة الأولى في التفاعلات؟,ANSW: The first step,A
,ماذا يزداد عندما ترتد الفوتونات التي تعبر الثقب في الحجرة عن الجدران مرات عديدة قبل أن تغادر؟,ANSWER: Intensity,D
,كيف تعمل الحزم الإلكترونية على معالجة الأورام؟,ANSWER: Radiation therapy,A
,ما هو السبب وراء تكرار الطراز (الدورية في الجدول الدوري) الناجم عن ترتيب العناصر؟,ANSWER: Electron configuration,B
,ما هو المركب الذي يتشكل عند أكسدة الكيلات البنزن (مثل ميتيل البنزن) ببرمنغنات البوتاسيوم (VII) القلوية أو بأي مؤكسد قوي آخر؟,ANSWER: Benzoic acid,D
,ما هي النوى التي لها عدد N ثابت حيث تحوي العدد نفسه من النترونات؟,ANSWER: Isotopes,A
,ماذا يحدث إذا كانت الحقول الكهربائية لمنبع الأمواج الكهرطيسية لها اتجاهات عشوائية عند انتشاره؟,ANSWER: Unpolarized,B
,ما هو التفاعل الذي تخضع له الألكانات مع الهالوجينات في ضوء الشمس؟,ANSWER: Halogenation,A
,ما هو الشيء الذي تهتز حوله الذرتان في الجزيء ثنائي الذرة؟,ANSW: Axis,B
,ما هي البنية لأكسيد المغنزيوم؟,ANSWER: MgO,B
,ماذا يزداد عندما ترتد الفوتونات التي تعبر الثقب في الحجرة عن الجدران مرات عديدة قبل أن تغادر؟,ANSWER: Intensity,D
,ما هي وحدة قياس الجرعة المكافئة للإشعاع؟,ANSWER: sievert,B
,ما هي طريقة التصوير التي يمكن اعتبارها الأقل ضرراً على الجسم؟,ANSWER: Ultrasound,A
,ما هي أعمار النصف للنظائر المشعة المستخدمة في تقنية الـ PET؟,ANSWER: 110 minutes,B
,ما هي المماكبات (الإيزوميرات)؟,ANSW,D
,ما هو القانون الذي تمثل معادلة برنولي المطبقة على جريان المائع أحد أشكال انحفاظه؟,ANSW: Conservation of energy,A
,ماذا يستخدم قانون ستوكس لقياسه؟,ANSWER: Flow rate,A
,ما هو العلم الذي يقوم بحساب البعد بين الذرات عند معرفة الطول الموجي للأشعة السينية وقياس الزاوية؟,ANSWER: Crystallography,B
,ما هي الأوساط التي تنتشر فيها الأمواج العرضانية؟,ANSW: Medium,B
,ما هي الخصائص التي تتمتع بها حزمة الفوتونات من أشعة X عالية الطاقة والتي تجعلها تستخدم في الطب النووي عند المعالجة عن بعد؟,ANSWER: Low attenuation,A
,ما هو القانون الذي ينص على أن تشوه مادة يتناسب طرديا مع القوى التي تحدث التشوه؟,ANSWER: Hook's Law,B
,علام نعتمد لتفسير لثنائية الإصدار في طيف بخار الصوديوم؟,ANSWER: Doubling,A
,ما هي المعادلة التي تعبر عن انخفاض الطاقة في الموائع؟,ANSW: Bernoulli's equation,A
,متى يحدث تفاعل اشعاع الليزر مع النسج؟,ANSWER: During laser exposure,A
,ما هي البنية التي تأخذها الشبكات الأيونية لكلوريد الصوديوم وأكسيد المغنزيوم؟,ANSW: Crystal,B
,ما هو العمل الذي يقوم به المائع على المائع الذي يتقدمه في وحدة الجريان؟,ANSW: Pressure,B
,ما هي الكمية الوسطية للأوزون في الغلاف الجوي؟,ANSWER: 300 Dobson,C
,ما هو النكليد الإشعاعي المماكب الذي يشيع استخدامه في التشخيص الطبي؟,ANSWER: Technetium-99m,A
,كيف يتغير نصف القطر الذري عبر الدور الثالث من اليسار إلى اليمين؟,ANSW: Decreases,A
,إذا كان الإشعاع وحيد الطول الموجي فمن أي نوع من الفوتونات يكون مؤلفاً؟,ANSW: photons,A
,ما هي الأمواج الميكانيكية التي تنشأ عن الوحدات المحركة في الألياف ولا تدركها الأذن؟,ANSW: Sound,C
,ما هو مصدر العنصر المشع الذي يعطى للمريض عند استخدام تقنية التصوير SPECT؟,ANSW: Radioisotope,B
,ما نوع الصورة التي نحصل عليها في التصوير الومضاني للجزء المصور من جسم المريض؟,ANSWER: Image,A
,إذا تضيق قطر الشريان إلى ثلث قيمته الأصلية عند مريض مصاب بمرض وعائي وقلبي وبقي هبوط الضغط فيه على حاله، إلى كم ينخفض معدل جريان الدم؟,ANSWER: 16,B
,ما هي السكريات التي لا تحتاج أثناء امتصاصها من الأمعاء الدقيقة لوجود الصوديوم؟,ANSWER: Active transport,B
,ما هو الأنزيم المعوي الذي يحول مولد التربسين إلى تربسين؟,ANSWER: Enterokin,A
,ما هو العامل الهرموني الذي يحرض إفراز عصارة بنكرياسية غنية بالإنزيمات الهاضمة؟,ANSWER: Secretin,A
,ما هو الإنزيم الذي يفكك سكر اللبن (اللاكتوز) إلى غلوكوز وغالاكتوز؟,ANSWER: Lactase,D
,ما هو مستودع الصفراء خارج أوقات الهضم والذي يعمل على تكثيفها؟,ANSW: The gall,D
,ما هي الشوارد التي يكون تركيزها أقل في اللعاب منه في البلازما؟,ANSWER: Sodium,B
,ما هو الهرمون الذي يحفز إفراز عصارة بنكرياسية غنية بالأنزيمات الهاضمة؟,ANSWER: Secretin,B
,ما هو السكر الذي لا يحتاج للصوديوم من أجل عملية امتصاصه؟,ANSW: Glucose,C
,ما هو الناقل العصبي الذي يتحرر من العصبونات بعد العقدة في القسم الودي؟,ANSWER: Norepinephrine,D
,ما الذي يحدد نمط استجابة العضو المعصب بواسطة الجهاز العصبي المستقل (استثارة أو تثبيط)؟,ANSWER: The type of receptor,D
,ما هو الناقل الكيميائي الذي تحرره جميع العصبونات قبل العقدة؟,ANSWER: Acetylcholine,A
,ما هو الناقل العصبي الذي يتحرر من طرفيات جميع الألياف اللاودية بعد العقدية؟,ANSWER: Noradrenal,A
,ما هي الميزة التي تتمتع بها قنوات IF في النسيج العقدي القلبي التي تمكنها من توليد التنبيه عفوياً؟,ANSWER: Automaticity,A
,ما هي الفائدة الوظيفية من التأخير الزمني في كمون الفعل لمدة 0.1 ثانية عند مروره في العقدة الأذينية البطينية؟,ANSWER: Allows for atrial contraction,A
,ماذا يحدث للبطينات في حال توقف العقدة الجيبية الأذينية عن العمل؟,ANSWER: Bradycardia,B
,ما هو سبب ظهور طور الهضبة في كامن فعل العضلة القلبية؟,ANSW: Repolarization,A
,ما هو سبب طور الهضبة في كمون عمل الليف العضلي القلبي؟,ANSW: Repolarization,B
,ما هي المناطق التي تطبق عليها المعالجة الإشعاعية في علاج أورام الخصية من النمط المنوي؟,ANSWER: The retroperitoneum,B
,ما هي الأورام التي لا تعتبر المعالجة الشعاعية معالجة شافية لها إذا استخدمت لوحدها في المراحل المبكرة؟,ANSWER: Glioblastoma,C
,ما هي الجرعة الكلية الموصى بها في حال تقرر إجراء تشعيع وقائي للقحف بجرعة ٢ غري في كل جلسة؟,ANSWER: 40 Gy,C
,ما هو الزمن الأقل الفاصل بين كل جلستين عند إجراء المعالجة الشعاعية بطريق التجزئة المفرطة؟,ANSWER: 4 hours,E
,ما الذي يحول مولد الببسين إلى ببسين؟,ANSWER: Acid,A
,ما هو سبب حدوث عمى ربعي علوي أيمن مماثل؟,ANSW: Optic neuritis,A
,ما هي المدة الزمنية التي يتطور خلالها الصداع المزمن؟,ANSWER: 3 months,C
,ما هو نوع الصداع غير النابض ثنائي الجانب الذي قد يرتبط بتشنج عضلات الرقبة؟,ANSWER: Tension headache,C
,أين يحدث التكيس للجيارديا اللمبلية؟,ANSW: Duoden,D
,ما هي الذبابة ذهبية العيون Chrysop ثوي ناقل له؟,ANSWER: Larvae,C
,ما هي الفترة الزمنية الذي تظهر فيها إيجابية اختبار سابين فيلدمان بعد العدوى به؟,ANSWER: 2-3 weeks,B
,ما الذي تنتهي به المرحلة الخارج خلوية للمتصورات؟,ANSW: Sporulation,A
,أين تتكاثر خبيطيات الفخرية البنكروفتية؟,ANSWER: In the liver,C
,ما هو المرض الذي يستخدم عقار melarsporol في علاجه؟,ANSWER: Leishmaniasis,D
,ما هو الخمج الطفيلي الذي يمكن أن ينتقل من شخص لآخر؟,ANSWER: Giardiasis,D
,ما هي أفضل أماكن الخزع التشخيصية القندية في جسم الإنسان؟,ANSWER: Lymph nodes,B
