id,input,prediction,ground_truth,judge_label
,ما التعبير الصحيح لوصف جزيئات الإيثين في تفاعل تشكيل البولي إيثين؟,A,A,Correct
,ماذا يسبب عوز إنزيم البيروفات كيناز؟,ANSWER: Hemolytic anemia,A,Correct
,ماذا ندعو آلية تفاعل الكلور مع البروبان في ضوء الشمس لإنتاج 1-كلورو بروبان؟,ANSWER: Photochemical reaction,B,Incorrect
,ما هي الاسطوانات المنحنية التي تكون سهلة التمييز لمحتواها الكاسر للضوء؟,A,B,Incorrect
,ما هي الحموض الأمينية المشحونة سلبياً؟,Amino acids with negative charge,B,Incorrect
,ما هي أعراض عوز فيتامين البيوتين؟,Alopecia,D,Correct
,ما هي مفرزات الصفراء؟,A. Bile,C,Incorrect
,ما هي خصائص الشجرة الوراثية لخلة متنحية جسدية فيها الأبوين مصابين؟,A,B,Incorrect
,ما هي النواتج المتشكلة عند تفاعل معدن الصوديوم مع الإيثانول؟,ANSWER: Ethoxide,A,Incorrect
,ما هي خصائص أنزيم RNA Polymerase؟,A. DNA-dependent,A,Correct
,ما هو النكليوتيد في جزيء DNA؟,A nucleotide,A,Correct
,ما هو فيتامين البيوتين؟,B7,B,Correct
,ما هي حالة عدم تحمل اللاكتوز؟,A: لا tolerance to lactose,B,Incorrect
,ما هو اسم الاستر المتشكل عندما يتفاعل الميتانول مع حمض البوتانوئيك بوجود بضع قطرات من حمض الكبريت المركز؟,Ester,B,Incorrect
,ما هو سبب الوفاة لدى مرض التلاسيميا؟,ANSWER: Iron overload,C,Correct
,ما هي الصبغيات التي يوجد فيها الكروماتين المغاير؟,A,A,Correct
,ما المركب الذي ينقص منه نتيجة التأخر في فصل البلازما أو المصل من الكريات في الدم؟,A,D,Incorrect
,ما هو المركب الذي يستخدم كزمرة ملحقة لجميع الإنزيمات الناقلة الزمرة الأمين؟,A,C,Incorrect
,ما هو العلاج الثاني لمرض الثلاسيميا بيتا؟,الtransfusion,D,Incorrect
,ما هو الاضطراب الذي يتميز بفرط شديد في بيليروبين المصل غير المرتبط وعوز جزئي في UDPGT؟,Crigler-Najjar syndrome,C,Correct
,ما هو سبب الوفاة لدى مرضى التلاسيميا؟,ANSWER: Iron overload,C,Correct
,ماذا يسبب عوز الثيامين الشديد؟,A,D,Incorrect
,كم يبلغ عدد الجينات التي تشفر لجزيئات الرنا الأصغري miRNAs في مجين الإنسان؟,A,C,Incorrect
,أين يتم اصطناع الدقائق الكيلوسية؟,A,D,Incorrect
,ما هو الإنزيم الذي يتم بوساطته ربط شدف أوكازاكي؟,DNA ligase,B,Correct
,ما هو أكثر الأنزيمات فعالية تحفيزية في جسم الإنسان؟,A,B,Incorrect
,ما هو الشكل الفعال لفيتامين B6؟,B6,C,Incorrect
,ما هو الموقع الطبيعي للجين الورمي ABL؟,A,B,Incorrect
,كم عدد طبقات الفوسفولبيد في المذيلة؟,A: Two,C,Incorrect
,ما هو التركيب الذي يدخل فيه الكولاجين 4؟,A,B,Incorrect
,ما الذي تؤدي إليه استلة الهيستونات؟,A,A,Correct
,ما هي الخصائص التي تتميز بها شجرة النسب الحاوية على حالة وراثة متعلقة بالمتقدرات والأم فقط فيها مصابة؟,A,C,Incorrect
,ما هو الحمض الأميني الذي تتم أستلة الهستونات له؟,A,C,Incorrect
,ما هي المكونات التي تتألف منها الفوسفولبيدات بالإضافة إلى حمضين دسمين والفوسفات؟,A glycerol,D,Incorrect
,ما هي الوظيفة الوحيدة لسيغما في إنزيم بوليمراز RNA البكتيري؟,A,D,Incorrect
,ما هي الأجزاء التي تتبادل بينها الإشارات الجزيئية التي يعتمد عليها ضبط النظام الخلوي الجذعي؟,A,C,Incorrect
,ما تدعى البروتينات المشكلة لمعقدات الثقوب النووية؟,A,D,Incorrect
,كيف تتم إزالة المتقدرات الحاوية على طفرات بالية؟,B,B,Correct
,ما هو عامل الإطلاق في حقيقيات النوى؟,A,C,Incorrect
,ما هي الروابط التي تربط سلسلتي عديدي النكليوتيد مع بعضهما البعض؟,A,C,Incorrect
,ما هي خصائص الشجرة الوراثية لخلة متنحية فيها الأبوين مصابين؟,A,D,Incorrect
,ما هو أكبر مستوى من المستويات التراتبية للحياة؟,A,B,Incorrect
,ما هو الحمض الأميني الذي تبدأ به جميع عديدات الببتيد في بدائيات النوى؟,A,B,Incorrect
,ما الذي يدل عليه تقدير نسبة تنوع النمط الظاهري لخلة ما بسبب الاختلافات الجينية؟,A,A,Correct
,ما هي الآلية التي تضمن للخلية الجذعية استمرارها إلى ما لا نهاية؟,A. Telomerase,C,Incorrect
,ما هو الحمض الأميني الذي نتج عن ترجمة أول جزيء رنا مرسال صنعي؟,A,C,Incorrect
,ما هي الإنزيمات التي تقوم القلنسوة بحماية سلسلة الرنا من التدرك بها؟,A,C,Incorrect
,ما هو مقدار المادة الوراثية التي يتشاركها أقرباء من الدرجة الثانية مع المستلفت؟,A,D,Incorrect
,أين يلتحم الغشاءان النوويان؟,A,B,Incorrect
,ما هي النتائج المتوقعة في حال إصابة أب بصفة تخضع لوراثة متنحية مرتبطة بالصبغي X؟,A,D,Incorrect
,ما هي النظرية التي تفسر ظهور المتقدرات والصانعات بإدخال جراثيم داخل الخلايا تقوم بالفسفرة والتركيب الضوئي؟,B,A,Incorrect
,ماذا يسبب وجود الألائل السائد في الأنماط الجينية المختلفة التالية RRYY و RrYy و RRYy و RrYY؟,A,A,Correct
,ما هو المكان الذي توجد فيه أكبر نسبة للبروتينات في أغشية خلايا الجسم؟,A,B,Incorrect
,ما هو المسؤول عن إزالة مشراع الرنا قرب انتهاء تنسخ الدنا واستبدالها بنكليوتيدات الدنا؟,A. DNA polymerase I,A,Correct
,ما الذي ترتبط به الصبيغيات الشقيقة على أنيبيبات مغزل الانقسام؟,A,C,Incorrect
,ما المميز بشجرة النسب الحاوية على حالة وراثة متعلقة بالمتقدرات والتي تكون فيها الأم فقط مصابة؟,A,C,Incorrect
,ما هو الاختلاف بين الانترونات والاكسونات؟,A,D,Incorrect
,ما الذي تمثله الخطوط الأفقية التي ترسم أعلى الدوائر والمربعات في شجرة النسب؟,A,C,Incorrect
,علام تحتوي الخلايا التي يعبر عنها مصطلح الهيولي المتغايرة؟,A,A,Correct
,ما هي الطرق التي يمكن من خلالها تمييز الصبغيات بعضها عن بعض؟,A. Banding,C,Incorrect
,ما هو التعبير الذي يُستخدم للطاقة الكامنة المختزنة في مدروج للشحنات الكهربائية؟,A,A,Correct
,ما الذي تتشكل منه الأرجل الصفائحية؟,A,A,Correct
,ما هي الرابطة في البنية الثانوية للحمض النووي؟,A,B,Incorrect
,ما نوع الجينات التي تعد جينات الرنا الريباسي منها؟,A,A,Correct
,ما هو عدد الصبغيات المأشوبة إذا حدث تأشيب في 80 انقسام؟,A,A,Correct
,ما هي العملية التي يتم بها تكوين متعضية تشبه الأبوين من بيضة مخصبة؟,A: Development,A,Correct
,على من يظهر الاحلال الوراثي في الوراثة الجنسية المناحية؟,A,C,Incorrect
,ما هو المجهر الذي يدرس السطح الطبوغرافي؟,A scanning electron microscope,A,Correct
,ما هي البنى السيتوبلازمية المغلفة بغشاء واحد على الأقل؟,A,B,Incorrect
,ما هي خصائص شجرة النسب الحاوية على حالة وراثة متعلقة بالمتقدرات والوالدين فيها مصابين؟,A,C,Incorrect
,ما الذي تختلف به الأحماض الأمينية عن بعضها؟,A,B,Incorrect
,ما الذي يشير إليه المربع الصغير المملوء في شجرة الوراثة؟,Affected,C,Correct
,ما هو سبب حدوث التلاسيميا بيتا؟,A mutation in the HBB gene,B,Correct
,ماذا يؤدي وجود التربتوفان في مشغل التيربتوفان؟,A,A,Correct
,ما الذي تساعد عليه حلقة الأكتين المتقلصة؟,A,B,Incorrect
,ما الذي يدل عليه المعين في شجرة النسب؟,A,A,Correct
,كم عدد الجينات المسؤولة عن الاصطناع الحيوي للحمض الأميني التربتوفان في جينوم بكتيريا E.Coli؟,A,D,Incorrect
,ما هي وظيفة حويصلات كوب ٢؟,A,B,Incorrect
,ما هو معدل الحاملين في مجتمع إذا كان انتشار مرض التالاسيميا معروفاً في ذلك المجتمع؟,A,C,Incorrect
,أين تجري عملية التمثيل الضوئي؟,A,B,Incorrect
,ماذا يحدث عند انخفاض نسبة الكوليسترول في الغشاء الخلوي؟,A: Decreased membrane fluidity,C,Incorrect
,أين يتحد الغشاءان النوويان الداخلي والخارجي؟,A,A,Correct
,كم عدد القواعد الآزوتية اللازمة لإنتاج بروتين الأنسولين المكوّن من 51 حمض أميني إنتاجاً كاملاً؟,A: 6,D,Incorrect
,ما هي الترسبات الصباغية التي تحوي بروتين الفيرتين؟,A,D,Incorrect
,ما هو أول عنصر من عناصر الدراسة العلمية المنهجية؟,ANSWER: The problem,D,Incorrect
,ماذا تشير النجمة بعد رمز الجين؟,A,B,Incorrect
,ما يُعرف بامتصاص بعض المواد الضوء بطول موجة ومن ثم إصداره بطول موجة أطول؟,A,B,Incorrect
,ما يُدعى نوع وترتيب الأحماض الأمينية في البروتين؟,A,A,Correct
,ماذا ينتج عند حدوث خلل في تنظيم السبيل الإشاري WNT؟,A: Malformations,B,Incorrect
,ما هي الشعبة التي ينتمي إليها الإنسان؟,A,B,Incorrect
,ما هي نتيجة التطور التي تؤدي إلى التكيف؟,A,B,Incorrect
,أين تكثر جزر CpG؟,A,C,Incorrect
,ما هو الأساس الأزوتي المتمم للتايمين في الرنا؟,A,B,Incorrect
,ما هو الموقع الذي يبدأ فيه انتساخ الجينات المرمزة للبروتينات بارتباط انزيم الرنا بوليميراز؟,A,B,Incorrect
,أين تقع الجينات المسؤولة عن الزمر الدموية عند البشر؟,A,B,Incorrect
,ما هو الدور الرئيسي في تعرف جسيم التضفير مواقع التضفير؟,A,D,Incorrect
,ما هي الصبغيات التي يحدث بينها إزفاء متبادل في حالة ابيضاض الدم النقوي المزمن CML؟,A,D,Incorrect
,ما هو عدد الأنماط الظاهرية المختلفة في الجيل الثاني في حال التفارز المستقل بين المورثتين A و B؟,A,D,Incorrect
,ما هو عدد الأنماط الجينية في أعراس فرد متغاير الأليلات AB/ab إذا كان الارتباط بين المورثتين A و B كاملاً؟,A,B,Incorrect
,ما نوع الوراثة التي يكون فيها والدا الطفل المصاب حاملين متغايري الألائل عديمين الأمراض؟,A,A,Correct
,ما هو نمط هذا المرض إذا عانى فرد متخالف الألائل من أعراض مرض وكان موضع الجين على الصبغي 5؟,A,B,Incorrect
,ما هو خطر إصابة الطفل بالورم التليفي العصبي في الحمل التالي لأم مصابة أنجبت ذكرًا مصابًا بالمرض علمًا أن زوجها سليم؟,50%,C,Correct
,ما هو الاحتمال الأول لطراز انتقال هذا المرض الوراثي عندما ينجب أبوان سليمان طفلين (ذكر وأنثى) مصابين بمرض استقلابي بدأت تظاهراته مبكراً؟,A,B,Incorrect
,ما هو القانون الذي ينص على أن زاوية الورود تساوي زاوية الانعكاس؟,ANSWER: Law of Reflection,A,Correct
,ما هي الصيغة التي تعطينا التفاصيل الأقل والنسبة الأبسط للذرات الموجودة في الجزيء؟,A formula,B,Incorrect
,ما هو الذي يعطي لأشعة جاما مصدرا آخر للأشعة السينية التي يمكن أن تكون مفيدة وطاقتها قريبة من طاقة أشعة جاما الأصلية بحيث يمكن عدهما أشعة واحدة؟,A: Bremsstrahlung,B,Incorrect
,ما هو التواتر المناسب للأمواج التي يمكن استخدامها للكشف عن المواد غير المرئية بالنسبة للتواتر 500GHz؟,TeraHertz,A,Incorrect
,ما هو المجال الذي تكون فيه الأمواج تحت الصوتية أصغر منه؟,A,A,Correct
,ما هو المقدار الذي يتزايد لدى انتثار فوتون عن الكترون بمفعول كومتون؟,A: The wavelength,B,Incorrect
,ما الذي يعبر عن شدة الموجة الصوتية؟,A. Amplitude,C,Incorrect
,ما هي خصائص الأشعة السينية؟,A. ionizing,A,Correct
,ما هي القوة التي تحدث تشوهاً في الجسم وتكون مطبقة على وحدة السطح؟,ANSWER: Stress,B,Correct
,ماذا تعتبر درجة حرارة النواة والغلاف في جسم الإنسان؟,37 degrees Celsius,B,Incorrect
,ما هو ثابت التناسب بين تدرج السرعة؟,A,B,Incorrect
,ما هو الناتج عندما تتفاعل الألدهيدات مع NaBH5؟,ANSWER: Primary alcohols,C,Incorrect
,ما هي الطريقة التي يجري بها التبادل الحراري بين الجسم والوسط المحيط؟,ANSWER: Radiation,A,Correct
,ما هو المعيار الذي يستخدمه العلماء لحساب الكتل الذرية النسبية؟,ANSWER: mass number,C,Incorrect
,ما هي الوحدة التي يقاس بها الضغط في إطار السيارة في الولايات المتحدة؟,ANSWER: Pounds per square inch,A,Correct
,ما هو القانون الذي ينص على أن تغير الحقل المغنطيسي يولد حقلا كهربائيا؟,ANSWER: قانون Faraday,D,Correct
,ما هو وصف جريان المائع المستقر من ناحية سرعته في أي نقطة منه مع الزمن؟,ANSWER: Laminar flow,D,Incorrect
,ما هي المادة التي تتخذ شكل أسفل الوعاء الذي يحتويها ولها حجم خاص بها؟,B,A,Incorrect
,ما تسمى القوى عندما يكون عمر الحالة المثارة طويلا؟,A,C,Incorrect
,ما هو الذي يعطى لأشعة غاما مصدراً آخر للأشعة السينية التي يمكن أن تكون مفيدة وطاقتها قريبة من طاقة أشعة غاما الأصلية بحيث يمكن الحصول على أشعة واحدة؟,ANSWER: Linear Accelerator,B,Incorrect
,ما نوع الكثافة التي تعتبر منها العظام ومستحضرات التباين العائمة مثل اليود والباريوم؟,ANSWER: Radiopaque,C,Correct
,ما هي طبيعة الأشعة السينية؟,A: electromagnetic radiation,D,Incorrect
,ما هو مجموع الكتل الذرية النسبية في مركب أيوني؟,A,B,Incorrect
,أين يقع مجال التيراهرتز؟,A: electromagnetic spectrum,A,Correct
,لماذا يُستخدم الماء في درجة معينة كمادة مرجعية للوزن النوعي؟,ANSWER: Density Standard,B,Incorrect
,ما هي مكونات صمام الأشعة السينية؟,"A. The fibrous ring
B. The cusps
C. The chordae tendineae
D. The papillary muscles",D,Incorrect
,ما الذي تتعلق به الطاقة التي يصدرها الجسم الأسود وفقاً لدراسة تغير تابع إشعاع الجسم الأسود؟,A,C,Incorrect
,ما هي قوة اللزوجة بالنسبة لاتجاه جريان المائع؟,ANSWER: Shear stress,A,Incorrect
,ما هي الطاقة التي يمكن بها تفكيك رابطة في خلايا النسج؟,A,C,Incorrect
,ما يجب أن يكون عليه ضغط الهواء داخل القاعة في حالة الثوران بالنسبة لضغط الماء خارجها حيث تتوازن قوة الضغط نحو الخارج مع قوة التوتر السطحي نحو الداخل؟,B,B,Correct
,ما هو المجال الموجي لأشعة UVC؟,A: 100-280 nm,C,Correct
,ما هي طبيعة الارتباط بين قرينة الانكسار لوسط مادي معين وسرعة الأمواج في ذلك الوسط؟,A,C,Incorrect
,ما هي الخاصية التي يميزها التواتر والطول الموجي؟,A,A,Correct
,ما هي الطاقة التي تحملها الموجة في وحدة الزمن؟,ANSWER: Power,D,Correct
,ما هي قابلية العين التي تسمح بالمطابقة لكل أبعاد الجسم عن العين مع الاستمرار بتشكيل خيال على بعد ثابت من العدسة يتحدد بالفاصل بين العدسة والشبكية؟,A,C,Incorrect
,كيف يؤثر الضغط على توازن التفاعلات التي تكون متفاعلاتها ومنتجاتها؟,A,C,Incorrect
,ما هو التواتر في حالة الأمواج الصوتية؟,A: frequency,A,Correct
,ما هو شكل الطاقة التي تصدرها أجسامنا حتى في درجات الحرارة العادية؟,ANSWER: Infrared,B,Correct
,ما هي التحولات التي تحافظ على العدد الكتلي؟,A,B,Incorrect
,ما هو القانون الذي يربط بين معدل الجريان الحجمي في وعاء دموي من جهة وفارق الضغط بين طرفي الوعاء ونصف قطره الداخلي وطوله ولزوجة الدم؟,ANSWER: قانون of Poiseuille,A,Correct
,ما نوع الجريان عندما تكون سرعة المائع في أي نقطة منه ثابتة مع مرور الزمن؟,ج. Steady,B,Incorrect
,ما هي آلية انتقال الحرارة في الموائع؟,ANSWER: Convection,B,Correct
,ما هي صفات الخيال في المصورات ذات الثقب؟,A,C,Incorrect
,ما هي العلاقة التناسبية لقرينة الانكسار لأي وسط معين؟,A,A,Correct
,ما هي الأشعة التي حققت حلم الإنسان القديم في رؤية داخل الجسم من دون بضع؟,X-rays,D,Correct
,ما هو المركب الذي يتشكل من تفاعل حمض الآزوت المركز بوجود حمض الكبريت المركز مع نترو البنزين؟,Nitrobenzene,B,Incorrect
,ما هي التبادلات التي تجري بين الجسم الصلب والمانع المتحرك الذي يختلف عنه في درجة الحرارة؟,تبadl of heat,B,Incorrect
,ما هي وظيفة الحقل الكهربائي في الأفران الكروية؟,A: Sterilization,A,Correct
,ما هي طبيعة الإشعاعات الكهرومغناطيسية؟,ANSWER: Ionizing,C,Incorrect
,ما هو التفاعل الذي تخضع له هالوجينات الألكانات بالقلويات؟,A: Dehydrohalogenation,A,Correct
,ما هي استخدامات الليزر الصباغي؟,Dermatology,B,Incorrect
,ماذا تصدر النظائر المشعة في التصوير بالأصدر البوزتروني؟,ANSWER: positrons,D,Correct
,ما هي الأشعة التي ساهمت في تقدم علم البلورات؟,A,D,Incorrect
,ما الذي يتم التحكم في ارتفاع النهاية المدببة للحفاظ عليه عندما نمسح سطح المعدن في مجهر STM؟,ال feedback,B,Correct
,ما هو معدل الإشعاع من سطح إلى معدل الإشعاع من مساحة مساوية من سطح مشع مثالي في درجة الحرارة نفسها؟,A,A,Correct
,ما هي الجزئيات التي يمكن الاستفادة من تفاعلها في التصوير؟,A,A,Correct
,ما هو الوسط الذي تكون فيه كثافة الأيونات الموجبة والسالبة أكبر من كثافة الأيونات المعتدلة؟,A,B,Incorrect
,ما هو الإجراء المستخدم للاطمئنان على صحة الجنين عند المرأة الحامل؟,ANSWER: Ultrasound,A,Correct
,ما يُدعى الضغط الذي يسببه عمود من الزئبق ارتفاعه 1 مم؟,1 mmHg,A,Correct
,ما هي الظاهرة التي تنقسم فيها نواة ذات عدد كتلي كبير إلى نواتين أو أكثر لكل منهما عدد كتلي متوسط؟,A,B,Incorrect
,ما هو مجال الأشعة الذي يشع فيه جسم الإنسان بشكل قريب جداً من إشعاع الجسم الأسود؟,A: infrared,A,Correct
,ما هي الأشعة التي اشتهرت بانتزاع جزيئات الماء لدى تفاعلها مع النسج؟,A,A,Correct
,ما هي الظاهرة التي تنقسم فيها نواة ذات عدد كتلي كبير إلى نواتين أو أكثر لكل منهما عدد كتلي متوسط؟,A,B,Incorrect
,ما هي طريقة العلاج الفيزيائي التي تستعمل فيها تيارات كهربائية عالية التردد لإحداث الحرارة في الأنسجة العميقة؟,ANSWER: Diathermy,B,Correct
,كيف تتولد الأشعة السينية؟,A: When electrons collide with a metal target,C,Incorrect
,ما هو الأساس الذي تترتب وفقه العناصر في الجدول الدوري حالياً؟,ANSWER: Atomic number,B,Correct
,ما هو الشرط الذي يجب أن تحققه النقطتان لتطبيق معادلة برنولي على جريان أي مائع مثالي؟,ال same streamline,A,Correct
,ما هي الأمواج التي تستخدم في تفتيت الحصى؟,A: shock waves,A,Correct
,ما هو المجهر الذي يمسح العينة نقطة فنقطة ولكنه يكشف عن الالكترونات النافذة؟,A scanning electron microscope,D,Incorrect
,من أين تشتق قوة المقاومة من اللزوجة عندما تكون السرعة النسبية بين الجسم والمائع كافية لأن يكون الجريان حول الجسم رقائقياً؟,ANSWER: The skin friction,B,Correct
,ما هي الرابطة التي تبقى صلبة دائماً؟,A,A,Correct
,كم عدد العدسات في مجهر SEM؟,ANSWER: Two,B,Incorrect
,ما هي الحالة التي تتولد فيها الأمواج الصادمة بالنسبة لسرعة منبع الأمواج الصوتية؟,A,B,Incorrect
,ما هو العدد النيوكلوني في نواة ذرة ما؟,A,D,Incorrect
,ما هو سبب تخامد الأشعة السينية في الجسم المدروس؟,ANSWER: Presence of fluid,B,Incorrect
,ما يُستخدم لقياس درجة التشوه؟,ANSWER: Scale of deformity,B,Incorrect
,ما هي الوحدة التي يقيسها الروتنجن؟,ABSORBED DOSE,B,Incorrect
,ما تتألف منه الحلقة البنزنية؟,A,D,Incorrect
,ماذا يشير انزياح الضوء من المجرات البعيدة نحو الترددات الأخفض؟,A,B,Incorrect
,ما هي الوحدة التي يقيسها الرونتجن؟,ABSORBED DOSE,B,Incorrect
,ما هي النظائر؟,A,D,Incorrect
,ما هي زاوية الورود التي يكون الضوء المنعكس عندها مستقطبا كليا؟,90,B,Incorrect
,كيف يمكن توليد الأمواج فوق الصوتية؟,A. Piezoelectric effect,D,Incorrect
,أين تشكل العين مديدة البصر (العين الطامسة) خيال الجسم القريب؟,A,B,Incorrect
,ما هو الاضطراب الذي يمثل هذه الحالة؟,A. Aphasia,B,Incorrect
,متى يأخذ احتمال وجود الالكترون قيمة عظمى في الحالة الأساسية في ذرة هيدروجين؟,ANSWER: When the electron is at the nucleus,B,Incorrect
,ما ينص عليه قانون الانعكاس الأول؟,ANSWER: The law of reflection,C,Incorrect
,ما هو الانفعال في حالة التشوه التحددي أو الانضغاطي؟,A. Avascular necrosis,A,Correct
,ما هو وزن الحجم المنغمس من الجسم عندما يكون الجسم مغموساً وليس مغموراً كلياً نتيجة كون كثافة المائع أكبر من كثافة الجسم؟,ANSWER: Weight of the displaced volume,B,Correct
,ما اسم الجهاز الذي يصور مقاطع في الجسم البشري بالأشعة السينية والاستعانة بالحاسب؟,ANSWER: CT,B,Correct
,ما هو العنصر الأكثر استخداماً في التصوير بالتجاوب المغناطيسي؟,ANSWER: Hydrogen,B,Correct
,ما هو سبب تخامد الأشعة السينية في الجسم المدروس؟,ANSWER: Presence of fluid,B,Incorrect
,ما هي الخطوة الأولى في التفاعلات؟,A,A,Correct
,ماذا يزداد عندما ترتد الفوتونات التي تعبر الثقب في الحجرة عن الجدران مرات عديدة قبل أن تغادر؟,A,D,Incorrect
,كيف تعمل الحزم الإلكترونية على معالجة الأورام؟,ANSWER: Radiotherapy,A,Correct
,ما هو السبب وراء تكرار الطراز (الدورية في الجدول الدوري) الناجم عن ترتيب العناصر؟,ANSWER: Electron configuration,B,Correct
,ما هو المركب الذي يتشكل عند أكسدة الكيلات البنزن (مثل ميتيل البنزن) ببرمنغنات البوتاسيوم (VII) القلوية أو بأي مؤكسد قوي آخر؟,Aromatic carboxylic acid,D,Correct
,ما هي النوى التي لها عدد N ثابت حيث تحوي العدد نفسه من النترونات؟,A,A,Correct
,ماذا يحدث إذا كانت الحقول الكهربائية لمنبع الأمواج الكهرطيسية لها اتجاهات عشوائية عند انتشاره؟,ANSWER: Unpolarized,B,Correct
,ما هو التفاعل الذي تخضع له الألكانات مع الهالوجينات في ضوء الشمس؟,A: Halogenation,A,Correct
,ما هو الشيء الذي تهتز حوله الذرتان في الجزيء ثنائي الذرة؟,A,B,Incorrect
,ما هي البنية لأكسيد المغنزيوم؟,A,B,Incorrect
,ماذا يزداد عندما ترتد الفوتونات التي تعبر الثقب في الحجرة عن الجدران مرات عديدة قبل أن تغادر؟,A,D,Incorrect
,ما هي وحدة قياس الجرعة المكافئة للإشعاع؟,ANSWER: sievert,B,Correct
,ما هي طريقة التصوير التي يمكن اعتبارها الأقل ضرراً على الجسم؟,ANSWER: Ultrasound,A,Correct
,ما هي أعمار النصف للنظائر المشعة المستخدمة في تقنية الـ PET؟,A,B,Incorrect
,ما هي المماكبات (الإيزوميرات)؟,A,D,Incorrect
,ما هو القانون الذي تمثل معادلة برنولي المطبقة على جريان المائع أحد أشكال انحفاظه؟,ANSWER: Conservation of energy,A,Correct
,ماذا يستخدم قانون ستوكس لقياسه؟,الviscosity,A,Correct
,ما هو العلم الذي يقوم بحساب البعد بين الذرات عند معرفة الطول الموجي للأشعة السينية وقياس الزاوية؟,Bragg's Law,B,Correct
,ما هي الأوساط التي تنتشر فيها الأمواج العرضانية؟,A,B,Incorrect
,ما هي الخصائص التي تتمتع بها حزمة الفوتونات من أشعة X عالية الطاقة والتي تجعلها تستخدم في الطب النووي عند المعالجة عن بعد؟,ANSWER: Low attenuation,A,Incorrect
,ما هو القانون الذي ينص على أن تشوه مادة يتناسب طرديا مع القوى التي تحدث التشوه؟,ANSWER: قانون Hooke,B,Correct
,علام نعتمد لتفسير لثنائية الإصدار في طيف بخار الصوديوم؟,Doppler,A,Incorrect
,ما هي المعادلة التي تعبر عن انخفاض الطاقة في الموائع؟,ANSWER: Equation of Bernoulli,A,Incorrect
,متى يحدث تفاعل اشعاع الليزر مع النسج؟,A: When the laser is absorbed,A,Correct
,ما هي البنية التي تأخذها الشبكات الأيونية لكلوريد الصوديوم وأكسيد المغنزيوم؟,A,B,Incorrect
,ما هو العمل الذي يقوم به المائع على المائع الذي يتقدمه في وحدة الجريان؟,A,B,Incorrect
,ما هي الكمية الوسطية للأوزون في الغلاف الجوي؟,2.5 to 0.05 parts per million,C,Incorrect
,ما هو النكليد الإشعاعي المماكب الذي يشيع استخدامه في التشخيص الطبي؟,ANSWER: Technetium-99m,A,Correct
,كيف يتغير نصف القطر الذري عبر الدور الثالث من اليسار إلى اليمين؟,A,A,Correct
,إذا كان الإشعاع وحيد الطول الموجي فمن أي نوع من الفوتونات يكون مؤلفاً؟,A,A,Correct
,ما هي الأمواج الميكانيكية التي تنشأ عن الوحدات المحركة في الألياف ولا تدركها الأذن؟,Auditory,C,Incorrect
,ما هو مصدر العنصر المشع الذي يعطى للمريض عند استخدام تقنية التصوير SPECT؟,ANSWER: Radionuclide,B,Incorrect
,ما نوع الصورة التي نحصل عليها في التصوير الومضاني للجزء المصور من جسم المريض؟,A,A,Correct
,إذا تضيق قطر الشريان إلى ثلث قيمته الأصلية عند مريض مصاب بمرض وعائي وقلبي وبقي هبوط الضغط فيه على حاله، إلى كم ينخفض معدل جريان الدم؟,A. 81%,B,Incorrect
,ما هي السكريات التي لا تحتاج أثناء امتصاصها من الأمعاء الدقيقة لوجود الصوديوم؟,A: Active transport,B,Incorrect
,ما هو الأنزيم المعوي الذي يحول مولد التربسين إلى تربسين؟,A,A,Correct
,ما هو العامل الهرموني الذي يحرض إفراز عصارة بنكرياسية غنية بالإنزيمات الهاضمة؟,A,A,Correct
,ما هو الإنزيم الذي يفكك سكر اللبن (اللاكتوز) إلى غلوكوز وغالاكتوز؟,A,D,Incorrect
,ما هو مستودع الصفراء خارج أوقات الهضم والذي يعمل على تكثيفها؟,ال gallbladder,D,Correct
,ما هي الشوارد التي يكون تركيزها أقل في اللعاب منه في البلازما؟,A. Potassium,B,Incorrect
,ما هو الهرمون الذي يحفز إفراز عصارة بنكرياسية غنية بالأنزيمات الهاضمة؟,A,B,Incorrect
,ما هو السكر الذي لا يحتاج للصوديوم من أجل عملية امتصاصه؟,A: Glucose,C,Incorrect
,ما هو الناقل العصبي الذي يتحرر من العصبونات بعد العقدة في القسم الودي؟,A,D,Incorrect
,ما الذي يحدد نمط استجابة العضو المعصب بواسطة الجهاز العصبي المستقل (استثارة أو تثبيط)؟,The neurotransmitter released,D,Incorrect
,ما هو الناقل الكيميائي الذي تحرره جميع العصبونات قبل العقدة؟,acetylcholine,A,Correct
,ما هو الناقل العصبي الذي يتحرر من طرفيات جميع الألياف اللاودية بعد العقدية؟,ACh,A,Correct
,ما هي الميزة التي تتمتع بها قنوات IF في النسيج العقدي القلبي التي تمكنها من توليد التنبيه عفوياً؟,A,A,Correct
,ما هي الفائدة الوظيفية من التأخير الزمني في كمون الفعل لمدة 0.1 ثانية عند مروره في العقدة الأذينية البطينية؟,A delay in the atrioventricular node,A,Incorrect
,ماذا يحدث للبطينات في حال توقف العقدة الجيبية الأذينية عن العمل؟,AV junctional rhythm,B,Correct
,ما هو سبب ظهور طور الهضبة في كامن فعل العضلة القلبية؟,ANSWER: Plateau phase,A,Incorrect
,ما هو سبب طور الهضبة في كمون عمل الليف العضلي القلبي؟,ANSWER: Plateau phase,B,Incorrect
