id,input,prediction,ground_truth,judge_label
,ما هو موقع مستقبلات الضغط المسؤولة عن المنعكس القلبي التثبيطي؟,ANSWER: الأذين الأيسر,B,Incorrect
,ما هو أكبر أعضاء الجسم وزناً ومساحة؟,ANSWER: الجلد,B,Correct
,ما هي البنية الأكثر علواً في جذر الرئة اليسرى؟,ANSWER: الكيس الجريبي,A,Incorrect
,ما هو المكان الذي يعبر من خلاله الشريان السحاني الأوسط؟,ANSWER: canaliculus innominatus,C,Incorrect
,ما هو الجوف الهوائي الذي يحوي عظيمات السمع؟,ANSWER: جوف السيمبانتون,C,Incorrect
,ما هي وظيفة النهايات العصبية الحرة الواردة ضمن ألياف العضلة القلبية؟,ANSWER: اكتشاف الألم,C,Correct
,ما هي الخلايا التي تخزن فيتامين A في الكبد؟,ANSWER: خلايا ستار,B,Correct
,من أين يحمل الشريان الرئوي الدم غير المؤكسج؟,ANSWER: البطين الأيمن,C,Correct
,ما هو العصب القحفي الثاني؟,ANSWER: عصب البصري,A,Correct
,ما هو العظم الذي تنتمي إليه الثلمة الاسكية الصغيرة؟,ANSWER: عظم الفك السفلي,B,Incorrect
,ما هو الغضروف المرتبط مع الحلقة الرغامية الأولى؟,ANSWER: غضروف درقي,A,Incorrect
,ما هو المفصل الذي يتألف من سطحين كل منهما محدب في اتجاه ومقعر في اتجاه آخر؟,ANSWER: مفصل كروي,A,Incorrect
,ما هو أكبر أعصاب الجسم؟,ANSWER: العجينة,D,Incorrect
,كم عدد العضلات بين العظمية الأخمصية؟,ANSWER: ثلاث,A,Incorrect
,أين ينتهي الأبهر النازل؟,ANSWER: الشنتريون,C,Incorrect
,ما هي المراكز المسؤولة عن تنسيق الفعالية الحركية وضمان الثباتية؟,ANSWER: النواة القشريية,A,Incorrect
,ما هو وجه العظم الجبهي الذي ينتمي للقحف العصبي؟,ANSWER: وجه متهوئ,B,Incorrect
,أين ينفتح الجيب الفكي؟,ANSWER: تحت الحليمي,C,Incorrect
,ما هو أكبر أقسام المعثكلة؟,ANSWAR: اللوبي,A,Incorrect
,ما هي الحدود التشريحية للحجرة الخلفية للعين؟,ANSWER: العين، الجفون، الحجاج,A,Incorrect
,أين ترتكز العضلة الشظوية القصيرة؟,ANSWER: على الأجزاء الباينة من السليولوس spine,A,Incorrect
,ما هي المنطقة في الحنجرة التي تشمل الطيتين الصوتيتين والمسافة بينهما؟,ANSWER: منطقة الرتالة,A,Incorrect
,أين تقع الوهدة في البلعوم؟,ANSWER: في البلعوم اللاهي,B,Incorrect
,ما هي الغدة التي تتوضع تحت الطية اللسانية؟,ANSWER: غدة ثايرمايد,C,Incorrect
,ما هو العصب الذي ينتقل عبره الحس غير العام (حس الذوق) من الثلث الأمامي للسان؟,ANSWER: عصب شلudiac,A,Incorrect
,ماذا يروي المساريقي العلوي؟,ANSWER: الشريان الأبهري,A,Incorrect
,ما هي المنطقة الأعمق من قشر الكظر؟,ANSWER: حُصَيْنَة قَشْرِ سُوْرِن­ال,C,Incorrect
,ما هي الفقرة التي تحتوي على ثقبة فقرية كبيرة ومثلثية الشكل؟,ANSWER: الفقرة الخامسة,A,Incorrect
,ما هو لون قشر الكظر؟,ANSWER: أصفر,C,Correct
,ما هو النسيج الضام الليفي الذي يرتكز حول السطوح المفصلية؟,ANSWER: كبسولة المفصل,A,Correct
,كم عدد شدف النخاع الشوكي؟,ANSWER: خمسة,A,Incorrect
,ما هو التصريف اللمفاوي للثلث الخلفي للسان؟,ANSWER: عقد ليمفاوية علوية,E,Incorrect
,ما هي الغدة التي تقوم بإفراز الميلاتونين؟,ANSWER: غدة الصنوبرية,C,Correct
,ما هو الشريان الذي له انطباعات على الوجه الداخلي للعظم الصدغي وهو فرع من أي شريان؟,ANSWER: شريان meninges middle من شريان external carotid,A,Correct
,ما هو التصنيف الذي يمكننا من معرفة العضلات التي تشارك في كل مرحلة مفصلية وتطبيق ذلك أثناء الفحص؟,ANSWER: تصنيف كاباندا,A,Correct
,ما هي الشرايين التي تسير بين الفصوص بإتجاه القشرة على كل جانب من جانبي الهرم الكلوي؟,ANSWER: شريانيات رابطة الفصوص,B,Correct
,ما هو الدواء الأمثل لبدء التخدير لمريض مصاب بنزف حاد؟,ANSWER: كيتامين,E,Incorrect
,ما هو المخدر الذي يتميز بالمباشرة والصحو السريعين؟,ANSWER: مخدر سريع الصحو,E,Incorrect
,ما هو الدواء الأمثل لبدء التخدير لمريض مصاب بنزف رضي حاد؟,ANSWER: سوكينيلكولين,C,Incorrect
,ما هو المرخي العضلي الأمثل لتسهيل تنبيب مريض ذي خطورة عالية للاستنشاق؟,ANSWER: روتشيلد,A,Incorrect
,ما هو الترياق المناسب للتسمم بالمورفين؟,ANSWER: نالوكسون,A,Correct
,ما الذي يشير إليه بقاء عيني المريض مفتوحتين مع رأرأة خفيفة وحركات غير هادفة بعد إعطائه جرعة من الكيتامين؟,ANSWER:Emergence delirium,E,Correct
,ما هو الدواء المنتخب للإرخاء العضلي والتنبيب لمريض يعاني من قصور كلوي ويحتاج لعملية إسعافية؟,ANSWER: بريديون,C,Incorrect
,ما هو المرخي العضلي المفضل استعماله لمريض سيخضع لجراحة إسعافية ويعاني من قصور كلوي؟,ANSWER: أتراسين,B,Incorrect
,ماذا يفكك الببسين؟,ANSWER: البروتينات,B,Correct
,ما التعبير الصحيح لوصف جزيئات الإيثين في تفاعل تشكيل البولي إيثين؟,ANSWER: مونومرات,A,Correct
,ماذا يسبب عوز إنزيم البيروفات كيناز؟,ANSWER: انيميا بالو,A,Correct
,ماذا ندعو آلية تفاعل الكلور مع البروبان في ضوء الشمس لإنتاج 1-كلورو بروبان؟,ANSWER: تفاعل استبدال نوكليوفيلي,B,Incorrect
,ما هي الاسطوانات المنحنية التي تكون سهلة التمييز لمحتواها الكاسر للضوء؟,ANSWER: استوانات كوني,B,Incorrect
,ما هي الحموض الأمينية المشحونة سلبياً؟,حموض أمينية كارهة للWater,B,Incorrect
,ما هي أعراض عوز فيتامين البيوتين؟,ANSWER: تهيج الجلد وتهيج اللسان,D,Incorrect
,ما هي مفرزات الصفراء؟,ANSWER: حمضات الصفراء,C,Incorrect
,ما هي خصائص الشجرة الوراثية لخلة متنحية جسدية فيها الأبوين مصابين؟,كل الأجيال مصابة,B,Incorrect
,ما هي النواتج المتشكلة عند تفاعل معدن الصوديوم مع الإيثانول؟,ANSWER: إيثوكسيد الصوديوم و الهيدروجين,A,Correct
,ما هي خصائص أنزيم RNA Polymerase؟,ANSWER: نسخ الدنا إلى رنا,A,Incorrect
,ما هو النكليوتيد في جزيء DNA؟,ANSWER: بلوك بناء,A,Correct
,ما هو فيتامين البيوتين؟,ANSWER: فيتامين ب7,B,Correct
,ما هي حالة عدم تحمل اللاكتوز؟,ANSWER: عدم تحمل اللاكتوز,B,Incorrect
,ما هو اسم الاستر المتشكل عندما يتفاعل الميتانول مع حمض البوتانوئيك بوجود بضع قطرات من حمض الكبريت المركز؟,ANSWER: استر البوتانويك,B,Incorrect
,ما هو سبب الوفاة لدى مرض التلاسيميا؟,ANSWER: قصور طومسون,C,Incorrect
,ما هي الصبغيات التي يوجد فيها الكروماتين المغاير؟,ANSWER: صبغية X و Y,A,Incorrect
,ما المركب الذي ينقص منه نتيجة التأخر في فصل البلازما أو المصل من الكريات في الدم؟,ANSWER: عامل دلتا,D,Incorrect
,ما هو المركب الذي يستخدم كزمرة ملحقة لجميع الإنزيمات الناقلة الزمرة الأمين؟,ANSWER: فوسفات الثيامين,C,Incorrect
,ما هو العلاج الثاني لمرض الثلاسيميا بيتا؟,ANSWER: زرع الخلايا الجذعية,D,Incorrect
,ما هو الاضطراب الذي يتميز بفرط شديد في بيليروبين المصل غير المرتبط وعوز جزئي في UDPGT؟,ANSWER: متلازمة كريلفيل,C,Incorrect
,ما هو سبب الوفاة لدى مرضى التلاسيميا؟,انصمام,C,Incorrect
,ماذا يسبب عوز الثيامين الشديد؟,ANSWER: مرض بيري,D,Incorrect
,كم يبلغ عدد الجينات التي تشفر لجزيئات الرنا الأصغري miRNAs في مجين الإنسان؟,ANSWER: 1043,C,Incorrect
,أين يتم اصطناع الدقائق الكيلوسية؟,ANSWER: في الخلايا الكيلوسية,D,Incorrect
,ما هو الإنزيم الذي يتم بوساطته ربط شدف أوكازاكي؟,ANSWER: إنزيم ليغاز شدف أوكازاكي,B,Correct
,ما هو أكثر الأنزيمات فعالية تحفيزية في جسم الإنسان؟,ANSWER: كatalase,B,Incorrect
,ما هو الشكل الفعال لفيتامين B6؟,ANSWER: بيريدوكسال فوسفات,C,Correct
,ما هو الموقع الطبيعي للجين الورمي ABL؟,خروجي من chromosome 9,B,Correct
,كم عدد طبقات الفوسفولبيد في المذيلة؟,ANSWER: طبقة واحدة,C,Incorrect
,ما هو التركيب الذي يدخل فيه الكولاجين 4؟,ANSWER: غشاء basement,B,Correct
,ما الذي تؤدي إليه استلة الهيستونات؟,ANSWER: تراص نووي,A,Correct
,ما هي الخصائص التي تتميز بها شجرة النسب الحاوية على حالة وراثة متعلقة بالمتقدرات والأم فقط فيها مصابة؟,ANSWER: وراثة maternal,C,Incorrect
,ما هو الحمض الأميني الذي تتم أستلة الهستونات له؟,ANSWER: حمض الليسين,C,Correct
,ما هي المكونات التي تتألف منها الفوسفولبيدات بالإضافة إلى حمضين دسمين والفوسفات؟,ANSWER: الغليسرول,D,Correct
,ما هي الوظيفة الوحيدة لسيغما في إنزيم بوليمراز RNA البكتيري؟,ANSWER: تحرير,D,Incorrect
,ما هي الأجزاء التي تتبادل بينها الإشارات الجزيئية التي يعتمد عليها ضبط النظام الخلوي الجذعي؟,ANSWER: بيئة النiche,C,Incorrect
,ما تدعى البروتينات المشكلة لمعقدات الثقوب النووية؟,ANSWER: نوبرين,D,Correct
,كيف تتم إزالة المتقدرات الحاوية على طفرات بالية؟,ANSWER: الذاتي quality control,B,Incorrect
,ما هو عامل الإطلاق في حقيقيات النوى؟,ANSWER: TFIID,C,Incorrect
,ما هي الروابط التي تربط سلسلتي عديدي النكليوتيد مع بعضهما البعض؟,ANSWER: الروابط الهيدروجينية,C,Correct
,ما هي خصائص الشجرة الوراثية لخلة متنحية فيها الأبوين مصابين؟,ALL: 100%,D,Incorrect
,ما هو أكبر مستوى من المستويات التراتبية للحياة؟,ANSWER: نظام بيئي,B,Incorrect
,ما هو الحمض الأميني الذي تبدأ به جميع عديدات الببتيد في بدائيات النوى؟,حمض الفورميك,B,Incorrect
,ما الذي يدل عليه تقدير نسبة تنوع النمط الظاهري لخلة ما بسبب الاختلافات الجينية؟,ANSWER: الوراثا,A,Incorrect
,ما هي الآلية التي تضمن للخلية الجذعية استمرارها إلى ما لا نهاية؟,ANSWER: التeljir,C,Incorrect
,ما هو الحمض الأميني الذي نتج عن ترجمة أول جزيء رنا مرسال صنعي؟,حمض الفميك,C,Incorrect
,ما هي الإنزيمات التي تقوم القلنسوة بحماية سلسلة الرنا من التدرك بها؟,ANSWER: إنزيمات الديكويداز,C,Incorrect
,ما هو مقدار المادة الوراثية التي يتشاركها أقرباء من الدرجة الثانية مع المستلفت؟,ANSWER: 25%,D,Correct
,أين يلتحم الغشاءان النوويان؟,ANSWER: القطب الحيواني,B,Incorrect
,ما هي النتائج المتوقعة في حال إصابة أب بصفة تخضع لوراثة متنحية مرتبطة بالصبغي X؟,ANSWER: جميع بناته مصابات,D,Incorrect
,ما هي النظرية التي تفسر ظهور المتقدرات والصانعات بإدخال جراثيم داخل الخلايا تقوم بالفسفرة والتركيب الضوئي؟,ANSWER: نظرية الإندوسيمبيوتية,A,Correct
,ماذا يسبب وجود الألائل السائد في الأنماط الجينية المختلفة التالية RRYY و RrYy و RRYy و RrYY؟,ANSWER: مرض كوتزبرير-باك,A,Incorrect
,ما هو المكان الذي توجد فيه أكبر نسبة للبروتينات في أغشية خلايا الجسم؟,ANSWWER: غشاء الخلايا الكيوبليتوني,B,Incorrect
,ما هو المسؤول عن إزالة مشراع الرنا قرب انتهاء تنسخ الدنا واستبدالها بنكليوتيدات الدنا؟,ANSWER: إنزيم دنا بوليميراز,A,Incorrect
,ما الذي ترتبط به الصبيغيات الشقيقة على أنيبيبات مغزل الانقسام؟,ANSWER: الصفيحة moyenne,C,Incorrect
,ما المميز بشجرة النسب الحاوية على حالة وراثة متعلقة بالمتقدرات والتي تكون فيها الأم فقط مصابة؟,ANSWER: وراثة maternal DNA,C,Incorrect
,ما هو الاختلاف بين الانترونات والاكسونات؟,ANSWER: غير مشفر vs مشفر,D,Correct
,ما الذي تمثله الخطوط الأفقية التي ترسم أعلى الدوائر والمربعات في شجرة النسب؟,ANSWER: خطوط اتحاد,C,Incorrect
,علام تحتوي الخلايا التي يعبر عنها مصطلح الهيولي المتغايرة؟,ANSWER: خلايا ماخة,A,Incorrect
,ما هي الطرق التي يمكن من خلالها تمييز الصبغيات بعضها عن بعض؟,ANSWER: تمايز باند,C,Correct
,ما هو التعبير الذي يُستخدم للطاقة الكامنة المختزنة في مدروج للشحنات الكهربائية؟,ANSWER: طاقة الكهروستاتيك,A,Incorrect
,ما الذي تتشكل منه الأرجل الصفائحية؟,ANSWER: من الخلايا الكيراتينية,A,Incorrect
,ما هي الرابطة في البنية الثانوية للحمض النووي؟,ANSWER: رابطة الهيدروجن,B,Correct
,ما نوع الجينات التي تعد جينات الرنا الريباسي منها؟,ANSWER: جينات الرنا الناقل,A,Incorrect
,ما هو عدد الصبغيات المأشوبة إذا حدث تأشيب في 80 انقسام؟,ANSWER: 160,A,Incorrect
,ما هي العملية التي يتم بها تكوين متعضية تشبه الأبوين من بيضة مخصبة؟,ANSWER: التزاوج,A,Incorrect
,على من يظهر الاحلال الوراثي في الوراثة الجنسية المناحية؟,ANSWER: الأم,C,Incorrect
,ما هو المجهر الذي يدرس السطح الطبوغرافي؟,ANSWER: مجهر قوة,A,Correct
,ما هي البنى السيتوبلازمية المغلفة بغشاء واحد على الأقل؟,ANSWER: البيروكسيسومز,B,Incorrect
,ما هي خصائص شجرة النسب الحاوية على حالة وراثة متعلقة بالمتقدرات والوالدين فيها مصابين؟,ANSWER: 100%,C,Incorrect
,ما الذي تختلف به الأحماض الأمينية عن بعضها؟,ANSWER: سلسلة جانبية,B,Correct
,ما الذي يشير إليه المربع الصغير المملوء في شجرة الوراثة؟,ANSWER: شذوذ جيني,C,Incorrect
,ما هو سبب حدوث التلاسيميا بيتا؟,ANSWER: طفرات في جين بيتا-جلوبين,B,Correct
,ماذا يؤدي وجود التربتوفان في مشغل التيربتوفان؟,ANSWER: إفراز هرمونmelatonin,A,Incorrect
,ما الذي تساعد عليه حلقة الأكتين المتقلصة؟,ANSWER: انقباض العضلات,B,Incorrect
,ما الذي يدل عليه المعين في شجرة النسب؟,ANSWER: autosomal recessive,A,Incorrect
,كم عدد الجينات المسؤولة عن الاصطناع الحيوي للحمض الأميني التربتوفان في جينوم بكتيريا E.Coli؟,5,D,Incorrect
,ما هي وظيفة حويصلات كوب ٢؟,ANSWER: إفراز المخاط,B,Incorrect
,ما هو معدل الحاملين في مجتمع إذا كان انتشار مرض التالاسيميا معروفاً في ذلك المجتمع؟,ANSWER: معدل الحاملين,C,Incorrect
,أين تجري عملية التمثيل الضوئي؟,ANSWER: في البلاستيدات الخضراء,B,Correct
,ماذا يحدث عند انخفاض نسبة الكوليسترول في الغشاء الخلوي؟,ANSWER: انخفاض المتانة الخلوية,C,Correct
,أين يتحد الغشاءان النوويان الداخلي والخارجي؟,ANSWER: ثقبان النوويان,A,Incorrect
,كم عدد القواعد الآزوتية اللازمة لإنتاج بروتين الأنسولين المكوّن من 51 حمض أميني إنتاجاً كاملاً؟,ANSWER: 3,D,Incorrect
,ما هي الترسبات الصباغية التي تحوي بروتين الفيرتين؟,ANSWER: حبات هيموزيدين,D,Correct
,ما هو أول عنصر من عناصر الدراسة العلمية المنهجية؟,ANSWER: ملاحظة,D,Incorrect
,ماذا تشير النجمة بعد رمز الجين؟,ANSWER: متغير,B,Incorrect
,ما يُعرف بامتصاص بعض المواد الضوء بطول موجة ومن ثم إصداره بطول موجة أطول؟,امتصاص فلوري متحور,B,Incorrect
,ما يُدعى نوع وترتيب الأحماض الأمينية في البروتين؟,ANSWER: تسلسل الأحماض الأمينية,A,Correct
,ماذا ينتج عند حدوث خلل في تنظيم السبيل الإشاري WNT؟,ANSWER: تراجعي الأطوار,B,Incorrect
,ما هي الشعبة التي ينتمي إليها الإنسان؟,ANSWER: شعيبة الحبلاهي,B,Incorrect
,ما هي نتيجة التطور التي تؤدي إلى التكيف؟,ANSWER: التطور الطبيعي,B,Incorrect
,أين تكثر جزر CpG؟,ANSWER: جسميات جافجا,C,Incorrect
,ما هو الأساس الأزوتي المتمم للتايمين في الرنا؟,ANSWER: ديهيدروكسيثيمين,B,Incorrect
,ما هو الموقع الذي يبدأ فيه انتساخ الجينات المرمزة للبروتينات بارتباط انزيم الرنا بوليميراز؟,ANSWER: موقع البدء,B,Incorrect
,أين تقع الجينات المسؤولة عن الزمر الدموية عند البشر؟,خromosom 9,B,Correct
,ما هو الدور الرئيسي في تعرف جسيم التضفير مواقع التضفير؟,ANSWER: تحديد مواقع التضفير,D,Incorrect
,ما هي الصبغيات التي يحدث بينها إزفاء متبادل في حالة ابيضاض الدم النقوي المزمن CML؟,ANSWER: صبغية فيلادلفيا,D,Incorrect
,ما هو عدد الأنماط الظاهرية المختلفة في الجيل الثاني في حال التفارز المستقل بين المورثتين A و B؟,9,D,Incorrect
,ما هو عدد الأنماط الجينية في أعراس فرد متغاير الأليلات AB/ab إذا كان الارتباط بين المورثتين A و B كاملاً؟,ANSWER: أربعة,B,Incorrect
,ما نوع الوراثة التي يكون فيها والدا الطفل المصاب حاملين متغايري الألائل عديمين الأمراض؟,ANSWER: وراثة جسمية متنحية,A,Correct
,ما هو نمط هذا المرض إذا عانى فرد متخالف الألائل من أعراض مرض وكان موضع الجين على الصبغي 5؟,ANSWER: أوتوسومي متنحل,B,Incorrect
,ما هو خطر إصابة الطفل بالورم التليفي العصبي في الحمل التالي لأم مصابة أنجبت ذكرًا مصابًا بالمرض علمًا أن زوجها سليم؟,ANSWER: 50%,C,Correct
,ما هو الاحتمال الأول لطراز انتقال هذا المرض الوراثي عندما ينجب أبوان سليمان طفلين (ذكر وأنثى) مصابين بمرض استقلابي بدأت تظاهراته مبكراً؟,ANSWER: 25%,B,Incorrect
,ما هو القانون الذي ينص على أن زاوية الورود تساوي زاوية الانعكاس؟,ANSWER: قانون الانعكاس,A,Correct
,ما هي الصيغة التي تعطينا التفاصيل الأقل والنسبة الأبسط للذرات الموجودة في الجزيء؟,ANSWER: صيغة البنيوية,B,Incorrect
,ما هو الذي يعطي لأشعة جاما مصدرا آخر للأشعة السينية التي يمكن أن تكون مفيدة وطاقتها قريبة من طاقة أشعة جاما الأصلية بحيث يمكن عدهما أشعة واحدة؟,ANSWER: أشعة كوسميك,B,Incorrect
,ما هو التواتر المناسب للأمواج التي يمكن استخدامها للكشف عن المواد غير المرئية بالنسبة للتواتر 500GHz؟,ANSWER: تواتر أقل,A,Incorrect
,ما هو المجال الذي تكون فيه الأمواج تحت الصوتية أصغر منه؟,ANSWER: مجال الأطوال audible,A,Incorrect
,ما هو المقدار الذي يتزايد لدى انتثار فوتون عن الكترون بمفعول كومتون؟,ANSWER: طول موجة الفوتون,B,Correct
,ما الذي يعبر عن شدة الموجة الصوتية؟,ANSWER: عجينة,C,Incorrect
,ما هي خصائص الأشعة السينية؟,ANSWER: عالية الطاقة، غير-ionizing,A,Incorrect
,ما هي القوة التي تحدث تشوهاً في الجسم وتكون مطبقة على وحدة السطح؟,ANSWER: الضغط,B,Correct
,ماذا تعتبر درجة حرارة النواة والغلاف في جسم الإنسان؟,37.0,B,Incorrect
,ما هو ثابت التناسب بين تدرج السرعة؟,ANSWER: ثابت وايس,B,Incorrect
,ما هو الناتج عندما تتفاعل الألدهيدات مع NaBH5؟,ANSWER: الكحول,C,Incorrect
,ما هي الطريقة التي يجري بها التبادل الحراري بين الجسم والوسط المحيط؟,ANSWER: التوصيل والايشعة والجزم,A,Incorrect
,ما هو المعيار الذي يستخدمه العلماء لحساب الكتل الذرية النسبية؟,ANSWER: الكتلة الذرية القياسية,C,Incorrect
,ما هي الوحدة التي يقاس بها الضغط في إطار السيارة في الولايات المتحدة؟,ANSWER: رطل لكل بوصة مربعة,A,Correct
,ما هو القانون الذي ينص على أن تغير الحقل المغنطيسي يولد حقلا كهربائيا؟,ANSWER: قانون فاراداي,D,Correct
,ما هو وصف جريان المائع المستقر من ناحية سرعته في أي نقطة منه مع الزمن؟,ANSWER: جريان لاهيج,D,Incorrect
,ما هي المادة التي تتخذ شكل أسفل الوعاء الذي يحتويها ولها حجم خاص بها؟,مادة سائلية,A,Correct
,ما تسمى القوى عندما يكون عمر الحالة المثارة طويلا؟,ANSWER: قوى دائمة,C,Incorrect
,ما هو الذي يعطى لأشعة غاما مصدراً آخر للأشعة السينية التي يمكن أن تكون مفيدة وطاقتها قريبة من طاقة أشعة غاما الأصلية بحيث يمكن الحصول على أشعة واحدة؟,ANSWER: كobalto-60,B,Incorrect
,ما نوع الكثافة التي تعتبر منها العظام ومستحضرات التباين العائمة مثل اليود والباريوم؟,ANSWER: كثافة عالية,C,Correct
,ما هي طبيعة الأشعة السينية؟,ANSWER: إشعاع كهرومغناطيسي,D,Correct
,ما هو مجموع الكتل الذرية النسبية في مركب أيوني؟,ANSWER: الكتلة المولية,B,Incorrect
,أين يقع مجال التيراهرتز؟,ANSWER: بين المجال البصري والمجال الميكروي,A,Correct
,لماذا يُستخدم الماء في درجة معينة كمادة مرجعية للوزن النوعي؟,ANSWER: كثافة معروفة,B,Correct
,ما هي مكونات صمام الأشعة السينية؟,ANSWER: فلين و هياكل قلبية,D,Incorrect
,ما الذي تتعلق به الطاقة التي يصدرها الجسم الأسود وفقاً لدراسة تغير تابع إشعاع الجسم الأسود؟,ANSWER: درجة الحرارة,C,Correct
,ما هي قوة اللزوجة بالنسبة لاتجاه جريان المائع؟,ANSWER: قوة مقابلة,A,Correct
,ما هي الطاقة التي يمكن بها تفكيك رابطة في خلايا النسج؟,ANSWER: طاقة تنشيط,C,Incorrect
,ما يجب أن يكون عليه ضغط الهواء داخل القاعة في حالة الثوران بالنسبة لضغط الماء خارجها حيث تتوازن قوة الضغط نحو الخارج مع قوة التوتر السطحي نحو الداخل؟,ANSWER: نصف قطر bubble,B,Incorrect
,ما هو المجال الموجي لأشعة UVC؟,ANSWER: 100-280 نانومتر,C,Correct
,ما هي طبيعة الارتباط بين قرينة الانكسار لوسط مادي معين وسرعة الأمواج في ذلك الوسط؟,ANSWER: عكسي,C,Correct
,ما هي الخاصية التي يميزها التواتر والطول الموجي؟,ANSWER: موجة صوتية,A,Incorrect
,ما هي الطاقة التي تحملها الموجة في وحدة الزمن؟,ANSWER: تيار الطاقة,D,Incorrect
,ما هي قابلية العين التي تسمح بالمطابقة لكل أبعاد الجسم عن العين مع الاستمرار بتشكيل خيال على بعد ثابت من العدسة يتحدد بالفاصل بين العدسة والشبكية؟,ANSWER: اكوموديشن,C,Incorrect
,كيف يؤثر الضغط على توازن التفاعلات التي تكون متفاعلاتها ومنتجاتها؟,ANSWER: قانون فعل الماص,C,Incorrect
,ما هو التواتر في حالة الأمواج الصوتية؟,ANSWER: التردد,A,Correct
,ما هو شكل الطاقة التي تصدرها أجسامنا حتى في درجات الحرارة العادية؟,ANSWER: إشعاع حراري,B,Correct
,ما هي التحولات التي تحافظ على العدد الكتلي؟,ANSWER: التحولات (β),B,Correct
,ما هو القانون الذي يربط بين معدل الجريان الحجمي في وعاء دموي من جهة وفارق الضغط بين طرفي الوعاء ونصف قطره الداخلي وطوله ولزوجة الدم؟,ANSWER: قانون هاجن-بوايسي,A,Correct
,ما نوع الجريان عندما تكون سرعة المائع في أي نقطة منه ثابتة مع مرور الزمن؟,ANSWER: جريان لامي,B,Incorrect
,ما هي آلية انتقال الحرارة في الموائع؟,ANSWAR: الحمل الحراري,B,Correct
,ما هي صفات الخيال في المصورات ذات الثقب؟,ANSWER: خطير و جاف,C,Incorrect
,ما هي العلاقة التناسبية لقرينة الانكسار لأي وسط معين؟,ANSWER: قرينة الانكسار,A,Incorrect
,ما هي الأشعة التي حققت حلم الإنسان القديم في رؤية داخل الجسم من دون بضع؟,ANSWER: أشعة إكس,D,Correct
,ما هو المركب الذي يتشكل من تفاعل حمض الآزوت المركز بوجود حمض الكبريت المركز مع نترو البنزين؟,ANSWER: تري نترو تولوين,B,Incorrect
,ما هي التبادلات التي تجري بين الجسم الصلب والمانع المتحرك الذي يختلف عنه في درجة الحرارة؟,تبادلات حرارية,B,Incorrect
,ما هي وظيفة الحقل الكهربائي في الأفران الكروية؟,ANSWER: استئصال الأجزاء Electrical,A,Incorrect
,ما هي طبيعة الإشعاعات الكهرومغناطيسية؟,ANSWER: غير إيونية,C,Incorrect
,ما هو التفاعل الذي تخضع له هالوجينات الألكانات بالقلويات؟,ANSWER: Elimination,A,Incorrect
,ما هي استخدامات الليزر الصباغي؟,ANSWER: إزالة شعر، علاج صباغات، علاج كيويس,B,Incorrect
,ماذا تصدر النظائر المشعة في التصوير بالأصدر البوزتروني؟,ANSWER: بوزيترون,D,Correct
,ما هي الأشعة التي ساهمت في تقدم علم البلورات؟,ANSWER: أشعة إكس,D,Correct
,ما الذي يتم التحكم في ارتفاع النهاية المدببة للحفاظ عليه عندما نمسح سطح المعدن في مجهر STM؟,ANSWER: تيار التغذية,B,Correct
,ما هو معدل الإشعاع من سطح إلى معدل الإشعاع من مساحة مساوية من سطح مشع مثالي في درجة الحرارة نفسها؟,ANSWER: نسبة الإشعاع,A,Incorrect
,ما هي الجزئيات التي يمكن الاستفادة من تفاعلها في التصوير؟,جزئيات تشتت الضوء,A,Incorrect
,ما هو الوسط الذي تكون فيه كثافة الأيونات الموجبة والسالبة أكبر من كثافة الأيونات المعتدلة؟,ANSWER: البلازما,B,Correct
,ما هو الإجراء المستخدم للاطمئنان على صحة الجنين عند المرأة الحامل؟,ANSWER: ثلاثي اختبار العيوب الخلقية المفتعلة,A,Incorrect
,ما يُدعى الضغط الذي يسببه عمود من الزئبق ارتفاعه 1 مم؟,ANSWER: تور,A,Correct
,ما هي الظاهرة التي تنقسم فيها نواة ذات عدد كتلي كبير إلى نواتين أو أكثر لكل منهما عدد كتلي متوسط؟,ANSWER: انشطار نووي,B,Correct
,ما هو مجال الأشعة الذي يشع فيه جسم الإنسان بشكل قريب جداً من إشعاع الجسم الأسود؟,ANSWER: الأشعة تحت الحمراء,A,Correct
,ما هي الأشعة التي اشتهرت بانتزاع جزيئات الماء لدى تفاعلها مع النسج؟,ANSWER: أشعة ك,A,Incorrect
,ما هي الظاهرة التي تنقسم فيها نواة ذات عدد كتلي كبير إلى نواتين أو أكثر لكل منهما عدد كتلي متوسط؟,ANSWER: انشطار نووي,B,Correct
,ما هي طريقة العلاج الفيزيائي التي تستعمل فيها تيارات كهربائية عالية التردد لإحداث الحرارة في الأنسجة العميقة؟,ANSWER: داياثيرمي,B,Correct
,كيف تتولد الأشعة السينية؟,ANSWER: عبر انهيار إلكتروني,C,Incorrect
,ما هو الأساس الذي تترتب وفقه العناصر في الجدول الدوري حالياً؟,ANSWER: عدد كتلي,B,Incorrect
,ما هو الشرط الذي يجب أن تحققه النقطتان لتطبيق معادلة برنولي على جريان أي مائع مثالي؟,ANSWER: نفس الخط الدشط,A,Correct
,ما هي الأمواج التي تستخدم في تفتيت الحصى؟,ANSWER: أمواج الصدمة,A,Correct
,ما هو المجهر الذي يمسح العينة نقطة فنقطة ولكنه يكشف عن الالكترونات النافذة؟,ANSWER: مجهر force atomique,D,Incorrect
