id,input,prediction,ground_truth,judge_label
,أين ترتكز العضلة الشظوية القصيرة؟,ANSWER: near the wrist,A,Incorrect
,ما هي المنطقة في الحنجرة التي تشمل الطيتين الصوتيتين والمسافة بينهما؟,ANSWER: glottis,A,Correct
,أين تقع الوهدة في البلعوم؟,ANSWER: the posterior wall,B,Incorrect
,ما هي الغدة التي تتوضع تحت الطية اللسانية؟,ANSWER: The glandula sublingual,C,Correct
,ما هو العصب الذي ينتقل عبره الحس غير العام (حس الذوق) من الثلث الأمامي للسان؟,ANSWER: facial,A,Correct
,ماذا يروي المساريقي العلوي؟,ANSWER: jugular vein,A,Incorrect
,ما هي المنطقة الأعمق من قشر الكظر؟,ANSWER: medulla,C,Correct
,ما هي الفقرة التي تحتوي على ثقبة فقرية كبيرة ومثلثية الشكل؟,ANSWER: C2,A,Incorrect
,ما هو لون قشر الكظر؟,ANSWER: yellow,C,Incorrect
,ما هو النسيج الضام الليفي الذي يرتكز حول السطوح المفصلية؟,ANSWER: capsule,A,Correct
,كم عدد شدف النخاع الشوكي؟,ANSWER: 3,A,Incorrect
,ما هو التصريف اللمفاوي للثلث الخلفي للسان؟,ANSWER: العقد jugulodigastric,E,Correct
,ما هي الغدة التي تقوم بإفراز الميلاتونين؟,ANSWER: pineal,C,Correct
,ما هو الشريان الذي له انطباعات على الوجه الداخلي للعظم الصدغي وهو فرع من أي شريان؟,ANSWER: ShA,A,Incorrect
,ما هو التصنيف الذي يمكننا من معرفة العضلات التي تشارك في كل مرحلة مفصلية وتطبيق ذلك أثناء الفحص؟,ANSWER: muscles,A,Incorrect
,ما هي الشرايين التي تسير بين الفصوص بإتجاه القشرة على كل جانب من جانبي الهرم الكلوي؟,ANSWER: A,B,Incorrect
,ما هو الدواء الأمثل لبدء التخدير لمريض مصاب بنزف حاد؟,ANSWER: Ketamine,E,Incorrect
,ما هو المخدر الذي يتميز بالمباشرة والصحو السريعين؟,ANSWER: بروبوفول,E,Correct
,ما هو الدواء الأمثل لبدء التخدير لمريض مصاب بنزف رضي حاد؟,ANSWER: Ketamine,C,Correct
,ما هو المرخي العضلي الأمثل لتسهيل تنبيب مريض ذي خطورة عالية للاستنشاق؟,ANSWER: Rocuronium,A,Incorrect
,ما هو الترياق المناسب للتسمم بالمورفين؟,ANSWER: Naloxone,A,Correct
,ما الذي يشير إليه بقاء عيني المريض مفتوحتين مع رأرأة خفيفة وحركات غير هادفة بعد إعطائه جرعة من الكيتامين؟,ANSWER: Emergency Dissociative Induction,E,Incorrect
,ما هو الدواء المنتخب للإرخاء العضلي والتنبيب لمريض يعاني من قصور كلوي ويحتاج لعملية إسعافية؟,ANSWER: Rocuronium,C,Incorrect
,ما هو المرخي العضلي المفضل استعماله لمريض سيخضع لجراحة إسعافية ويعاني من قصور كلوي؟,ANSWER: Rocuronium,B,Incorrect
,ماذا يفكك الببسين؟,ANSWER: proteins,B,Correct
,ما التعبير الصحيح لوصف جزيئات الإيثين في تفاعل تشكيل البولي إيثين؟,ANSWER: Monomers,A,Correct
,ماذا يسبب عوز إنزيم البيروفات كيناز؟,ANSWER: anemia,A,Correct
,ماذا ندعو آلية تفاعل الكلور مع البروبان في ضوء الشمس لإنتاج 1-كلورو بروبان؟,ANSWER: substitution,B,Incorrect
,ما هي الاسطوانات المنحنية التي تكون سهلة التمييز لمحتواها الكاسر للضوء؟,ANSWER: A,B,Incorrect
,ما هي الحموض الأمينية المشحونة سلبياً؟,حموض amino,B,Incorrect
,ما هي أعراض عوز فيتامين البيوتين؟,ANSWER: hair loss,D,Incorrect
,ما هي مفرزات الصفراء؟,ANSWER: Bilirubin,C,Incorrect
,ما هي خصائص الشجرة الوراثية لخلة متنحية جسدية فيها الأبوين مصابين؟,ANSWER: 100%,B,Incorrect
,ما هي النواتج المتشكلة عند تفاعل معدن الصوديوم مع الإيثانول؟,ANSWER: ethanolate,A,Incorrect
,ما هي خصائص أنزيم RNA Polymerase؟,ANSWER: DNA-dependent,A,Incorrect
,ما هو النكليوتيد في جزيء DNA؟,ANSWER: building block,A,Correct
,ما هو فيتامين البيوتين؟,ANSWER: فيتامين B7,B,Correct
,ما هي حالة عدم تحمل اللاكتوز؟,ANSWER: intolerance lactose,B,Incorrect
,ما هو اسم الاستر المتشكل عندما يتفاعل الميتانول مع حمض البوتانوئيك بوجود بضع قطرات من حمض الكبريت المركز؟,ANSWER: Ester,B,Incorrect
,ما هو سبب الوفاة لدى مرض التلاسيميا؟,ANSWER: قصور in the heart,C,Correct
,ما هي الصبغيات التي يوجد فيها الكروماتين المغاير؟,ANSWER: X and Y,A,Incorrect
,ما المركب الذي ينقص منه نتيجة التأخر في فصل البلازما أو المصل من الكريات في الدم؟,ANSWER: Factor V,D,Incorrect
,ما هو المركب الذي يستخدم كزمرة ملحقة لجميع الإنزيمات الناقلة الزمرة الأمين؟,ANSWER: Coenzyme A,C,Incorrect
,ما هو العلاج الثاني لمرض الثلاسيميا بيتا؟,ANSWER: Transfusion,D,Incorrect
,ما هو الاضطراب الذي يتميز بفرط شديد في بيليروبين المصل غير المرتبط وعوز جزئي في UDPGT؟,ANSWER: Crigler-Najjar syndrome,C,Incorrect
,ما هو سبب الوفاة لدى مرضى التلاسيميا؟,ANSWER: قصور in the heart,C,Correct
,ماذا يسبب عوز الثيامين الشديد؟,ANSWER: Beriberi,D,Correct
,كم يبلغ عدد الجينات التي تشفر لجزيئات الرنا الأصغري miRNAs في مجين الإنسان؟,ANSWER: 1043,C,Incorrect
,أين يتم اصطناع الدقائق الكيلوسية؟,ANSWER: in the small intestine,D,Incorrect
,ما هو الإنزيم الذي يتم بوساطته ربط شدف أوكازاكي؟,ANSWER: DNA ligase,B,Correct
,ما هو أكثر الأنزيمات فعالية تحفيزية في جسم الإنسان؟,ANSWER: Catalase,B,Incorrect
,ما هو الشكل الفعال لفيتامين B6؟,ANSWER: Pyridoxal phosphate,C,Correct
,ما هو الموقع الطبيعي للجين الورمي ABL؟,ANSWER: chromosome 9,B,Correct
,كم عدد طبقات الفوسفولبيد في المذيلة؟,ANSWER: Two,C,Incorrect
,ما هو التركيب الذي يدخل فيه الكولاجين 4؟,ANSWER: layer,B,Incorrect
,ما الذي تؤدي إليه استلة الهيستونات؟,ANSWER: Transcription,A,Correct
,ما هي الخصائص التي تتميز بها شجرة النسب الحاوية على حالة وراثة متعلقة بالمتقدرات والأم فقط فيها مصابة؟,ANSWER: maternal,C,Incorrect
,ما هو الحمض الأميني الذي تتم أستلة الهستونات له؟,ANSWER: Lysine,C,Correct
,ما هي المكونات التي تتألف منها الفوسفولبيدات بالإضافة إلى حمضين دسمين والفوسفات؟,ANSWER: glycerol,D,Correct
,ما هي الوظيفة الوحيدة لسيغما في إنزيم بوليمراز RNA البكتيري؟,ANSWER: Factor,D,Incorrect
,ما هي الأجزاء التي تتبادل بينها الإشارات الجزيئية التي يعتمد عليها ضبط النظام الخلوي الجذعي؟,ANSWER: The stem cell niche,C,Incorrect
,ما تدعى البروتينات المشكلة لمعقدات الثقوب النووية؟,ANSWER: nucleoporins,D,Correct
,كيف تتم إزالة المتقدرات الحاوية على طفرات بالية؟,ANSWER: Autophagy,B,Correct
,ما هو عامل الإطلاق في حقيقيات النوى؟,ANSWER: RNA polymerase,C,Incorrect
,ما هي الروابط التي تربط سلسلتي عديدي النكليوتيد مع بعضهما البعض؟,ANSWER: روابط hydrogen,C,Incorrect
,ما هي خصائص الشجرة الوراثية لخلة متنحية فيها الأبوين مصابين؟,ANSWER: 100%,D,Incorrect
,ما هو أكبر مستوى من المستويات التراتبية للحياة؟,ANSWER: Biosphere,B,Correct
,ما هو الحمض الأميني الذي تبدأ به جميع عديدات الببتيد في بدائيات النوى؟,ANSWER: formylmethionine,B,Correct
,ما الذي يدل عليه تقدير نسبة تنوع النمط الظاهري لخلة ما بسبب الاختلافات الجينية؟,ANSWER: polymorphism,A,Incorrect
,ما هي الآلية التي تضمن للخلية الجذعية استمرارها إلى ما لا نهاية؟,ANSWER: Telomerase,C,Correct
,ما هو الحمض الأميني الذي نتج عن ترجمة أول جزيء رنا مرسال صنعي؟,ANSWER: formylmethionine,C,Incorrect
,ما هي الإنزيمات التي تقوم القلنسوة بحماية سلسلة الرنا من التدرك بها؟,ANSWER: Enzymes,C,Incorrect
,ما هو مقدار المادة الوراثية التي يتشاركها أقرباء من الدرجة الثانية مع المستلفت؟,ANSWER: 12.5%,D,Correct
,أين يلتحم الغشاءان النوويان؟,ANSWER: near the nuclear pores,B,Incorrect
,ما هي النتائج المتوقعة في حال إصابة أب بصفة تخضع لوراثة متنحية مرتبطة بالصبغي X؟,ANSWER: 100%,D,Incorrect
,ما هي النظرية التي تفسر ظهور المتقدرات والصانعات بإدخال جراثيم داخل الخلايا تقوم بالفسفرة والتركيب الضوئي؟,ANSWER: Endosymbiotic,A,Correct
,ماذا يسبب وجود الألائل السائد في الأنماط الجينية المختلفة التالية RRYY و RrYy و RRYy و RrYY؟,ANSWER: A,A,Correct
,ما هو المكان الذي توجد فيه أكبر نسبة للبروتينات في أغشية خلايا الجسم؟,ANSWER: layer,B,Incorrect
,ما هو المسؤول عن إزالة مشراع الرنا قرب انتهاء تنسخ الدنا واستبدالها بنكليوتيدات الدنا؟,ANSWER: DNA polymerase I,A,Correct
,ما الذي ترتبط به الصبيغيات الشقيقة على أنيبيبات مغزل الانقسام؟,ANSWER: centromere,C,Correct
,ما المميز بشجرة النسب الحاوية على حالة وراثة متعلقة بالمتقدرات والتي تكون فيها الأم فقط مصابة؟,ANSWER: maternal inheritance,C,Correct
,ما هو الاختلاف بين الانترونات والاكسونات؟,ANSWER: DNA,D,Incorrect
,ما الذي تمثله الخطوط الأفقية التي ترسم أعلى الدوائر والمربعات في شجرة النسب؟,ANSWER: lines of consanguinity,C,Incorrect
,علام تحتوي الخلايا التي يعبر عنها مصطلح الهيولي المتغايرة؟,ANSWER: multiple types,A,Incorrect
,ما هي الطرق التي يمكن من خلالها تمييز الصبغيات بعضها عن بعض؟,ANSWER: through banding,C,Correct
,ما هو التعبير الذي يُستخدم للطاقة الكامنة المختزنة في مدروج للشحنات الكهربائية؟,ANSWER: potential energy,A,Incorrect
,ما الذي تتشكل منه الأرجل الصفائحية؟,ANSWER: from the mesoderm,A,Incorrect
,ما هي الرابطة في البنية الثانوية للحمض النووي؟,ANSWER: Linkage,B,Incorrect
,ما نوع الجينات التي تعد جينات الرنا الريباسي منها؟,ANSWER: rRNA,A,Correct
,ما هو عدد الصبغيات المأشوبة إذا حدث تأشيب في 80 انقسام؟,ANSWER: 160,A,Incorrect
,ما هي العملية التي يتم بها تكوين متعضية تشبه الأبوين من بيضة مخصبة؟,ANSWER: development,A,Incorrect
,على من يظهر الاحلال الوراثي في الوراثة الجنسية المناحية؟,ANSWER: The mother,C,Incorrect
,ما هو المجهر الذي يدرس السطح الطبوغرافي؟,ANSWER: مجهر electron,A,Incorrect
,ما هي البنى السيتوبلازمية المغلفة بغشاء واحد على الأقل؟,ANSWER: vacuoles,B,Incorrect
,ما هي خصائص شجرة النسب الحاوية على حالة وراثة متعلقة بالمتقدرات والوالدين فيها مصابين؟,ANSWER: Autosomal dominant,C,Incorrect
,ما الذي تختلف به الأحماض الأمينية عن بعضها؟,ANSWER: side chain,B,Correct
,ما الذي يشير إليه المربع الصغير المملوء في شجرة الوراثة؟,ANSWER: person affected,C,Correct
,ما هو سبب حدوث التلاسيميا بيتا؟,ANSWER: mutation,B,Correct
,ماذا يؤدي وجود التربتوفان في مشغل التيربتوفان؟,ANSWER: feedback inhibition,A,Incorrect
,ما الذي تساعد عليه حلقة الأكتين المتقلصة؟,ANSWER: انقباض,B,Incorrect
,ما الذي يدل عليه المعين في شجرة النسب؟,ANSWER: Autosomal recessive,A,Incorrect
,كم عدد الجينات المسؤولة عن الاصطناع الحيوي للحمض الأميني التربتوفان في جينوم بكتيريا E.Coli؟,ANSWER: 5,D,Incorrect
,ما هي وظيفة حويصلات كوب ٢؟,ANSWER: Secretion,B,Incorrect
,ما هو معدل الحاملين في مجتمع إذا كان انتشار مرض التالاسيميا معروفاً في ذلك المجتمع؟,ANSWER: Rate of carriers,C,Incorrect
,أين تجري عملية التمثيل الضوئي؟,ANSWER: in the chloroplasts,B,Correct
,ماذا يحدث عند انخفاض نسبة الكوليسترول في الغشاء الخلوي؟,ANSWER: loss of membrane fluidity,C,Incorrect
,أين يتحد الغشاءان النوويان الداخلي والخارجي؟,ANSWER: near the nuclear pores,A,Correct
,كم عدد القواعد الآزوتية اللازمة لإنتاج بروتين الأنسولين المكوّن من 51 حمض أميني إنتاجاً كاملاً؟,ANSWER: 3,D,Incorrect
,ما هي الترسبات الصباغية التي تحوي بروتين الفيرتين؟,ANSWER: Melanin,D,Incorrect
,ما هو أول عنصر من عناصر الدراسة العلمية المنهجية؟,ANSWER: The problem,D,Incorrect
,ماذا تشير النجمة بعد رمز الجين؟,ANSWER: mutation,B,Incorrect
,ما يُعرف بامتصاص بعض المواد الضوء بطول موجة ومن ثم إصداره بطول موجة أطول؟,ANSWER: Fluorescence,B,Correct
,ما يُدعى نوع وترتيب الأحماض الأمينية في البروتين؟,ANSWER: Primary structure,A,Correct
,ماذا ينتج عند حدوث خلل في تنظيم السبيل الإشاري WNT؟,ANSWER: Neoplasia,B,Incorrect
,ما هي الشعبة التي ينتمي إليها الإنسان؟,ANSWER: Chordata,B,Correct
,ما هي نتيجة التطور التي تؤدي إلى التكيف؟,ANSWER: Natural selection,B,Correct
,أين تكثر جزر CpG؟,ANSWER: near promoters,C,Incorrect
,ما هو الأساس الأزوتي المتمم للتايمين في الرنا؟,ANSWER: Uracil,B,Incorrect
,ما هو الموقع الذي يبدأ فيه انتساخ الجينات المرمزة للبروتينات بارتباط انزيم الرنا بوليميراز؟,ANSWER: site,B,Incorrect
,أين تقع الجينات المسؤولة عن الزمر الدموية عند البشر؟,ANSWER: Chromosome 9,B,Correct
,ما هو الدور الرئيسي في تعرف جسيم التضفير مواقع التضفير؟,ANSWER: RecA,D,Incorrect
,ما هي الصبغيات التي يحدث بينها إزفاء متبادل في حالة ابيضاض الدم النقوي المزمن CML؟,ANSWER: 9 and 22,D,Correct
,ما هو عدد الأنماط الظاهرية المختلفة في الجيل الثاني في حال التفارز المستقل بين المورثتين A و B؟,ANSWER: 9,D,Incorrect
,ما هو عدد الأنماط الجينية في أعراس فرد متغاير الأليلات AB/ab إذا كان الارتباط بين المورثتين A و B كاملاً؟,A,B,Incorrect
,ما نوع الوراثة التي يكون فيها والدا الطفل المصاب حاملين متغايري الألائل عديمين الأمراض؟,ANSWER: Autosomal recessive,A,Correct
,ما هو نمط هذا المرض إذا عانى فرد متخالف الألائل من أعراض مرض وكان موضع الجين على الصبغي 5؟,ANSWER: autosomally recessive,B,Incorrect
,ما هو خطر إصابة الطفل بالورم التليفي العصبي في الحمل التالي لأم مصابة أنجبت ذكرًا مصابًا بالمرض علمًا أن زوجها سليم؟,ANSWER: 50%,C,Correct
,ما هو الاحتمال الأول لطراز انتقال هذا المرض الوراثي عندما ينجب أبوان سليمان طفلين (ذكر وأنثى) مصابين بمرض استقلابي بدأت تظاهراته مبكراً؟,ANSWER: 25%,B,Incorrect
,ما هو القانون الذي ينص على أن زاوية الورود تساوي زاوية الانعكاس؟,ANSWER: قانون Snell,A,Incorrect
,ما هي الصيغة التي تعطينا التفاصيل الأقل والنسبة الأبسط للذرات الموجودة في الجزيء؟,ANSWER: chemical formula,B,Incorrect
,ما هو الذي يعطي لأشعة جاما مصدرا آخر للأشعة السينية التي يمكن أن تكون مفيدة وطاقتها قريبة من طاقة أشعة جاما الأصلية بحيث يمكن عدهما أشعة واحدة؟,ANSWER: أشعة X,B,Incorrect
,ما هو التواتر المناسب للأمواج التي يمكن استخدامها للكشف عن المواد غير المرئية بالنسبة للتواتر 500GHz؟,ANSWER: 3 THz,A,Incorrect
,ما هو المجال الذي تكون فيه الأمواج تحت الصوتية أصغر منه؟,ANSWER: field of ultrasound,A,Incorrect
,ما هو المقدار الذي يتزايد لدى انتثار فوتون عن الكترون بمفعول كومتون؟,ANSWER: The wavelength,B,Correct
,ما الذي يعبر عن شدة الموجة الصوتية؟,ANSWER: Amplitude,C,Correct
,ما هي خصائص الأشعة السينية؟,ANSWER: اختراق,A,Incorrect
,ما هي القوة التي تحدث تشوهاً في الجسم وتكون مطبقة على وحدة السطح؟,ANSWER: pressure,B,Correct
,ماذا تعتبر درجة حرارة النواة والغلاف في جسم الإنسان؟,ANSWER: 37,B,Incorrect
,ما هو ثابت التناسب بين تدرج السرعة؟,ANSWER: ثابت,B,Incorrect
,ما هو الناتج عندما تتفاعل الألدهيدات مع NaBH5؟,ANSWER: Alcohols,C,Correct
,ما هي الطريقة التي يجري بها التبادل الحراري بين الجسم والوسط المحيط؟,ANSWER: exchange,A,Incorrect
,ما هو المعيار الذي يستخدمه العلماء لحساب الكتل الذرية النسبية؟,ANSWER: The Carbon-12 Standard,C,Correct
,ما هي الوحدة التي يقاس بها الضغط في إطار السيارة في الولايات المتحدة؟,ANSWER: psi,A,Correct
,ما هو القانون الذي ينص على أن تغير الحقل المغنطيسي يولد حقلا كهربائيا؟,ANSWER: قانون فاراد,D,Correct
,ما هو وصف جريان المائع المستقر من ناحية سرعته في أي نقطة منه مع الزمن؟,ANSWER: laminar,D,Incorrect
,ما هي المادة التي تتخذ شكل أسفل الوعاء الذي يحتويها ولها حجم خاص بها؟,ANSWER: Meniscus,A,Incorrect
,ما تسمى القوى عندما يكون عمر الحالة المثارة طويلا؟,ANSWER: forces,C,Incorrect
,ما هو الذي يعطى لأشعة غاما مصدراً آخر للأشعة السينية التي يمكن أن تكون مفيدة وطاقتها قريبة من طاقة أشعة غاما الأصلية بحيث يمكن الحصول على أشعة واحدة؟,ANSWER: sources,B,Incorrect
,ما نوع الكثافة التي تعتبر منها العظام ومستحضرات التباين العائمة مثل اليود والباريوم؟,ANSWER: Radiopaque,C,Incorrect
,ما هي طبيعة الأشعة السينية؟,ANSWER: Electromagnetic radiation,D,Correct
,ما هو مجموع الكتل الذرية النسبية في مركب أيوني؟,ANSWER: mass number,B,Incorrect
,أين يقع مجال التيراهرتز؟,ANSWER: between microwave and infrared,A,Correct
,لماذا يُستخدم الماء في درجة معينة كمادة مرجعية للوزن النوعي؟,ANSWER: because it is a pure substance,B,Incorrect
,ما هي مكونات صمام الأشعة السينية؟,ANSWER: leaflets,D,Incorrect
,ما الذي تتعلق به الطاقة التي يصدرها الجسم الأسود وفقاً لدراسة تغير تابع إشعاع الجسم الأسود؟,ANSWER: The fourth power of temperature,C,Correct
,ما هي قوة اللزوجة بالنسبة لاتجاه جريان المائع؟,ANSWER: Force,A,Incorrect
,ما هي الطاقة التي يمكن بها تفكيك رابطة في خلايا النسج؟,ANSWER: Activation energy,C,Incorrect
,ما يجب أن يكون عليه ضغط الهواء داخل القاعة في حالة الثوران بالنسبة لضغط الماء خارجها حيث تتوازن قوة الضغط نحو الخارج مع قوة التوتر السطحي نحو الداخل؟,ANSWER: 2.3 mmHg,B,Incorrect
,ما هو المجال الموجي لأشعة UVC؟,ANSWER: 100-280 nm,C,Correct
,ما هي طبيعة الارتباط بين قرينة الانكسار لوسط مادي معين وسرعة الأمواج في ذلك الوسط؟,ANSWER: relationship,C,Incorrect
,ما هي الخاصية التي يميزها التواتر والطول الموجي؟,ANSWER: sound,A,Incorrect
,ما هي الطاقة التي تحملها الموجة في وحدة الزمن؟,ANSWER:,D,Incorrect
,ما هي قابلية العين التي تسمح بالمطابقة لكل أبعاد الجسم عن العين مع الاستمرار بتشكيل خيال على بعد ثابت من العدسة يتحدد بالفاصل بين العدسة والشبكية؟,ANSWER: ability,C,Incorrect
,كيف يؤثر الضغط على توازن التفاعلات التي تكون متفاعلاتها ومنتجاتها؟,ANSWER: Principle of Le Chatelier,C,Incorrect
,ما هو التواتر في حالة الأمواج الصوتية؟,ANSWER: The frequency,A,Correct
,ما هو شكل الطاقة التي تصدرها أجسامنا حتى في درجات الحرارة العادية؟,ANSWER: Infrared,B,Correct
,ما هي التحولات التي تحافظ على العدد الكتلي؟,ANSWER: Isotopes,B,Incorrect
,ما هو القانون الذي يربط بين معدل الجريان الحجمي في وعاء دموي من جهة وفارق الضغط بين طرفي الوعاء ونصف قطره الداخلي وطوله ولزوجة الدم؟,ANSWER: قانون بوازي,A,Correct
,ما نوع الجريان عندما تكون سرعة المائع في أي نقطة منه ثابتة مع مرور الزمن؟,ANSWER: laminar,B,Incorrect
,ما هي آلية انتقال الحرارة في الموائع؟,ANSWER:,B,Incorrect
,ما هي صفات الخيال في المصورات ذات الثقب؟,ANSWER: round,C,Incorrect
,ما هي العلاقة التناسبية لقرينة الانكسار لأي وسط معين؟,ANSWER: n = c/v,A,Correct
,ما هي الأشعة التي حققت حلم الإنسان القديم في رؤية داخل الجسم من دون بضع؟,ANSWER: الأشعة,D,Incorrect
,ما هو المركب الذي يتشكل من تفاعل حمض الآزوت المركز بوجود حمض الكبريت المركز مع نترو البنزين؟,"ANSWER: 2,4,6-trinitrotoluene",B,Incorrect
,ما هي التبادلات التي تجري بين الجسم الصلب والمانع المتحرك الذي يختلف عنه في درجة الحرارة؟,ANSWER: exchange of heat,B,Incorrect
,ما هي وظيفة الحقل الكهربائي في الأفران الكروية؟,ANSWER: sterilization,A,Incorrect
,ما هي طبيعة الإشعاعات الكهرومغناطيسية؟,ANSWER: ionizing,C,Incorrect
,ما هو التفاعل الذي تخضع له هالوجينات الألكانات بالقلويات؟,ANSWER: Elimination,A,Correct
,ما هي استخدامات الليزر الصباغي؟,ANSWER: removal of tattoos,B,Incorrect
,ماذا تصدر النظائر المشعة في التصوير بالأصدر البوزتروني؟,ANSWER: positrons,D,Correct
,ما هي الأشعة التي ساهمت في تقدم علم البلورات؟,ANSWER: X,D,Incorrect
,ما الذي يتم التحكم في ارتفاع النهاية المدببة للحفاظ عليه عندما نمسح سطح المعدن في مجهر STM؟,ANSWER: distance,B,Correct
,ما هو معدل الإشعاع من سطح إلى معدل الإشعاع من مساحة مساوية من سطح مشع مثالي في درجة الحرارة نفسها؟,ANSWER: emissivity,A,Correct
,ما هي الجزئيات التي يمكن الاستفادة من تفاعلها في التصوير؟,ANSWER: positrons,A,Incorrect
,ما هو الوسط الذي تكون فيه كثافة الأيونات الموجبة والسالبة أكبر من كثافة الأيونات المعتدلة؟,ANSWER: near the membrane,B,Incorrect
,ما هو الإجراء المستخدم للاطمئنان على صحة الجنين عند المرأة الحامل؟,ANSWER: Triple test,A,Incorrect
,ما يُدعى الضغط الذي يسببه عمود من الزئبق ارتفاعه 1 مم؟,ANSWER: Torr,A,Correct
,ما هي الظاهرة التي تنقسم فيها نواة ذات عدد كتلي كبير إلى نواتين أو أكثر لكل منهما عدد كتلي متوسط؟,ANSWER: fission,B,Correct
,ما هو مجال الأشعة الذي يشع فيه جسم الإنسان بشكل قريب جداً من إشعاع الجسم الأسود؟,ANSWER: الأشعة تحت,A,Incorrect
,ما هي الأشعة التي اشتهرت بانتزاع جزيئات الماء لدى تفاعلها مع النسج؟,ANSWER: أشعة alpha,A,Correct
,ما هي الظاهرة التي تنقسم فيها نواة ذات عدد كتلي كبير إلى نواتين أو أكثر لكل منهما عدد كتلي متوسط؟,ANSWER: fission,B,Correct
,ما هي طريقة العلاج الفيزيائي التي تستعمل فيها تيارات كهربائية عالية التردد لإحداث الحرارة في الأنسجة العميقة؟,ANSWER: Diathermy,B,Correct
,كيف تتولد الأشعة السينية؟,ANSWER: when electrons hit a metal,C,Correct
,ما هو الأساس الذي تترتب وفقه العناصر في الجدول الدوري حالياً؟,ANSWER: number of protons,B,Correct
,ما هو الشرط الذي يجب أن تحققه النقطتان لتطبيق معادلة برنولي على جريان أي مائع مثالي؟,ANSWER: along the same streamline,A,Correct
,ما هي الأمواج التي تستخدم في تفتيت الحصى؟,ANSWER: Shock waves,A,Correct
,ما هو المجهر الذي يمسح العينة نقطة فنقطة ولكنه يكشف عن الالكترونات النافذة؟,ANSWER: Microscope,D,Incorrect
,من أين تشتق قوة المقاومة من اللزوجة عندما تكون السرعة النسبية بين الجسم والمائع كافية لأن يكون الجريان حول الجسم رقائقياً؟,ANSWER: layer boundary,B,Incorrect
,ما هي الرابطة التي تبقى صلبة دائماً؟,ANSWER: ligamentum flavum,A,Incorrect
,كم عدد العدسات في مجهر SEM؟,ANSWER: two,B,Incorrect
,ما هي الحالة التي تتولد فيها الأمواج الصادمة بالنسبة لسرعة منبع الأمواج الصوتية؟,ANSWER: Shock wave,B,Incorrect
,ما هو العدد النيوكلوني في نواة ذرة ما؟,ANSWER: A,D,Incorrect
,ما هو سبب تخامد الأشعة السينية في الجسم المدروس؟,ANSWER: obstruction,B,Incorrect
,ما يُستخدم لقياس درجة التشوه؟,ANSWER: Indices,B,Incorrect
,ما هي الوحدة التي يقيسها الروتنجن؟,ANSWER: exposure,B,Correct
,ما تتألف منه الحلقة البنزنية؟,ANSWER: 6 carbon,D,Correct
,ماذا يشير انزياح الضوء من المجرات البعيدة نحو الترددات الأخفض؟,ANSWER: effect doppler,B,Incorrect
,ما هي الوحدة التي يقيسها الرونتجن؟,ANSWER: exposure,B,Correct
,ما هي النظائر؟,ANSWER: نظائر,D,Incorrect
,ما هي زاوية الورود التي يكون الضوء المنعكس عندها مستقطبا كليا؟,ANSWER: 90 degrees,B,Incorrect
,كيف يمكن توليد الأمواج فوق الصوتية؟,ANSWER: piece,D,Incorrect
,أين تشكل العين مديدة البصر (العين الطامسة) خيال الجسم القريب؟,ANSWER: before the retina,B,Correct
,ما هو الاضطراب الذي يمثل هذه الحالة؟,ANSWER: Diabetes,B,Incorrect
,متى يأخذ احتمال وجود الالكترون قيمة عظمى في الحالة الأساسية في ذرة هيدروجين؟,ANSWER: when the electron is at the nucleus,B,Incorrect
,ما ينص عليه قانون الانعكاس الأول؟,ANSWER: The law of reflection,C,Incorrect
,ما هو الانفعال في حالة التشوه التحددي أو الانضغاطي؟,ANSWER: Ischemia,A,Incorrect
,ما هو وزن الحجم المنغمس من الجسم عندما يكون الجسم مغموساً وليس مغموراً كلياً نتيجة كون كثافة المائع أكبر من كثافة الجسم؟,ANSWER: less than the weight of the displaced fluid,B,Incorrect
,ما اسم الجهاز الذي يصور مقاطع في الجسم البشري بالأشعة السينية والاستعانة بالحاسب؟,ANSWER: CT,B,Correct
,ما هو العنصر الأكثر استخداماً في التصوير بالتجاوب المغناطيسي؟,ANSWER: Hydrogen,B,Correct
,ما هو سبب تخامد الأشعة السينية في الجسم المدروس؟,ANSWER: obstruction,B,Incorrect
,ما هي الخطوة الأولى في التفاعلات؟,ANSWER: complex,A,Incorrect
,ماذا يزداد عندما ترتد الفوتونات التي تعبر الثقب في الحجرة عن الجدران مرات عديدة قبل أن تغادر؟,ANSWER: Time,D,Correct
,كيف تعمل الحزم الإلكترونية على معالجة الأورام؟,ANSWER: Ablation,A,Incorrect
,ما هو السبب وراء تكرار الطراز (الدورية في الجدول الدوري) الناجم عن ترتيب العناصر؟,ANSWER: Configuration of electrons,B,Correct
,ما هو المركب الذي يتشكل عند أكسدة الكيلات البنزن (مثل ميتيل البنزن) ببرمنغنات البوتاسيوم (VII) القلوية أو بأي مؤكسد قوي آخر؟,ANSWER: حمض benzoic,D,Correct
,ما هي النوى التي لها عدد N ثابت حيث تحوي العدد نفسه من النترونات؟,ANSWER: Isotopes,A,Incorrect
,ماذا يحدث إذا كانت الحقول الكهربائية لمنبع الأمواج الكهرطيسية لها اتجاهات عشوائية عند انتشاره؟,ANSWER: polarization,B,Incorrect
,ما هو التفاعل الذي تخضع له الألكانات مع الهالوجينات في ضوء الشمس؟,ANSWER: substitution,A,Correct
