id,model,quadrant,en_correct,ar_correct,ground_truth,prediction_english,prediction_arabic,input_english,input_arabic,Level
2123,MedGemma,access_gap,1,0,B,B,A,"Cobb vesicles 2 are responsible for:

A) The organized and primary transport of substances during endoplasmic reticulum.

B) The forward transport of substances from the endoplasmic reticulum to the Golgi apparatus only.

C) A+B.

D) Responsible for backward transport.","حويصلات كوب ٢ مسؤولة عن:
A) النقل المنظم والاساسي للمواد اثناء الايماس .
B) النقل التقدمى من الشبكة البلازمية الى مدخل غولجي فقط .
C) A+B .
D) مسؤولة عن النقل التراجعى .",
4480,MedGemma,access_gap,1,0,B,B,A,"A data organization diagram similar to frequency tables and columns is:
A) Box chart
B) Stem-leaf chart
C) Pie chart
D) Scatter chart","إن مخطط تنظيم البيانات والذي يشبه أسلوب الجداول التكرارية والأعمدة هو:
A) المخطط الصندوقي
B) مخطط الساق والورقة
C) مخطط الدائرة
D) مخطط الانتشار",
2677,MedGemma,access_gap,1,0,B,B,A,"The fastest flow of a layer in the case of viscous flow within a circular pipe is at:
A) the perimeter of the pipe
B) the center of the pipe
C) the middle of the layers
D) all of the above","يكون أسرع جريان للطبقة في حاله الجريان اللزج داخل انبوب دائري المقطع في:
A) محيط الانبوب
B) مركز الانبوب
C) وسط الطبقات
D) كل ما سبق صحيح",
2075,MedGemma,access_gap,1,0,D,D,C,"The term ""mismatched nucleotides"" refers to:
A) Cytosine-guanine matching.

B) Atrial-thymine matching.

C) Guanine-cytosine matching.

D) Cytosine-thymine matching.","يشير مصطلح nucleotides Mismatchedإلى:
A) تقابل السيتوزين مع الغوانين.
B) تقابل الأذينين مع الثيمين.
C) تقابل الغوانين مع السيتوزين.
D) تقابل السيتوزين مع الثيمين.",
3969,MedGemma,access_gap,1,0,A,A,C,"All of the following conditions decrease ADH secretion except:
A) Increased osmotic pressure
B) Increased circulating blood volume
C) Stimulation of baroreceptors in the aorta
D) Alcohol","اكل الحالات الأتية تنقص إفراز ADH عدا:
A) زيادة الضغط التناضحي
B) زيادة حجم الدم الجائل
C) تنبيه مستقبلات الضغط في لشريان الأبهر
D) الكحول",
3525,MedGemma,access_gap,1,0,B,B,A,"The fossa of the strochlear fossa is located in the superior wall of the orbit in its:
A) anterolateral
B) anteromedial
C) posterolateral
D) posteromedial
E) Not located in the superior wall","تقع حفيرة البكرة في الجدار العلوي للحجاج في قسمه :
A) الأمامي الوحشي
B) الأمامي الأنسي
C) الخلفي الوحشي
D) الخلفي الأنسي
E) لا تفع في الجدار العلوي",
2859,MedGemma,access_gap,1,0,B,B,C,"The constant of proportionality in the case of torsion or mortification is:
A) Volumetric elasticity factor B
B) Shear factor S
C) Bang factor Y
D) All of the above are true","يكون ثابت التناسب في حالة الالتواء أو القتل
A) عامل المرونة الحجمي B
B) عامل القص S
C) عامل بانغ Y
D) كل ما سبق صحيح",
689,MedGemma,access_gap,1,0,D,D,A,"Function of the sartorius muscle:
A) Flexes and medially rotates the leg
B) Flexes the thigh
C) Laterally rotates the thigh
D) All of the above are correct","وظيفة العضلة الخياطية:
A) تقبض الساق وتدورها للأنسي
B) تقبض الفخذ
C) تدور الفخذ للوحشي
D) كل ما سبق صحيح",
4684,MedGemma,access_gap,1,0,C,C,B,"The sampling unit is expressed as:
A) Sampling method
B) A set of elements from the sample
C) An element of the sample
D) The sampling frame","يعبر عن وحدة المعاينة بأنها:
A) طريقة أخذ العينة
B) مجموعة عناصر من العينة
C) عنصر من العينة
D) إطار العينة",
247,MedGemma,access_gap,1,0,C,C,D,"The correct answer regarding the hypoid bone is:
A) It is a paired bone
B) It articulates with the mandible
C) It has four horns
D) The lesser horn points downwards",". الاجابة الصحيحة المتعلقة بال hypoid bone
A) هو عظم مزدوج
B) يتمفصل مع العظم الفكي السفلي
C) له اربع قرون
D) يتجه القرن الصغير نحو الاسفل",
3250,MedGemma,access_gap,1,0,A,A,,"The stomach is characterized by (all of the following are false except):
A) It is highly mobile except at its end.

B) The fundus of the stomach is the lower part of the stomach and extends between the angular sulcus and the pylorus.

C) The gastrosplenic ligament extends between the upper part of the lesser curvature and the spleen.

D) The greater omentum extends between the lesser curvature and the liver.","المعدة تتصف (كل ما يلي خطأ ما عدا):
A) تكون متحركة بشكل كبير باستثناء نهايتها.
B) قاع المعدة هو أسفل منطقة المعدة ويمتد بين الثلمة الزاوية والبواب.
C) يمتد الرباط المعدي الطحالي بين القسم العلوي للإنحناء الصغير والطحال.
D) يمتد الثرب الكبير بين الانحناء الصغير والكبد.",
1260,MedGemma,access_gap,1,0,E,E,D,"All of the following are true effects of positive end-expiratory pressure (PEEP) EXCEPT:
A) Improves arterial oxygenation
B) Pneumothorax is a complication of its use
C) Leads to hypotension
D) Increases intracranial pressure
E) Pulmonary atelectasis is a complication of its use","كل ما يلي صحيح من تأثيرات الضغط الإيجابي في نهاية الزفير PEEP ما عدا:
A) يحسن اكسجة الشريانية
B) الريح الصدرية من اختلاطات استعماله
C) يؤدي الى هبوط الضغط الشرياني
D) يرفع التوتر داخل القحف
E) الانخماص الرئوي من اختلاطات استعماله",
2565,MedGemma,access_gap,1,0,A,A,B,"In fluorescence, the solution to the light wave is the wavelength of the absorbed and emitted beam.
A) is longer than
B) is shorter than
C) is equal to
D) C,A","في الفلورة يكون حلول موجة الضوء طول موجة الشعاع الممتص الصادر
A) أطول من
B) أقصر من
C) يساوي
D) C,A",
1125,MedGemma,access_gap,1,0,A,A,B,"The intervertebral foramen is large and triangular in:
A) Cervical vertebra
B) Thoracic vertebra
C) Thoracic vertebra
D) Lumbar vertebra","- الثقبة الفقرية كبيرة ومثلثية الشكل في:
A) الفقرة الرقبية
B) الفقرة الصدرية
C) الفقرة الصدرية
D) الفقرة القطنية",
3210,MedGemma,access_gap,1,0,A,A,E,"All of the following disorders are inherited in an autosomal dominant manner except:
A) Duchenne muscular dystrophy
B) Hypertonic dystrophy
C) Oculopharyngeal dystrophy
D) Distal dystrophy
E) FSHD","كل الاضطرابات التالية تنتقل بصفة قاهرة عدا:
A) حثل دوشين
B) حثل فرط المقوية
C) الحثل العيني البلعومي
D) الحثل القاصي
E) FSHD",
3625,MedGemma,access_gap,1,0,D,D,B,"In optic glioma: All of the following are true except:
A) It grows at the expense of the optic nerve tissue
B) It resembles brain gliomas in appearance
C) The tumor extends to the contralateral optic nerve
D) The tumor most often occurs in adults, although it can affect children","في الورم الدبقي (دبقوم العصب البصري): كل ما يلي صحيح ما عدا:
A) ينمو على حساب الجزء الديقي من نسيج العصب البصري
B) تشبه الأورام الدبقية الدماغية من حيث مظهرها
C) يمتد أن يمتد الورم إلى العصب البصري المقابل
D) يظهر الورم غالبا عند الكبار رغم أنه يمكن أن يصيب الأطفال",
285,MedGemma,access_gap,1,0,A,A,C,"The teres major muscle originates from: (2017 Additional)
A) The inferior lateral border of the scapula.

B) The inferior border of the scapular spine.

C) The subscapular fossa of the scapula.

D) The subspinal fossa of the scapula.

E) The superior lateral border of the scapula.","تنشأ العضلة المدورة الكبيرة من : (2017 إضافية)
A) أسفل الحافة الوحشية لعظم لوح الكتف.
B) الحافة السفلية لشوك الكتف.
C) الحفرة تحت الكتفية لعظم اللوح.
D) الحفرة تحت الشوكية لعظم اللوح.
E) أعلى الحافة الوحشية لعظم اللوح.",
1313,MedGemma,access_gap,1,0,C,C,B,"Creatinine concentration increases when kidney function is impaired by:
A) 0.2
B) 0.35
C) >50%
D) 0.1","يرتفع تركيز الكرياتينين عند إصابة الوظيفة الكلوية بنسبة:
A) 0.2
B) 0.35
C) %50 >
D) 0.1",
2435,MedGemma,access_gap,1,0,D,D,A,"Acoustic impedance: (False)
A) is greatest in bone tissue.

B) is smallest in the lungs.

C) is lower in adipose tissue than in the lungs.

D) Adipose tissue has higher impedance than muscle.","إن الممانعة الصوتية : (الخطأ)
A) تكون أكبر ما يمكن في النسج العظمية .
B) أصغر ما يمكن في الرئتين .
C) وتكون في النسيج الشحمي أخفض منها في الرئتين .
D) ممانعة النسيج الشحمي أعلى منها في العضلات.",
4739,MedGemma,access_gap,1,0,A,A,B,"A second type of error is:
A) The error of accepting a hypothesis when it is false
B) The error of rejecting a hypothesis when it is true
C) The error of rejecting a hypothesis when it is false
D) The error of rejecting a hypothesis when it is true","الخطأ من النوع الثاني هو :
A) الخطأ الناجم عن قبول الفرضية فيما هي خاطئة
B) الخطأ الناجم عن رفض الفرضية فيما هي صحيحة
C) الخطأ الناجم عن رفض الفرضية فيما هي خاطئة
D) الخطأ الناجم عن رفض الفرضية فيما هي صحيحة",
3202,MedGemma,access_gap,1,0,D,D,E,"In Guillain-Barré syndrome, all of the following are true EXCEPT:

A) The majority of cases are demyelinating, not axonal.
B) Axonal GBS is often associated with Campylobacter infection.
C) It is usually responsive to treatment because it is demyelinating, except in some cases.
D) The hallmark is that neuropathy begins from the top down.
E) Guillain-Barré syndrome is ruled out if tendon reflexes are pronounced.","في متلازمة غيلان باريه كل مايلي صحيح ماعدا:
A) غالبية الحالات هي مزيلة للنخاعين وليست محوارية
B) غالبا ما ترتبط الإصابة ب GBS المحوارية بالكامبيلوباكتر
C) عادة هو مستجيب للعلاج لأنه مزيل للنخاعين باستثناء بعض الحالات
D) السمة المميزة هي بدء اعتلال الأعصاب من الأعلي لإلي الأسفل
E) يستبعد غيلان باريه في حال اشتداد المنعكسات الوترية",
2437,MedGemma,access_gap,1,0,C,C,B,"Various diseases can be diagnosed using ultrasound waves with frequencies of the following order:
A) 1 Hz
B) 20,000 Hz
C) Hz
D) Hz","يمكن تشخيص الأمراض المختلفة بالأمواج فوق الصوتية والتي تواترها من مرتبة :
A) A هرتز
B) 20000 هرتز
C) هرتز
D) هرتز",
771,MedGemma,access_gap,1,0,D,D,A,"Jaundice:
A) is the presence of a large amount of bilirubin in the blood.
B) It results from the failure to excrete conjugated bilirubin.
C) It results from the failure to excrete unconjugated bilirubin.
D) All of the above are correct.","اليرقان jaundice :
A) هو وجود كمية كبيرة من الصفراء في الدم
B) ينتج عن عدم إفراز البيلروبين المرتبط.
C) ينتج عن عدم إفراز البيلروبين غير المرتبط
D) كل ما سبق صحيح.",
4206,MedGemma,access_gap,1,0,A,A,B,"The main neurotransmitter released by the postsynaptic fibers is:
A) Acetylcholine
B) Norepinephrine
C) Serotonin
D) Enkephalin","الناقل العصبي الرئيسي الذي تحرره الالياف بعد العقدية الودية:
A) الاستيل كولين
B) النورادرينالين
C) السيروتونين
D) الانكيفالين",
3599,MedGemma,access_gap,1,0,C,C,A,"The Kay-Zerlech ring is seen in patients with:
A) Syphilis
B) AIDS
C) Wilson's disease
D) Vitamin A deficiency
E) Herpes zoster","تشاهد حلقة كاي زر- فليشر عند المرضى المصابين ب :
A) الزهري
B) الإيدز
C) داء ويلسون
D) عوز فيتامين A
E) الحلأ النطاقي",
709,MedGemma,access_gap,1,0,B,B,A,"Which of the following is a facet of the clavicle with a longitudinal groove:
A) Upper facet
B) Lower facet
C) Upper and lower facet
D) All of the above are incorrect",". وجه من عظم الترقوة عليه ميزابة طولانية:
A) الوجه العلوي
B) الوجه السفلي
C) الوجه العلوي والسفلي
D) كل ماسبق خطأ",
3932,MedGemma,access_gap,1,0,D,D,C,"Inhibitors of red blood cell formation:
A) Progesterone
B) Testosterone
C) Estrogen
D) Both A and C","مثبطات لتكوين الكرية الحمراء:
A) البروجسترون
B) التستسترون
C) الاستروجين
D) كل من C,A",
1848,MedGemma,access_gap,1,0,C,C,A,"C-C is:

A) The strongest bond with the greatest energy storage capacity.

B) The strongest bond with the least energy storage capacity.

C) The weakest bond with the greatest energy storage capacity.

D) The weakest bond with the least energy storage capacity.","C-C هي :
A) أقوى الروابط وأكثرها خزناً للطاقة .
B) أقوى الروابط وأقلها خزناً للطاقة لطاقة .
C) أضعف الروابط وأكثرها خزناً للطاقة .
D) أضعف الروابط وأضعفها خزناً للطاقة .",
2839,MedGemma,access_gap,1,0,A,A,C,"Stress is longitudinal when the force is:
A) parallel to the surface
B) oblique to the surface
C) perpendicular to the surface
D) applied to the surface","يكون الاجهاد طولانيا عندما تكون القوة :
A) موازية للسطح
B) مائلة عن السطح
C) عمودية على لسطح
D) متطبقة على السطح",
1817,MedGemma,access_gap,1,0,C,C,B,"The two nucleotide chains are linked together by:
A) Phosphorus bonds.

B) Phosphodiester bonds.

C) Hydrogen bonds.

D) Glycoside bonds.","ترتبط سلسلتا عديدي النكليوتيد مع بعضهما البعض بواسطة روابط:
A) فوسفورية.
B) فوسفودي استر.
C) هيدروجينية.
D) غليكوزيدية",
2680,MedGemma,access_gap,1,0,D,D,A,"Fluorescent dyes are colorless and emit light when exposed to: ........
A) Red UV
B) Blue
C) Blue
D) Blue UV","الأصبغة المتفلورة عديمة اللون تصدر الضوء ....... عندما تخضع للـ : ........
A) الأحمرUV _
B) الأزرق _
C) الازرق _
D) مالأزرق _ UV",
4703,MedGemma,access_gap,1,0,C,C,A,"In a statistical statement given in a frequency table, if the relative frequency of class IV is 20%, then the angle of the class IV sector is:
A) A100 degrees
B) B60 degrees
C) C72 degrees
D) D70 degrees","في بيان احصائي معطى بجدول تكراري, اذا كان التكرار النسبي للفئة الرابعة هو 20% فإن زاوية قطاع الفئة الرابعة تكون:
A) A100 درجة
B) B60 درجة
C) C72درجة
D) D70 درجة",
4524,MedGemma,access_gap,1,0,A,A,B,"Given that x represents the number of successes in a single Bernoulli experiment, then x has a distribution that is:
A) Bernoullian
B) Binomial
C) Bilateral
D) All of the above","باعتبار x يدل على عدد مرات النجاح في تجربة برنولية مكررة مرة واحدة فإن x له توزيع:
A) برنولي
B) حداني
C) ثنائي
D) كل ما سبق صحيح",
2822,MedGemma,access_gap,1,0,C,C,B,"The repetition rate in a pulsed system is approximately ....... the number of times each ultrasonic pulse is approximately ....... at a frequency .......

A) 1MHz - 0.8-1KHz
B) 3MHz 0.8-2KHz
C) 3MHz - 0.7-1KHz
D) 3MHz - 0.7-2KHz","بقدر معدل التكرار في النظام النبضي بنحو........دة كل نبضة فوق صوتية نحو.......... عند التواتر .......
A) 1MHz -0.8-1KHz
B) 3MHz 0.8-2KHz
C) 3MHz-0.7-1KHz
D) 3MHz-0.7-2KHz",
492,MedGemma,access_gap,1,0,D,D,A,"The following are true about squamous metaplasia:

A) It is the transformation of the respiratory epithelium into simple squamous epithelium.
B) It is preceded by a lack of cilia in the epithelial cells.
C) It is followed by the formation of precancerous tissue.

D) It is the transformation of the respiratory epithelium into stratified squamous epithelium.","مايلي صحيحي عن الحؤول الحرشفي : عدا squamous metaplasia
A) هو تحول الظهارة التنفسية إلى بسيطة حرشفية
B) يسبقه انعدام في حركة اهداب خلايا الظهارة
C) يتبعه تشكل نسيج ما قبل سرطاني.
D) هو تحول الظهارة التنفسية إلى مطبقة حرشفية",
3791,MedGemma,access_gap,1,0,E,E,D,"If a young man intentionally ingests three ampoules of pancuronium orally, the following are expected:
A) Paralysis of the eyelid muscles
B) Paralysis of the facial and jaw muscles
C) Paralysis of the respiratory chest muscles
D) All of the above
E) No paralysis","تناول شاب بقصد الانتحار ثلاث أمبولات بانكورونيوم عن طريق الفم من المتوقع أن يحدث له :
A) شلل عضلات الأجفان
B) شلل عضلات الوجه و الفكين
C) شلل عضلات الصدر التنفسية
D) كل ماسبق صحيح
E) أن لا يحدث لديه أي شلل",
4915,MedGemma,access_gap,1,0,E,E,C,"A young, postpartum woman presented with acute lower abdominal pain one hour prior. All of the following are considered in the differential diagnosis except:

A) Ovarian thrombosis.

B) Ovarian cyst torsion.

C) Subobstructive bowel syndrome.

D) Acute appendicitis.

E) Biliary colic.","مريضة شابة نفساء في الأسبوع، راجعت بألم بطني سفلي حاد منذ ساعة فكل ما يلي يدخل بالتشخيص التفريقي ما عدا:
A) خثار مبيضي.
B) انفتال كيسة مبيض.
C) نوب تحت انسداد معوي.
D) التهاب الزائدة الدودية الحاد.
E) قولنج مراري.",
3604,MedGemma,access_gap,1,0,A,A,D,"None of the following conditions ever cause a decrease in visual acuity:
A) Preseptal cellulitis
B) Bacterial orbital cellulitis
C) Orbital pseudotumor
D) Malignant exophthalmos","أحد الحالات التالية لا يسبب ابدأ تدني في حدة البصر:
A) التهاب الهلل ما قبل الحاجز
B) التهاب هلل الحجاج الجرثومي
C) الورم الكاذب في الحجاج
D) الجحوظ الدرقي الخبيث",
3450,MedGemma,access_gap,1,0,E,E,C,"The lens embryonically:
A) The lens originates from the mesoderm
B) The lens becomes encapsulated in the second month of embryonic development
C) The follicle separates in the third month of embryonic development
D) It differentiates in the sixth month of embryonic development
E) It differentiates before birth","العدسة جنينيا:
A) تنشأ العدسة من الطبقة المتوسطة
B) تتغمد العدسة في الشهر الجنيني الثاني
C) ينفصل الحويصل في الشهر الجنيني الثالث
D) تتمايز في الشهر الجنيني السادس
E) تتمايز قبل الولادة",
918,MedGemma,access_gap,1,0,A,A,B,"The upper part of the skull vault is occupied by:
A) the parietal bone
B) the frontal bone
C) the occipital bone
D) the sphenoid bone","يشغل الجزء العلوي من قبة القحف
A) العظم الجداري
B) العظم الجبهي
C) العظم القذالي
D) العظم الوتدي",
1810,MedGemma,access_gap,1,0,B,B,A,"In the passive inducible regulatory mechanism:

A) The inducer activates the effector and induces transcription.

B) Transcription is induced in the presence of the inducer.

C) Transcription is inhibited in the presence of Tamim al-Kadhim.

D) Transcription is induced in the presence of al-Kadhim and Tamim al-Kadhim.","في الألية المنظمة المحرضة السلبية:
A) يقوم المحرض بتنشيط المفعل وتحريض الانتساخ.
B) يحرض الانتساخ بوجود المحرض.
C) يثبط الانتساخ بوجود تميم الكاظم.
D) يحرض الانتساخ بوجود الكاظم وتميم الكاظم.",
4290,MedGemma,access_gap,1,0,B,B,D,"Some uses of acetylcholinesterase inhibitors include:

A) Mustard gas.

B) Physostigmine for treating glaucoma.

C) Neostigmine for treating blindness.

D) All of the above are correct.","من استخدامات مضادات انزيم الاستيل كولين استيراز :
A) غاز الخردل.
B) الفيزوستيغماين لعلاج الزرق.
C) النيوستيغماين لعلاج العمى.
D) كل ما سبق صحيح.",
4161,MedGemma,access_gap,1,0,B,B,A,"The sympathetic nervous system does not:
A) work in cases of stress, fear, and hypoglycemia
B) reduce metabolic rates
C) enhance the effectiveness of vascular systems
D) increase blood flow to skeletal muscles during exercise","لا يعمل الجهاز الودي:
A) في حالات الكروب والخوف ونقص السكر
B) علي خفض معدلات الاستقلاب
C) علي تعزيز فعاليات اجهزة الامداد
D) زيادة جريان الدم محو العضلات الهيكلية اثناء التمرين",
1458,MedGemma,access_gap,1,0,B,B,A,"The compound below is called: A) Cyclohexane
B) Benzene
C) Methylaryl
D) Halogen","المركب في الاسفل يدعي:
A) حلقي الهسكان
B) البنزن
C) ميتل اريل
D) هالوجين",
1204,MedGemma,access_gap,1,0,E,E,A,"The following anesthetics are characterized by immediate onset and rapid recovery:
A) Nitrous oxide
B) Halothane
C) Isoflurane
D) Sevoflurane
E) Desflurane","يتميز المخدر التالي بالمباشرة والصحو السريعين
A) النايتروس اوكسايد
B) الهالوثان
C) الايزوفلوران
D) السيفوفلوران
E) الديسفلوران",
160,MedGemma,access_gap,1,0,E,E,B,"The following structures are located in the posterior triangle of the neck except:
A) Dorsal artery
B) Hypotrophic artery
C) Suprascapular nerve
D) Cervical plexus
E) Loop ventricle","تتواجد العناصر التاليه فى المثلث الخلفى للعنق ما عدا:
A) شريان ظهر الكتف
B) الشريان الغذائى
C) عصب فوق الكتف
D) الضفيرة الرقبية
E) العروة القبيه",
1929,MedGemma,access_gap,1,0,C,C,B,"It produces a chemically inert molecule.
A) It is found in large quantities in cell membranes.
B) The highest concentration of cholesterol is found in the cell membranes of:
C) Adrenal cells.
D) Alveolar cells.","تعطي جزيئا خاملا كيميائيا
A) توجد بكميات كبيرة في الأغشية الخلوية
B) توجد أعلى نسبة كوليسترول في أغشية خلايا
C) الكظر
D) الخلية السنخية",
622,MedGemma,access_gap,1,0,D,D,A,"Injury to the radial nerve trunk leads to: (2007 First Edition)
A) Carpal flexor palsy.
B) Biscephaly.

C) Sensory loss in the medial dorsum of the hand.

D) All of the above are incorrect.","تؤدي إصابة جذع العصب الكعبري إلى: (2007 أولى(
A) شلل مثنيات الرسغ .
B) شلل ثنائية الرؤوس العضدية .
C) فقدان حسي في القسم الأنسي لظهر اليد .
D) كل ما سبق خطأ .",
204,MedGemma,access_gap,1,0,A,A,D,"All of the following are borders of the humerus except:
A) Posterior
B) Medial
C) Lateral
D) Anterior","كل ما يلي حواف العضد عدا:
A) خلفية
B) انسية
C) وحشية
D) أمامية",
377,MedGemma,access_gap,1,0,B,B,A,"The stomach's main blood supply comes from:
A) Branches of the superior mesenteric artery
B) Branches of the celiac trunk
C) Branches of the inferior mesenteric artery
D) Branches that come directly from the aorta",". تاتي التروية الرئيسية للمعدة من
A) فروع الشريان المساريقي العلوي
B) فروع الجذع الزلاقي
C) فروع شريان المساريقي السفلي
D) فروع تاتي من الابهر مباشرة",
505,MedGemma,access_gap,1,0,D,D,B,"The following nerves travel through the internal auditory canal:
A) Seventh cranial nerve
B) Eighth cranial nerve
C) Ninth cranial nerve
D) A+B","يسير ضمن مسم السمع الباطن:
A) العصب السابع
B) العصب الثامن
C) العصب التاسع
D) A+B",
131,MedGemma,access_gap,1,0,B,B,A,"The Achilles tendon muscles include all of the following except:
A) Biceps femoris
B) Quadriceps femoris
C) Semitendinosus
D) Semimembranosus","العضلات العرقوبية تشمل ما يلي عدا:
A) ذات الرأسين الفخذية
B) رباعية الرؤوس الفخذية
C) نصف الوترية
D) نصف الغشائية",
3558,MedGemma,access_gap,1,0,A,A,B,"The following bacteria are most commonly encountered in bacterial conjunctivitis:
A) Staphylococcus aureus
B) Staphylococcus albicans
C) Morax-Axenfield bacillus
D) Haemophilus influenzae
E) Corynebacterium non-diphtheriae","أكثر الجراثيم التالية مصادفة في التهاب الملتحمة الجرثومي:
A) المكورات العنقودية المذهبة
B) المكورات العنقودية البيضاء
C) عصيات Morax - Axenfield
D) المستديمات النزلية
E) الوتديات غير الخناقية",
3538,MedGemma,access_gap,1,0,E,E,B,"Kaiser-Fleicher ring in the cornea:
A) Located in the central part of the cornea
B) Composed of iron deposits
C) Dark silver in color
D) Severely affects visual acuity
E) Peripheral and does not affect visual acuity","حلقة كايسر – فليشر Kaiser Fleicher في القرنية:
A) توجد في القسم المركزي للقرنية
B) تتكون من ترسبات الحديد
C) لونها فضي غامق
D) تؤثر بشدة على القدرة البصرية
E) محيطية ولا تؤثر على القدرة البصرية",
718,MedGemma,access_gap,1,0,A,A,C,"All of the following are secretions of the fascial region of the adrenal gland except:
A) ACTH
B) Androgen
C) Estrogen
D) Corticosterone","كل ما يلي من مفرزات المنطقة الحزمية في الكظر ماعدا :
A) ACTH
B) أندروجين
C) استيروجين
D) الكورتيكوستيرون",
4,MedGemma,access_gap,1,0,B,B,D,"A nerve that transmits taste sensation from the back third of the tongue:
A) Seventh
B) Ninth
C) Tenth
D) Fifth","عصب ينقل إحساس الذوق من ثلث اللسان الخلفي :
A) السابع
B) التاسع
C) العاشر
D) الخامس",
4398,MedGemma,access_gap,1,0,C,C,A,"The number of red blood cells decreases while their size remains normal with a deficiency of:
A) Vitamin B12
B) Iron
C) Erythropoietin
D) Folic acid","ينقص عدد الكريات الحمر ويبقى حجمها طبيعي بنقص:
A) الفيتامين B12
B) الحديد
C) الاريتروبيوتين
D) حمض الفوليك",
2734,MedGemma,access_gap,1,0,C,C,D,"In the case of monochromatic radiation, the intensity is:
A) proportional to the number of electrons
B) proportional to the wavelength
C) proportional to the number of photons
D) proportional to the frequency","تكون الشدة في حالة الاشعاع وحيد اللون :
A) متناسبة مع عدد الالكترونيات
B) متناسبة مع الطول الموجي
C) متناسبة مع عدد الفوتونات
D) متناسبة مع التواتر",
4650,MedGemma,access_gap,1,0,B,B,A,"If the population size is 250, the sample size is 50, and the sample variance is 25, then the estimated variance of the sample mean x is:
A) 0.08
B) 0.4
C) 2
D) 4","إذا كان حجم المجتمع 250 وحجم العينة 50 وتباينها 25 فإن تقدير تباين متوسط العينة x يساوي:
A) 0.08
B) 0.4
C) 2
D) 4",
1038,MedGemma,access_gap,1,0,D,D,C,"The largest nerve in the body is: A) Trigeminal nerve
B) Ulnar nerve
C) Vagus nerve
D) Sciatic nerve","أكبر أعصاب الجسم هو :
A) مثلث القوائم
B) الزندي
C) المبهم
D) الوركي",
1634,MedGemma,access_gap,1,0,D,D,A,"A 20-year-old patient presented with general fatigue, exhaustion, and persistent pallor, along with recurrent painful sores. Blood tests revealed low hemoglobin levels and elevated unconjugated biproprien. Hemoglobin electrophoresis showed that 90% of his hemoglobin was HbS. The mean lifespan of his red blood cells was:
A) 120 days
B) 200 days
C) 100 days
D) 20 days","* مريض عمره 20 سنة يشكو من تعب عام وإرهاق وشحوب دائم في الوجه مع حدوث ندبة ألمية متكررة وبإجراء الاختبارات الكيميائية، كانت قيمة خضاب الدم منخفضة مع ارتفاع في البيبروبين غير المقترن، وبإجراء الحجلان الكهربائي للخضاب فكان 90% من خضابه هو من النوع Hbs متوسط عمر الكرية الحمراء لدى هذا المريض:
A) 120 يوم
B) 200 يوم
C) 100 يوم
D) 20 يزم",
4503,MedGemma,access_gap,1,0,C,C,A,"If a patient is admitted on a day and discharged on the same day, the day is counted as: A) Admission
B) Discharge
C) Length of stay
D) Other","إذا قبل المريض في يوم وتخرج في نفسه يحتسب يوم:
A) دخول
B) خروج
C) مدة استشفاء
D) غير ذلك",
2846,MedGemma,access_gap,1,0,D,D,B,"The spectrum of erythematous effects:
A) Redness of the skin due to radiation.

B) The change in the effect of light on the cornea and skin of humans as a function of wavelength.

C) The rate of physiological activity as a function of the wavelength of light.

D) All of the above are true.","طيف الأثر الحمامي:
A) احمرار البشرة بسبب الإشعاع.
B) تغير تأثير الضوء في قرنية وبشرة الإنسان بتابعية الطول الموجي.
C) معدل النشاط الفيزيولوجي بدلالة طول موجة الضوء.
D) كل ما سبق صحيح.",
3326,MedGemma,access_gap,1,0,C,C,B,"The golden-eyed protozoan Clarysop is a vector for:
A) Bancroftianus
B) Filiformis
C) Loa ova
D) Lesser burnt caterpillar
E) Trypanosoma cruzi","النيابة ذهبية العيون Clarysop هي ثوي ناقل ل
A) الفخرية البنكروفتية
B) كلابية الذنب الملتوية
C) اللو الوا
D) المحروقة الصغيرة
E) المثقبية الكروزية",
1606,MedGemma,access_gap,1,0,A,A,D,"Chymotrypsin, except:
A) is secreted as chymotrypsin
B) exists in two forms
C) chymotrypsinogen digests peptide bonds containing a carboxyl group of aromatic amino acids
D) optimum pH is between 7 and 8
E) hydrolysis products are free amino acids and oligopeptides","الكيموتريسين ماعدا:
A) يفرز بشكل كيموتريسين
B) يوجد شكلان للكيموتريسين
C) يهضم الكيموتربسينوجين الروابط الببتيدية الحاوية على زمرة كربوكسيلية تابعة للحموض الأمينية العطرية
D) PH المثلى بين ال ٧ وال ۸
E) نواتج الحلمهة هي الحموض الأمينية الحرة وقليلة الببتيد",
3071,MedGemma,access_gap,1,0,A,A,D,"In a patient with a head injury and brain detachment, the Glasgow Coma Scale has:
A) 3
B) 4
C) 5
D) 6
E) 7","عند مريض رض الرأس ولديه فصل دماغ يكون سلم غلاسكو لديه
A) 3
B) 4
C) 5
D) 6
E) 7",
3826,MedGemma,access_gap,1,0,B,B,A,"Factor III with Ca leads to:
A) Negative feedback to thrombin.

B) Positive feedback to thrombin.

C) Activation of factor VI.

D) Inhibition of coagulation pathways.","العامل ٣ مع ca يؤدي الى :
A) تلقيم راجع سلبي للثرومبين.
B) تلقيم راجع إيجابي للثرومبين.
C) تنشيط العامل ال ٦.
D) تثبيط سبل التخثر.",
