id,model,quadrant,en_correct,ar_correct,ground_truth,prediction_english,prediction_arabic,input_english,input_arabic,Level
4314,ALLaM 7B,both_correct,1,1,D,D,D,"اثناء الزفير :
A) يسعد الحجاب للأعلى
B) ينقص القطر الطولاني لجوف الصدر
C) تنخفض الأضلاع
D) كل ما سبق صحيح","During exhalation: A) The diaphragm rises
B) The longitudinal diameter of the thoracic cavity decreases
C) The ribs descend
D) All of the above are true",
2338,ALLaM 7B,both_correct,1,1,B,B,B,"الذي يعطى لأشعة غاما مصدرا آخر للأشعة السينية التي يمكن أن تكون مفيدة وطاقتها قريبة من طاقة أشعة غاما الأصلية بحيث يمكن عندها من أشعة واحدة هو :
A) التحول الخارجي
B) التحول الداخلي
C) الفلورة
D) بإصدار البوزترنات","The source of gamma rays that provides another source of potentially useful X-rays, with energies close to those of the original gamma rays, is: A) External transformation
B) Internal transformation
C) Fluorescence
D) Positron emission",
4954,ALLaM 7B,both_correct,1,1,D,D,D,"3. راجع مريض بعمر 70 سنة دون سوابق جراحية بألم -بطني متقطع منذ أسبوع وتوسع بطني وإقياء مستمر منذ يوم، بفحص المريض لا توجد فتوق مع تعداد 3000 كرية بيضاء / مم ما هي الخطوة التالية؟
A) 1. مراقبة 24 ساعة أخرى.
B) 2. إجراء تنظير هضمي علوي.
C) 3. فتح بطن عاجل.
D) 4. إجراء (CT) التصوير الطبقي المحوسب للبطن.
E) 5. إجراء تحليل CEA","3. A 70-year-old patient with no prior surgical history presents with intermittent abdominal pain for one week, abdominal distension, and persistent vomiting for one day. On examination, no hernias are found, and the white blood cell count is 3000/mm³. What is the next step?

A) 1. Observe for another 24 hours.

B) 2. Perform an upper endoscopy.

C) 3. Perform an emergency laparotomy.

D) 4. Perform a CT scan of the abdomen.

E) 5. Perform a CEA test.",
2905,ALLaM 7B,both_correct,1,1,D,D,D,"إن الأشعة السينية المنتثرة عن الجسم البشري التي تبلغ الفلم :
A) تزيد من التشويش الخلفية.
B) تضعف تباين الصورة الشعاعية.
C) تقلل من كمية المعلومات التي تحويها الصورة.
D) كل ما سبق صحيح.","X-rays scattered from the human body and reaching the film:
A) Increase background noise.

B) Reduce the contrast of the radiographic image.

C) Decrease the amount of information contained in the image.

D) All of the above are true.",
1358,ALLaM 7B,both_correct,1,1,B,B,B,"من الحموض الأمينية (المشحونة سلبا):
A) أرجنين
B) اسباريتك
C) ألانين
D) غليسين","Of the amino acids (negatively charged):
A) Arginine
B) Aspartic Acid
C) Alanine
D) Glycine",
2819,ALLaM 7B,access_gap,1,0,A,A,B,"لو أخذنا في نموذج دور L=0سيعني هذا أن الالكترون يتحرك بحركة ............ على طول خط مستقيم يعبر النواة وهي صورة غير مقبولة فيرد بأننا للإلكترون :
A) اهتزازية
B) دورانية
C) A+B
D) كل ما سبق صحيح","If we adopt the L=0 period model, this would mean that the electron moves in a ............ motion along a straight line passing through the nucleus, which is unacceptable. Therefore, we respond that the electron's motion is:
A) Vibratory
B) Rotational
C) A+B
D) All of the above are correct",
1263,ALLaM 7B,access_gap,1,0,D,D,C,"تبلغ تراكيز الباربيتورات القلبية والدماغية مستويات أعلى )عند إعطاء نفس الجرعة مقارنة مع الحالات الطبيعية( في الحالات التاليةما عدا:
A) حالة صدمة نقص الحجم
B) تشمع الكبد
C) الحماض
D) الأمراض التنفسية المزمنة
E) نقص ألبومين المصل","Cardiac and cerebral barbiturate concentrations are higher (at the same dose compared to normal) in the following conditions except:
A) Hypovolemic shock
B) Liver cirrhosis
C) Acidosis
D) Chronic respiratory diseases
E) Hypoalbuminemia",
3514,ALLaM 7B,access_gap,1,0,B,B,A,"الجدار العلوي للحجاج:
A) يتشكل من العظم الجبهي
B) يتشكل من العظم الجبهي والجناح الصغير للعظم الوتدي
C) تأنيه يؤدي إلى جحوظ غير نابض
D) هو أرق وأضعف جدران الحجاج
E) معرض للرضوض أكثر من باقي الجدران","The superior wall of the orbit:
A) is formed by the frontal bone
B) is formed by the frontal bone and the lesser wing of the sphenoid bone
C) Its engorgement leads to non-pulsating exophthalmos
D) It is the thinnest and weakest of the orbital walls
E) It is more susceptible to trauma than the other walls",
4100,ALLaM 7B,access_gap,1,0,A,A,B,"تقوم الأليات التالية بتنظيم معدل الترشيح الكبيبي عدا:
A) زيادة نسبة النفرونات القشرية إلى النفرونات اللّبية
B) توسع الشرينات الواردة
C) تضيق الشرينات الواردة
D) تقبّض العضلات الملساء للأوعية الكلوية عند زيادة جريان الدم فيها","The following mechanisms regulate the glomerular filtration rate (GFR):
A) Increased ratio of cortical to medullary nephrons
B) Dilation of afferent arterioles
C) Constriction of afferent arterioles
D) Contraction of the smooth muscle of renal vessels in response to increased blood flow.",
313,ALLaM 7B,access_gap,1,0,B,B,A,"تشمل عضلات ضرة اليد عدا:
A) مبعدة الخنصر
B) مقربة الخنصر
C) قابضة الخنصر القصيرة
D) مبعدة الخنصر","The muscles of the hand include, but are not limited to:
A) Abductor digitorum
B) Adductor digitorum
C) Flexor digitorum brevis
D) Abductor digitorum",
1527,ALLaM 7B,access_gap,1,0,C,C,A,"في أنواع المورثات (الجينات): (الخطأ)
A) المورثات الخدمية House Keeping.
B) المورثات المتخصصة Specific.
C) تعمل المورثات الخدمية بشكل متقطع.
D) تعمل المورثات التخصصية في أوقات معينة.","In the types of genes: (Incorrect)
A) Housekeeping genes.

B) Specific genes.

C) Housekeeping genes function intermittently.

D) Specific genes function at specific times.",
2692,ALLaM 7B,access_gap,1,0,C,C,D,"الظاهرة التي تترك النواة في حالة شبه مستقرة فينتج عنها إصدار فوتون غاما تدعى :
A) الإنشطار
B) الإندماج
C) الأسر الإلكتروني
D) كل ما سبق صحيح","The phenomenon that leaves the nucleus in a semi-stable state and results in the emission of a gamma photon is called:
A) Fission
B) Fusion
C) Electron capture
D) All of the above",
763,ALLaM 7B,access_gap,1,0,C,C,D,"اختر الاجابة الخاطئة :
A) نقص الانزيمات الحالة للسكريات عند الإنسان يسبب اضطرابات هضمية.
B) هذا النقص يكون احيانا ذو منشأ وراثي.
C) متلازمة سوء الامتصاص تحدث نتيجة ضمور مخاطية المعدة.
D) كل ماسبق صحيح.","Choose the incorrect answer:
A) A deficiency in glucose-digesting enzymes in humans causes digestive disorders.

B) This deficiency is sometimes of genetic origin.

C) Malabsorption syndrome occurs as a result of atrophy of the gastric mucosa.

D) All of the above are correct.",
3512,ALLaM 7B,access_gap,1,0,D,D,C,"يحدث فيض الدمع Epiphora بسبب:
A) زيادة إفراز الدمع الأساسي
B) تخريش الملتحمة
C) نقص إفراز أساسي مع زيادة إفراز انعكاسي
D) نقص في التصريف
E) لا شيء مما ذكر","Epiphora occurs due to:
A) Increased basal tear production
B) Conjunctival irritation
C) Decreased basal production with increased reflex tear production
D) Inadequate drainage
E) None of the above",
2700,ALLaM 7B,access_gap,1,0,B,B,A,"زاوية الورود التي يكون الضوء المنعكس عندها مستقطبا كليا هي :
A) الزاوية الحرجة
B) زاوية بروستو
C) الزاوية الخشنة
D) A,B","The angle of incidence at which reflected light is totally polarized is:
A) Critical angle
B) Prostow angle
C) Rough angle
D) A,B",
4831,ALLaM 7B,access_gap,1,0,C,C,D,"عينة مؤلفة من 36 مريض كان متوسط أيام الشفاء من هذا المرض 4 أيام وبانحراف معياري 0,5يوم فإن حجم العينة المناسب بمستوى ثقة 95% وبخطأ لا يتجاوز 0,05حيث القيمة الجدولية ل Z =1,96 هو:
A) 400
B) 380
C) 585
D) 500","A sample of 36 patients with a mean recovery time of 4 days and a standard deviation of 0.5 days has an appropriate sample size at a 95% confidence level and an error of less than 0.05, where the tabulated Z-value is 1.96, of which:
A) 400
B) 380
C) 585
D) 500",
406,ALLaM 7B,access_gap,1,0,B,B,A,"المجاورات الأمامي للكلية اليسرى كل مما يلي عدا:
A) المعدة.
B) العفج.
C) الطحال.
D) المعثكلة.
E) الكولون النازل.","The anterior adducts of the left kidney are all except:

A) Stomach.

B) Duodenum.

C) Spleen.

D) Pancreas.

E) Descending colon.",
4538,ALLaM 7B,access_gap,1,0,D,D,C,"الصحيح عن المنحني التكراري:
A) النقاط على ox تمثل قياساً
B) النقاط على oy تمثل تواتر القياس
C) النقاط على oy تمثل تكرار ظهور القياس في مجتمع
D) كل ما سبق صحيح","The correct answer regarding the frequency curve is:
A) The points on ox represent a measurement
B) The points on oy represent the measurement frequency
C) The points on oy represent the frequency of the measurement occurring in a population
D) All of the above are correct",
2149,ALLaM 7B,access_gap,1,0,B,B,A,"كل ما يلي صحيح عن العنصر الانتقالي 1 Line ما عدا:
A) قادرة على الانتقال كونها ترمزّ إنزيمات تمتلك فعالية النوكلياز الداخلية
B) قادرة على الانتقال كونها ترمزّ إنزيمات تمتلك فعالية المنتسخة العكسية
C) تتوضع بشكل رئيسي في مناطق الكروماتين المغاير
D) تؤدي دور في تشكيل الجينات الكاذبة","All of the following are true about the transition element Line 1 EXCEPT:
A) It is transposable because it encodes enzymes with endogenous nuclease activity.
B) It is transposable because it encodes enzymes with reverse transcriptase activity.
C) It is primarily located in heterochromatin regions.
D) It plays a role in pseudogenesis.",
3111,ALLaM 7B,access_gap,1,0,A,A,C,"كل ما يلي يخفض ضغط معصرة المريء السفلية ما عدا:
A) زيادة حموضة المعدة.
B) التدخين.
C) الكافئين.
D) الطعام الدسم.","All of the following lower esophageal sphincter pressure except:

A) Increased stomach acid.

B) Smoking.

C) Caffeine.

D) Fatty foods.",
2085,ALLaM 7B,access_gap,1,0,D,D,C,"البروتينات التي تهضم في الجسيمات المفككة للبروتين عدا
A) البروتين ذو فترة الحياة القصيرة جدا
B) البروتينات الطافرة
C) البروتينات الفيروسية
D) بروتينات الجملة الغشائية الداخلية","Proteins digested in protein-dissociated particles, except:
A) Very short-lived proteins
B) Mutant proteins
C) Viral proteins
D) Endomembranous proteins",
2942,ALLaM 7B,access_gap,1,0,C,C,B,"اشعاع التيراهرتز يقع بين :
A) تحت احمر البعيد والامواج فوق البنفسجية
B) المرئي وتحت الأحمر البعيد
C) تحت الأحمر البعيد والامواج المكروبة
D) كل ما سبق خاطئ","Terahertz radiation lies between:
A) Far-infrared and ultraviolet waves
B) Visible and far-infrared waves
C) Far-infrared and microwave waves
D) All of the above are incorrect",
724,ALLaM 7B,access_gap,1,0,B,B,A,"اي من الخلايا الآتية في الظهارة التنفسية تعد
A) الخلايا الكأسية
B) الخلايا الفرشاتية.
C) خلايا كولشيسكي.
D) الخلايا القاعدية.","Which of the following cells are found in the respiratory epithelium?

A) Goblet cells

B) Brush cells

C) Colchei cells

D) Basophils",
62,ALLaM 7B,access_gap,1,0,A,A,B,"في السبيل المعدي المعوي :
A) تناول الطعام =<تنغلق التفاغرات الشريانية الوريدية =<يزيد مرور الدم.
B) حالة الصوم=<تنغلق التفاغرات =<يزيد مرور الدم.
C) في تناول الطعام لا حاجة لمرور الدم.
D) كل ماسبق خطأ.","In the gastrointestinal tract:
A) Eating =<Arteriovenous anastomoses close =<Increased blood flow.

B) Fasting =<Anastomoses close =<Increased blood flow.

C) Eating does not require blood flow.

D) All of the above are incorrect.",
3085,ALLaM 7B,access_gap,1,0,E,E,D,"من صفات رضوض البطن المغلقة ما عدا:
A) انخفاض الضغط يلي تسرع النبض
B) يحدث انخفاض الهيماتوكريت بوقت متأخر
C) يشاهد ارتفاع الكريات البيضاء في الدم
D) الإحساس بالعطش
E) ارتفاع حرارة المصاب","Which of the following are characteristics of closed abdominal trauma except:
A) Hypotension following tachycardia
B) Delayed decrease in hematocrit
C) Elevated white blood cell count
D) Thirst
E) Fever",
4294,ALLaM 7B,access_gap,1,0,B,B,A,"يؤدي التأثير الحاصر غير المباشر تأثيره على الجهاز العصبي المستقل من خلال:
A) تثبيط مستقبلات الناقل العصبي
B) إنقاص فعالية العصبون قبل المشبكي
C) تنبيه إفراز ناقل عصبي مثبط من العصبون قبل المشبكي
D) زيادة نفوذية القنوات في العصبون بعد المشبك لشوارد البوتاسيوم","The indirect blocking effect exerts its influence on the autonomic nervous system through:
A) inhibition of neurotransmitter receptors
B) decreased presynaptic neuron activity
C) stimulation of inhibitory neurotransmitter release from the presynaptic neuron
D) increased permeability of postsynaptic neuronal channels to potassium ions",
4087,ALLaM 7B,access_gap,1,0,A,A,B,"تساهم الإنزيمات المعوية التالية بهضم السكريات عدا:
A) الإنتيروكيناز
B) السكراز
C) المالتاز
D) اللاكتاز","The following intestinal enzymes contribute to the digestion of sugars:
A) Enterokinase
B) Sucrase
C) Maltase
D) Lactase",
3824,ALLaM 7B,access_gap,1,0,D,D,B,"معدل الترشيح الكبيبي GFR
A) نستخدم الانولين لقياسه.
B) يعادل تقريبا تصفية الكرياتينين.
C) يبلغ حوالي ١٢٥ ملد.
D) كل ما سبق صحيح.","Glomerular filtration rate (GFR)
A) We use inulin to measure it.

B) It is approximately equivalent to creatinine clearance.

C) It is approximately 125 ml/min.

D) All of the above are correct.",
2758,ALLaM 7B,access_gap,1,0,B,B,A,"لحنى قضيب من الحديد يجب
A) تغير الذرات في مواقع معينة
B) تغير ترتيب الذرات
C) تكثيف الذرات في مواقع معينة
D) كل ما سبق صحيح","To bend an iron rod, the following must occur:
A) The atoms must change positions
B) The arrangement of the atoms must change
C) The atoms must be concentrated in specific positions
D) All of the above are correct",
2074,ALLaM 7B,access_gap,1,0,B,B,A,"تتواسط الارتباطات في التأثرات المتجانسة:
A) بروتينات عابرة للغشاء.
B) بروتينات متطابقة بنيوياً.
C) بروتينات مختلفة في التركيب الكيمائي.
D) السير وبروزيدات.","Bonding mediates homologous interactions between:
A) Transmembrane proteins.

B) Structurally identical proteins.

C) Chemically different proteins.

D) Seronegatives and prosides.",
4867,ALLaM 7B,access_gap,1,0,B,B,C,"يعاني مريض عمره 25 سنة من عدم ارتياح عام ونقصان في الوزن وترفع حروري وبراز ملطخ بالدم على نحو متقطع خلال الست أسابيع الأخيرة بعد عودته من شبه القارة الهندية حيث عمل هناك لمدة ستة أشهر. بالفحص السريري: كبدية مع مضض في الربع العلوي الأيمن وأظهر الإيكو جوفا ناقص الصدى الفص الكبدي الأيمن ذو حواف واضحة. ما هو التشخيص المحتمل؟
A) خراجة كبدية قيحية.
B) خراجة كبدية زحارية.
C) كيسة مائية كبدية.
D) التهاب كبد فيرسي.","A 25-year-old patient has presented with general malaise, weight loss, fever, and intermittent bloody stools over the past six weeks following his return from the Indian subcontinent, where he worked for six months. Clinical examination reveals hepatomegaly with tenderness in the right upper quadrant, and hypoechoic echocardiography shows a right hepatic lobe with well-defined borders. What is the likely diagnosis?

A) Purulent hepatic abscess.

B) Dysenteric hepatic abscess.

C) Hepatic hydatid cyst.

D) Viral hepatitis.",
4794,ALLaM 7B,access_gap,1,0,A,A,D,"يستخدم شكل الانتشار للكشف عن:
A) إذا كان هناك علاقة بين أي متغيرين
B) معاملات الانحناء
C) وسطاء العينة
D) كل ما سبق صحيح","The diffusion pattern is used to detect: A) if there is a relationship between any two variables
B) curvature coefficients
C) sample medians
D) all of the above",
1711,ALLaM 7B,access_gap,1,0,C,C,D,"يشير مصطلح الاختناق الجيني الى :
A) عدد المتقدرات في هيولى كل خلية.
B) عدد المتقدرات في الخلية البيضية.
C) انخفاض عدد المتقدرات في الخلية البيضية عند نضجها.
D) انخفاض عدد المتقدرات في الخاليا المضغية.","The term gene bottleneck refers to:
A) The number of mitochondria in the cytoplasm of each cell.

B) The number of mitochondria in an oocyte.

C) A decrease in the number of mitochondria in an oocyte as it matures.

D) A decrease in the number of mitochondria in embryonic cells.",
1400,ALLaM 7B,access_gap,1,0,A,A,B,"يعبر مصطلح الهيولى المتغايرة عن الخلايا التي تحوي على:
A) متقدرات سليمة وطافرة
B) متقدرات طافرة
C) متقدرات سليمة
D) كل ما سبق خطا","The term heterocytoplasm refers to cells that contain:
A) normal and mutant mitochondria
B) mutant mitochondria
C) normal mitochondria
D) all of the above are incorrect",
1879,ALLaM 7B,access_gap,1,0,B,B,C,"يلتحم الغشاءان النوويان عند:
A) لمعة الغلاف النووي .
B) معدات الثقوب النووية .
C) الصفيحة النووية .
D) السلة النووية .","The two nuclear membranes fuse at:
A) the nuclear lumen.

B) the nuclear pore equipment.

C) the nuclear lamina.

D) the nuclear basket.",
2209,ALLaM 7B,access_gap,1,0,B,B,C,"يحدث في داء الكوليرا في خلال الأمعاء:
A) عدم تفعيل بروتين G
B) تبقى الوحيدة ألألفا بشكلها الفعال في بروتين G
C) تمنع الوحيدة أليفا من التفعيل في بروتين G
D) تمنع جزيئة ATP كن التشكل في بروتين G","In cholera, the following occurs in the intestines:
A) G protein is not activated
B) Alpha monomers remain in their active form in G protein
C) Alpha monomers are prevented from activating G protein
D) ATP is prevented from forming in G protein",
2284,ALLaM 7B,access_gap,1,0,D,D,A,"من تطبيقات الأشعة السينية: (الخطأ)
A) التصوير الشعاعي.
B) التصوير الطبق المحوري.
C) تصوير الكسور.
D) التصوير الوظيفي.","Applications of X-rays include: (Incorrect)
A) Radiography.

B) Computed Tomography (CT)

C) Fracture imaging.

D) Functional imaging.",
4224,ALLaM 7B,access_gap,1,0,A,A,D,"في طور الانقباض الأذيني :
A) الصمامات الأذينية البطينية مفتوحة و السينية مغلقة
B) الصمامات الأذينية البطينية مغلقة و السينية مفتوحة
C) كلاهما مفتوحتان
D) كلاهما مغلقتان","During atrial systole:
A) Atrioventricular valves are open and the zygomatic valve is closed
B) Atrioventricular valves are closed and the zygomatic valve is open
C) Both are open
D) Both are closed",
1523,ALLaM 7B,access_gap,1,0,C,C,A,"الطفرة التبادلية:
A) استبدال الأدنين بالغوانين
B) استبدال السيتوزين بالتيمين
C) استبدال الأدنين بالتيمين
D) كل ما سبق خاطئ","Substitutional mutation:
A) Adenine replaced by guanine
B) Cytosine replaced by thymine
C) Adenine replaced by thymine
D) All of the above are incorrect",
4021,ALLaM 7B,access_gap,1,0,C,C,D,"كل ما يلي من احساسات الاستقبال الآلي عدا :
A) اللمس و الضغط
B) الاهتزاز والدغدغة
C) البرودة و الدفء
D) الحس العميق","All of the following are automatic senses except:
A) Touch and pressure
B) Vibration and tickling
C) Cold and warmth
D) Propecia",
3998,ALLaM 7B,access_gap,1,0,D,D,C,"تزداد كمية الماء الموجودة في الاحياز الخاصة:
A) الاسهال
B) الأقياء
C) التجفاف
D) الجنب وانصباب الجنب","The amount of water in the collateral spaces increases in:
A) Diarrhea
B) Vomiting
C) Dehydration
D) Pleurisy and pleural effusion",
4598,ALLaM 7B,access_gap,1,0,A,A,D,"في تجربة رمي قطعة نقود 3 مرات متتالية فإن متوسط التوزيع الاحتمالي هو: حيث x تدل على عدد ظهور H
A) 1.5
B) 2025-07-08 0:00:00
C) 3
D) 0.75","In the experiment of tossing a coin 3 times consecutively, the mean probability distribution is: where x represents the number of times H appears.

A) 1.5
B) 2025-07-08 0:00:00
C) 3
D) 0.75",
544,ALLaM 7B,access_gap,1,0,A,A,B,"يقع السبيل القشري الشوكي في :
A) الدماغ المتوسط .
B) البصلة.
C) المخيخ.
D) الجسر.","The corticospinal tract is located in:
A) the midbrain.

B) the medulla oblongata.

C) the cerebellum.

D) the pons.",
298,ALLaM 7B,access_gap,1,0,A,A,D,"العظم الفكي السفلي (الخاطئة):
A) تقع ثلمة الفك السفلي أسفل وأمام الحافة العلوية للرأد .
B) يتمادى الخط المائل في الخلف بالحافة الأمامية للرأد.
C) تقع الحفرة تحت اللسانية أعلى الخط الضرسي اللامي.
D) تشكل الثقبة الذقنية الفوهة الأمامية للنفق الفكي السفلي.","Mandibular bone (false):

A) The mandibular notch lies below and anterior to the superior border of the ramus.

B) The oblique line is posteriorly a continuation of the anterior border of the ramus.

C) The sublingual fossa lies superior to the mylohyoid line.

D) The mental foramen forms the anterior opening of the mandibular canal.",
697,ALLaM 7B,access_gap,1,0,A,A,D,"يدخل الحالبان المثانة من سطحها
A) الخلفي
B) الجانبي
C) السفلي
D) العلوى","The ureters enter the bladder from its surface:
A) Posterior
B) Lateral
C) Inferior
D) Superior",
1130,ALLaM 7B,access_gap,1,0,A,A,B,"يتواجد في الغضاريف الضلعية الأمامية
A) Hyalin cartilage
B) Elastic cartilage
C) fubrocartilage
D) كل ما سبق صحيح
E) كل ما سبق خطأ.","It is found in the anterior costal cartilages:
A) Hyalin cartilage
B) Elastic cartilage
C) Fibrocartilage
D) All of the above are correct
E) All of the above are incorrect.",
1908,ALLaM 7B,access_gap,1,0,B,B,A,"الشعر الأشقر عند بعض سكان جزر Solomon { الخطأ}:
A) يعود إلي تغير شفع واحد من الأسس في إحدي الجينات
B) يمتلك ذو الشعر الأشقر SNP علي الصبغي التاسع ضمن تدعي TYRP1
C) يتحكم الميلانين بالجين TYRP1
D) تؤدي الطفرة في هذه الجين إلي أحد أنواع المهق","Blonde hair in some Solomon Islanders {Incorrect}:
A) is due to a change in one of the base pairs in a gene
B) Blonde hair has a specific SNP on chromosome 9 called TYRP1
C) Melanin is controlled by the TYRP1 gene
D) Mutations in this gene lead to a type of albinism",
602,ALLaM 7B,access_gap,1,0,A,A,B,"العصب القحفي المتواسط بإفراز الغدد الدمعية واللعابية :
A) السابع
B) الخامس
C) الثالث
D) الأول","The cranial nerve mediated by the secretion of the lacrimal and salivary glands:
A) Seventh
B) Fifth
C) Third
D) First",
3122,ALLaM 7B,access_gap,1,0,B,B,A,"يحدث تكامل بين الجهاز العصبي المستقل والبنى العصبية الأخرى في:
A) البصلة السيسائية.
B) الوطاء.
C) جسر الدماغ.
D) النخاع الشوكي.","Integration between the autonomic nervous system and other neural structures occurs in:
A) the medulla oblongata.

B) the hypothalamus.

C) the pons.

D) the spinal cord.",
3667,ALLaM 7B,access_gap,1,0,B,B,D,"كل ما يلي صحيح عن الجحوظ الغدي في فرط نشاط الدرق ما عدا :
A) يحدث عادة بين العقدين الرابع والخامس
B) يصيب الذكور أكثر من الإناث
C) يكون عادة ثنائي الجانب
D) يحدث فيه ضخامة في العضلات الخارجية للمقلة
E) له شكلان سليم وخبيث","All of the following are true about adenomatous hyperthyroidism EXCEPT:
A) It usually occurs between the ages of 40 and 50
B) It affects males more often than females
C) It is usually bilateral
D) It involves hypertrophy of the extraocular muscles
E) It has two forms: benign and malignant",
1885,ALLaM 7B,access_gap,1,0,A,A,C,"تتفعل خلايا البالعات الكبيرة
A) تأتي البالعات وتهضم الخلية الميتة
B) تعد مادة السيراميد من
C) السفنغوليبيدات
D) الستيرونيدات","Macrophages are activated.
A) Macrophages arrive and digest the dead cell.
B) Ceramides are produced from
C) sphingolipids.
D) sterones.",
3358,ALLaM 7B,access_gap,1,0,B,B,E,"فيما يخص الشوكميبة (إختر الجواب الصحيح) :
A) لا تعيش عادة في المياه
B) تنتقل عبر الجلد أو الجهاز التنفسي عند السياحة في المياه الملوثة
C) تكون فيه الهيولي متمايزة إلى خارجية وداخلية
D) تشكل رجل واحدة في حين أن النيجرلية تشكل عدة أرجل كاذبة
E) تسبب إلتهاب الملتحمة والقرينة عند المثبطين مناعياً","Regarding Acanthamoeba (choose the correct answer):
A) It does not usually live in water
B) It is transmitted through the skin or respiratory system when swimming in contaminated waters
C) Its cytoplasm is differentiated into ectoplasmic and endoplasmic
D) It forms a single leg, while Nigella niger forms several pseudolegs
E) It causes conjunctivitis and keratoconjunctivitis in immunocompromised individuals",
4328,ALLaM 7B,access_gap,1,0,C,C,A,"المستقبلات الكيماوية المركزية :
A) توجد في الجسر
B) تحرض المراكز التنفسية عند ارتفاع O2
C) تحرض المراكز التنفسية عند ارتفاع co2
D) تحرض المراكز التنفسية عند ارتفاع ph","Central chemoreceptors:
A) are located in the pons
B) stimulate respiratory centers at high O2 levels
C) stimulate respiratory centers at high CO2 levels
D) stimulate respiratory centers at high pH levels",
2252,ALLaM 7B,access_gap,1,0,D,D,C,"عندما صالب ماندل بذرة نباتات تعطي بذورآ ملساء مع تلك التي تعطي بذورآ مجعدة كلن ما يلي بالنسبة للجيل الثاني:
A) يمتلك ثلاثة أنماط جينية
B) يمتلك نمطين ظاهريين
C) 4/1 زيجوت متغاير الألائل
D) نسب النمط الظاهري 1:3","When Mendel crossed a seed from a plant that produced smooth seeds with one that produced wrinkled seeds, the following occurred in the second generation:
A) It had three genotypes
B) It had two phenotypes
C) 1:4 heterozygotes
D) Phenotype ratio 1:3",
450,ALLaM 7B,access_gap,1,0,D,D,B,"تشاهد دسامات كيركرينغ في
A) الصائم
B) العفج
C) الدقاق.
D) كل ما سبق صحيح","Kerkering valves are seen in:
A) the jejunum
B) the duodenum
C) the ileum

D) all of the above",
1045,ALLaM 7B,access_gap,1,0,C,C,D,"من ميزات الفقرات العصعصية ماعدا :
A) تحوي الأولى قرني العصعص
B) الأولي لها بعض خصائص الفقرات
C) عددها 7
D) تلتحم مع بعضها لدى المسنين","Which of the following are characteristics of the coccygeal vertebrae except:
A) The first one contains the coccygeal horns
B) The first one has some characteristics of vertebrae
C) There are 7 of them
D) They fuse together in the elderly",
866,ALLaM 7B,access_gap,1,0,C,C,D,"ترشح الكلية 125مل كل دقيقة وتطرح منها في البول :
A) مل1
B) مل5
C) مل0.5
D) مل2.5","The kidney filters 125 ml per minute, and the following amount is excreted in the urine:
A) 1 ml
B) 5 ml
C) 0.5 ml
D) 2.5 ml",
4836,ALLaM 7B,access_gap,1,0,D,D,B,"تجرى الجراحة المحافظة للثدي المصاب بورم خبيث ضمن الشروط التالية: عبارة واحدة خاطئة
A) أن يكون الورم صغيراً
B) ألا يكون الثدي صغير الحجم
C) ألا يكون الورم مقدماً موضعياً Locally advanced
D) لا علاقة بموقع الورم بالقرار الجراحي.
E) من الناحية السرطانية فإن نتيجة العلاج الجراحي المحافظ للثدي تعدل نتيجة الاستئصال التام في نفس الشروط.","Breast-conserving surgery for a malignant tumor is performed under the following conditions: 1 statement is false.
A) The tumor is small.
B) The breast is not small.
C) The tumor is not locally advanced.
D) The tumor's location is irrelevant to the surgical decision.

E) From an oncological perspective, the outcome of breast-conserving surgery is comparable to that of a total mastectomy under the same conditions.",
2417,ALLaM 7B,access_gap,1,0,A,A,D,"تتناسب قرينة الانكسار لأي وسط معين:
A) عكسيا مع سرعة الأمواج في ذلك الوسط
B) عكسيا مع مربع سرعة الأمواج في ذلك الوسط
C) طرديا مع سرعة الأمواج في ذلك الوسط
D) طرديا مع مربع سرعة الأمواج في ذلك الوسط","The refractive index of any given medium is:
A) inversely proportional to the wave speed in that medium
B) inversely proportional to the square of the wave speed in that medium
C) directly proportional to the wave speed in that medium
D) directly proportional to the square of the wave speed in that medium",
4863,ALLaM 7B,access_gap,1,0,B,B,A,"فتاة في الربيع الخامس شكت من عسرة تنفس بالفحص تبين بوجود كتلة في جوف الفم بقطر 3 سم على الخط الناصف وعلى مؤخرة اللسان. ما هو التشخيص الأكثر احتمالاً؟
A) لوزة لسانية.
B) درق لسانية.
C) جسم أجنبي علق باللسان.
D) Dermoid
E) وذمة عصبية وعائية.","A five-year-old girl presented with shortness of breath. Examination revealed a 3 cm mass in the oral cavity, located on the midline and the back of the tongue. What is the most likely diagnosis?

A) Glossal tonsil.

B) Glossal thyroid.

C) Foreign body attached to the tongue.

D) Dermoid.

E) Angioedema.",
1844,ALLaM 7B,access_gap,1,0,A,A,B,"من الامراض ذات الوراثة المرتبطة بالصبغي :
A) متلازمة البورت.
B) داء هنتغتون.
C) التليف الكيسي.
D) داء السكري.","Examples of chromosomally linked genetic disorders include:

A) Alport syndrome.

B) Huntington's disease.

C) Cystic fibrosis.

D) Diabetes mellitus.",
